"2000","","1","0","IN_EID_0050_a0000_010_010","","","","","","","0","Comandi","Premi {01C280} per attaccare e {01C298} per difenderti."
"2001","","1","0","IN_EID_0050_a0000_020_010","","","","","","","0","Combo","Premi ripetutamente {01C280} per eseguire una combo."
"2002","","1","0","INFO_WINDOW_TUTORIAL_02","","","","","","","0","Esplosione oscura","{01C299} : Scaglia piccole raffiche di energia magica."
"2003","","1","0","INFO_WINDOW_TUTORIAL_03","","","","","","","0","Sosia oscuro","Evoca un sosia magico che attacca i nemici vicini.<LF>Carica l'attacco per aumentarne la portata."
"2004","","1","0","INFO_WINDOW_TUTORIAL_04","","","","","","","0","Mano oscura","Colpisci i nemici con un potente braccio di energia magica.<LF>Carica l'attacco per aumentare le dimensioni del braccio."
"2005","","1","0","INFO_WINDOW_TUTORIAL_05","","","","","","","0","Lancia oscura","{01C29C} : Scaglia una devastante lancia magica.<LF>Carica l'attacco per aumentare il numero di lance."
"2006","","1","0","INFO_WINDOW_TUTORIAL_06","","","","","","","0","Vortice oscuro","Sferra un attacco con lame rotanti magiche.<LF>Carica l'attacco per aumentare il numero di lame."
"2007","","1","0","INFO_WINDOW_TUTORIAL_07","","","","","","","0","Voracità oscura","Assorbi gli attacchi magici dei nemici.<LF>Carica l'attacco per prolungare la durata dell'assorbimento."
"2008","","1","0","INFO_WINDOW_TUTORIAL_08","","","","","","","0","Barriera oscura","Innalza una barriera difensiva magica.<LF>Carica l'attacco per aumentare le dimensioni della barriera."
"2009","","1","0","INFO_WINDOW_TUTORIAL_09","","","","","","","0","Esecuzione oscura","Evoca dal terreno degli spuntoni magici con cui trafiggere i nemici.<LF>Carica l'attacco per aumentare il numero di spuntoni evocati."
"2010","","1","0","INFO_WINDOW_TUTORIAL_10","","","","","","","0","Mappe","Premi {01C286} per aprire la mappa dell'area in cui ti trovi (purché tu la possegga)."
"2011","","1","0","INFO_WINDOW_TUTORIAL_11","","","","","","","0","Interazioni","Avvicinati a un personaggio o a un oggetto e premi {017E} per interagirvi."
"2012","","1","0","INFO_WINDOW_TUTORIAL_12","","","","","","","0","Barre d'attacco","Spesso, quando affronti nemici di grandi dimensioni, appariranno<LF>delle barre d'attacco su alcune parti del loro corpo. Per sconfiggerli,<LF>dovrai distruggere le parti del corpo indicate entro il tempo limite."
"2013","","1","0","INFO_WINDOW_TUTORIAL_13","","","","","","","0","Salvataggio","Interagisci con una cassetta delle lettere per salvare i progressi."
"2014","","1","0","INFO_WINDOW_TUTORIAL_14","","","","","","","0","Missioni","Alcuni abitanti ti affideranno degli incarichi.<LF>Per passarli in rassegna, premi {01C285} per aprire il menu,<LF>poi seleziona Grimoire Weiss e quindi la scheda Missioni."
"2015","","1","0","INFO_WINDOW_TUTORIAL_15","","","","","","","0","Tipologie di armi","Esistono tre tipi di armi: spade a una mano, spade a due mani e lance."
"2016","","1","0","INFO_WINDOW_TUTORIAL_16","","","","","","","0","Coltivare piante","Interagisci con il campo accanto alla casa di <NIER><LF>per piantare eventuali semi in tuo possesso.<LF>Col tempo, i semi germoglieranno e diventeranno fiori,<LF>frutti e verdure che potrai raccogliere."
"2017","","1","0","INFO_WINDOW_TUTORIAL_17","","","","","","","0","Forgiare le armi","Per potenziare le tue armi, porta i materiali necessari<LF>all'Armeria dei due fratelli che si trova al Cumulo di ciarpame<LF>e paga la commissione richiesta."
"2018","","1","0","INFO_WINDOW_TUTORIAL_18","","","","","","","0","Negozi","Qui puoi acquistare e vendere oggetti, armi e materiali di vario tipo."
"2019","","1","0","INFO_WINDOW_TUTORIAL_19","","","","","","","0","Carrelli da miniera","Usa {01C2B6} per modificare la direzione dei tuoi attacchi magici mentre sei su un carrello da miniera.<LF><LF>Puoi anche accelerare sporgendoti in avanti o<LF>rallentare sporgendoti indietro."
"2020","","1","0","INFO_WINDOW_TUTORIAL_20","","","","","","","0","Cambiare magie e abilità","Premi {01C285} per aprire il menu, poi seleziona Magie/Abilità per assegnarle."
"2021","","1","0","INFO_WINDOW_TUTORIAL_21","","","","","","","0","Pescare","Quando vedi la scritta ""{017E}Pesca"" sullo schermo, premi {017E} per scegliere un'esca e<LF>lanciare la lenza.<LF>Quando la canna si piega, premi {017E} per agganciare il pesce e mantieni {01C2B5} inclinata<LF>nella direzione opposta a quella in cui nuota per ridurne i PV.<LF>Una volta sfinito, il pesce sarà tuo!"
"2022","","1","0","INFO_WINDOW_TUTORIAL_22","","","","","","","0","Leggere le lettere","Premi {01C285} per aprire il menu, poi seleziona Documenti dalla scheda<LF>Appunti di Grimoire Weiss per visualizzare lettere e messaggi."
"2023","","1","0","INFO_WINDOW_TUTORIAL_23","","","","","","","0","Cambiare arma","Premi {01C28A} per cambiare l'arma utilizzata."
"2024","","1","0","INFO_WINDOW_TUTORIAL_24","","","","","","","0","Spostare le casse","Posizionati accanto a una cassa da spostare, quindi tieni premuto {017E}<LF>e avvicinati per spingerla o allontanati per tirarla.<LF>Spostando le casse nel modo giusto, ti aprirai un varco."
"2025","","1","0","INFO_WINDOW_TUTORIAL_25","","","","","","","0","",""
"2026","","1","0","INFO_WINDOW_TUTORIAL_26","","","","","","","0","Caricare attacchi e magie","Tieni premuto il comando Attacco o Magia per caricare<LF>i tuoi attacchi e modificarne gli effetti.<LF>Potrai farlo in qualsiasi momento durante una combo."
"2027","","1","0","INFO_WINDOW_TUTORIAL_27","","","","","","","0","Attaccare un nemico a terra","Premi {01C298}+{01C280} per accanirti su un nemico a terra."
"2028","","1","0","INFO_WINDOW_TUTORIAL_28","","","","","","","0","Spacca-crani","Premi {017F} mentre sei a mezz'aria per sferrare uno speciale attacco spacca-crani (solo spade)."
"2029","","1","0","INFO_WINDOW_TUTORIAL_29","","","","","","","0","Deviare","Premi {01C298} col giusto tempismo per deviare un attacco del nemico e fargli perdere l'equilibrio, poi colpiscilo con la tua arma per sferrare un contrattacco devastante."
"2030","","1","0","INFO_WINDOW_TUTORIAL_30","","","","","","","0","Cariche impetuose","Premi {017F} per una carica impetuosa (solo lance)."
"2031","","1","0","INFO_WINDOW_TUTORIAL_31","","","","","","","0","Cariche in picchiata","Premi {017F} mentre sei a mezz'aria per sferrare una carica in picchiata (solo lance)."
"2032","","1","0","INFO_WINDOW_TUTORIAL_32","","","","","","","0","Attacchi rotanti","Premi {017F} per sferrare un attacco rotante (solo spade a due mani)."
"2033","","1","0","INFO_WINDOW_TUTORIAL_33","","","","","","","0","Passo laterale","Muovi {01C2B5} nella direzione di un nemico e premi {01C297} per aggirarlo e portarti alle sue spalle."
"2034","","1","0","INFO_WINDOW_TUTORIAL_34","","","","","","","0","Attacchi laterali","Premi {01C280} col giusto tempismo dopo un passo laterale per scatenare un attacco speciale."
"2035","","1","0","INFO_WINDOW_TUTORIAL_35","","","","","","","0","Combo + caricamento magia","Tieni premuto il comando Magia durante una combo per concatenare un attacco magico caricato."
"2036","","1","0","INFO_WINDOW_TUTORIAL_36","","","","","","","0","Resistenza magica","Alcuni nemici sono immuni alla magia. Per sconfiggerli, dovrai ricorrere alle armi tradizionali."
"2037","","1","0","INFO_WINDOW_TUTORIAL_37","","","","","","","0","Recupero","Premi {01C298} per riprenderti subito dopo essere stato respinto da un nemico."
"2038","","1","0","INFO_WINDOW_TUTORIAL_38","","","","","","","0","Recupero aereo","Puoi usare la funzionalità di recupero anche quando sei a mezz'aria."
"2039","","1","0","INFO_WINDOW_TUTORIAL_39","","","","","","","0","Contrattacchi","Premi {017F} dopo esserti ripreso a mezz'aria per sferrare l'attacco speciale della tua arma."
"2040","","1","0","INFO_WINDOW_TUTORIAL_40","","","","","","","0","Spezzaguardia","Quando un nemico para un tuo attacco, non arrenderti!<LF>Continua ad attaccare e spezzerai la sua guardia."
"2041","","1","0","INFO_WINDOW_TUTORIAL_41","","","","","","","0","Spezzaguardia con attacco pesante","Premi {017F} per sferrare attacchi pesanti e spezzare più facilmente la guardia di un nemico."
"2042","","1","0","INFO_WINDOW_TUTORIAL_42","","","","","","","0","Guadagnare denaro","Anziché vendere i materiali grezzi nei negozi, cerca qualcuno che ne ha bisogno.<LF>Spesso così si guadagna di più."
"2043","","1","0","INFO_WINDOW_TUTORIAL_43","","","","","","","0","Consiglio per la pesca","Cambia esca per far abboccare un tipo di pesce diverso, anche senza cambiare postazione."
"2044","","1","0","INFO_WINDOW_TUTORIAL_44","","","","","","","0","Consiglio per la pesca 2","Troverai dei pesci perfino in alcune aree del deserto."
"2045","","1","0","INFO_WINDOW_TUTORIAL_45","","","","","","","0","Consiglio per la pesca 3","Portando a termine determinate missioni, affinerai le tue abilità di pescatore<LF>e sarà più facile catturare pesci più grossi."
"2046","","1","0","INFO_WINDOW_TUTORIAL_46","","","","","","","0","Consiglio per la pesca 4","Puoi usare {017D} per avvolgere il mulinello anche quando un pesce<LF>non è del tutto sfinito. Maggiori sono i suoi PV, meno possibilità<LF>avrai di catturarlo."
"2047","","1","0","INFO_WINDOW_TUTORIAL_47","","","","","","","0","Consiglio per la pesca 5","Alcuni pesci possono essere usati come esca per catturarne altri più grossi."
"2048","","1","0","INFO_WINDOW_TUTORIAL_48","","","","","","","0","Nemici corazzati","Gli attacchi magici possono far perdere l'armatura ai nemici:<LF>a quel punto saranno più vulnerabili agli attacchi fisici."
"2049","","1","0","INFO_WINDOW_TUTORIAL_49","","","","","","","0","Domare i cinghiali","Sali in groppa/scendi: {017E}<LF>Muoviti: {01C2B5}<LF>Accelera: {01C284}<LF>Scivola: tieni premuto {01C283} e muovi {01C2B5} a destra o a sinistra mentre acceleri."
"2050","","1","0","INFO_WINDOW_TUTORIAL_50","","","","","","","0","Bombe","Raccogli/lascia: {017E}<LF>Lancia: {01C2B5}+{017E}"
"2051","","1","0","INFO_WINDOW_TUTORIAL_51","","","","","","","0","Casse frantumabili","Alcune casse possono essere distrutte semplicemente attaccandole."
"2052","","1","0","INFO_WINDOW_TUTORIAL_52","","","","","","","0","Barriere frantumabili","Alcuni ostacoli possono essere distrutti con gli esplosivi."
"2053","","1","0","INFO_WINDOW_TUTORIAL_53","","","","","","","0","Raccogliere oggetti","Nel corso delle tue avventure, ti capiterà di scorgere dei punti luminosi.<LF>Esaminali per ottenere degli oggetti."
"2054","","1","0","INFO_WINDOW_TUTORIAL_54","","","","","","","0","Oggetti nascosti","Alcuni oggetti necessari potrebbero essere nascosti.<LF>Cerca i punti luminosi o rompi le casse di legno per ottenerne il contenuto."
"2055","","1","0","INFO_WINDOW_TUTORIAL_55","","","","","","","0","Parole","Talvolta otterrai delle parole dai nemici sconfitti.<LF>Seleziona Associa parole dal menu di Grimoire Weiss per assegnarle<LF>alle magie, alle armi o alle arti marziali.<LF>In questo modo potrai applicare vari effetti potenti!"
"2056","","1","0","INFO_WINDOW_TUTORIAL_56","","","","","","","0","Dare ordini agli alleati","Seleziona Ordini con {01C285} per istruire gli alleati sulle strategie da adottare in combattimento."
"2057","","1","0","INFO_WINDOW_TUTORIAL_57","","","","","","","0","Dare ordini agli animali","Seleziona Ordini con {01C285} per convocare alcuni animali, compresi quelli fuggiti."
