"1000","","4","STREAM","EID_0050_a0015g_0010_NIER010_X","0.5","","","","0","25","怪物，別過來！！"
"1001","","4","STREAM","EID_0050_a0015g_0020_NIER010_X","0.5"," ","","","0","25","別過來！"
"1002","","4","STREAM","EID_0050_a0015g_0030_NIER010_X","0.5","","","","0","",""
"","","4","STREAM","EID_0050_a0022_0010_YONAH010_X","3","","","","0","",""
"1003","","4","STREAM","EID_0050_a0030g_0010_NIER010_X","0.5","","","","0","25","可惡，到底有多少隻啊……"
"1004","","4","STREAM","EID_0050_a0030g_0020_NIER010_X","0.5","","","","0","25","沒完沒了！"
"1005","","4","STREAM","EID_0050_a0030g_0030_NIER010_X","0.5","","","","0","25","不會讓你碰悠娜一根寒毛！"
"1006","","4","STREAM","EID_0050_a0030g_0040_NIER010_X","0.5","","","","0","25",""
"1007","","4","STREAM","EID_0050_a0040g_0020_NIER010_X","0.5","","","","0","25","我不會輸的！"
"1008","","4","STREAM","EID_0050_a0040g_0030_NIER010_X","0.5","","","","0","25","我會……保護悠娜！"
"1009","","4","STREAM","EID_0050_a0040g_0040_NIER010_X","0.5","","","","0","25","這就是……『黑書』的力量……"
"1010","","4","STREAM","EID_0050_a0040g_0050_NIER010_X","0.5","","","","0","25","還差得遠！"
"1011","","4","STREAM","EID_0100_a0020_00414_NIER010_X","3"," ","","","0","2","橋壞了，似乎無法過去。"
"1012","","4","STREAM","EID_0100_a0020_00415_NIER010_X","0.5","","","","0","2","可惡！居然連這裡都有魔物！"
"1013","","4","STREAM","EID_0100_a0020_00416_NIER010_X","0.5","","","","0","2","不能丟著那些魔物不管！"
"","","4","STREAM","EID_0100_a0020_00417_NIER010_X","0.5","","","","0","2","我要保護村子裡的人……還有悠娜！"
"1014","","4","STREAM","EID_0100_a0020_00418_NIER010_X","3","","","","0","2","魔物居然出現在離村子這麼近的地方……"
"1015","","4","STREAM","EID_0100_a0020_00416_NIER010_X","0.5","","","","0","2","不能丟著那些魔物不管！"
"1016","1017","4","STREAM","EID_0100_a0020_00419_NIER010_X","3"," ","","","0","2","無法安心去狩獵呢……"
"1017","","4","STREAM","EID_0100_a0020_00420_NIER010_X","3"," ","","","0","2","得把肉送去給店裡的人才行。"
"1018","","4","STREAM","EID_0100_a0055g_0010_NIER010_X","0.5"," ","","","0","2","悠娜……"
"","","4","STREAM","EID_0100_a0055g_0002_NIER010_X","0.5"," ","","","0","2","去東門看看吧。"
"1019","","4","STREAM","EID_0200_a0015g_0011_NIER010_X","0.5","","","","0","2","這裡竟然也有魔物！"
"1020","","4","STREAM","EID_0200_a0015g_0012_NIER010_X","0.5","","","","0","2","居然在這麼危險的地方……悠娜！"
"1021","","4","STREAM","EID_0200_a0015g_0020_NIER010_X","0.5","","","","0","2","悠娜……妳在哪裡？"
"1022","","4","STREAM","EID_0200_a0030g_0010_NIER010_X","0.5","","","","0","2","這些傢伙到底怎麼回事！"
"1023","","4","STREAM","EID_0200_a0030g_0015_NIER010_X","0.5"," ","","","0","2","讓開！快點……把悠娜……！"
"1024","","4","STREAM","EID_0200_a0030g_0030_NIER010_X","0.5","","","<CB=EID_0200_a0030g_Talk02_End>","0","2","把我妹妹……"
"1025","","4","STREAM","EID_0200_a0030g_0020_NIER010_X","0.5","","","<CB=EID_0200_a0030g_Talk03_End>","0","2","少礙事！可惡！"
"1026","","4","STREAM","EID_0200_a0030g_0040_NIER010_X","0.5"," ","","<CB=EID_0200_a0030g_Talk04_End>","0","2","把悠娜……！還給我！"
"1027","","4","STREAM","EID_0200_a0090_0005_NIER010_X","3"," ","","","0","2","悠娜！"
"1028","","4","STREAM","EID_0200_a0035_0030_BOOKW010_X","1"," ","","","0","25","喂，站住！<LF>打算假裝沒看到我嗎？"
"","","4","STREAM","EID_0200_a0035_0040_BOOKW010_X","0.05"," ","","","0","25","我可是神選之存在，竟然把我當害蟲。"
"","","4","STREAM","EID_0200_a0035_0045_NIER010_X","0.5"," ","","","0","2","悠娜！妳沒事吧！？"
"","","4","STREAM","EID_0200_a0035_0075_NIER010_X","0.5"," ","","","0","2","悠娜！悠娜！"
"","","4","STREAM","EID_0200_a0035_0080_BOOKW010_X","1"," ","","","0","25","……真是的。<LF>就是這樣我才討厭人類……"
"","","4","STREAM","EID_0200_a0035_0090_BOOKW010_X","0.5"," ","","","0","25","想要憑一己之力解決眼前難題的念頭非常值得誇讚。"
"","","4","STREAM","EID_0200_a0035_0095_NIER010_X","0.5"," ","","","0","2","悠娜！悠娜！"
"","","4","STREAM","EID_0200_a0035_0100_BOOKW010_X","0.5"," ","","","0","25","但同時也很愚蠢。"
"","","4","STREAM","EID_0200_a0035_0110_BOOKW010_X","0.5"," ","","","0","25","為什麼不求助於古代的睿智？"
"","","4","STREAM","EID_0200_a0035_0120_BOOKW010_X","0.5"," ","","","0","25","難道沒有聽到古書饒富深意的建議嗎？"
"","","4","STREAM","EID_0200_a0035_0123_NIER010_X","0.5"," ","","","0","2","你到底是什麼東西！？"
"","","4","STREAM","EID_0200_a0035_0127_BOOKW010_X","0.5"," ","","","0","25","那種程度的小嘍囉，我可以一舉殲滅。"
"","","4","STREAM","EID_0200_a0035_0190_BOOKW010_X","1"," ","","<CB=EID_0200_a0035_01_End>","0","25","你以為我是誰？<LF>我是能賦予你力量的「白書」，別小看我！"
"1029","","4","STREAM","EID_0200_a0020_0011_NIER010_X","3","","","","0","2","現在得先救悠娜。"
"1030","1028","4","STREAM","EID_0200_a0035_0025_NIER010_X","0.5"," ","","","0","2","悠娜！"
"1031","RA_EID_0200_a0035_050","4","STREAM","EID_0200_a0035_0075_NIER010_X","0.5"," ","","","0","2","悠娜！悠娜！"
"1032","","4","STREAM","EID_0200_a0035_0170_BOOKW010_X","1","","","","0","25","現在給你最後一次機會。<LF>若想借用我的力量，就乖乖低頭吧！"
"1033","","4","STREAM","EID_0200_a0035_0110_BOOKW010_X","0.5"," ","","","0","25","為什麼不求助於古代的睿智？"
"1034","","4","STREAM","EID_0200_a0035_0172_NIER010_X","0.5"," ","","","0","2","我該怎麼做才能救悠娜？"
"","","4","STREAM","EID_0200_a0035_0173_BOOKW010_X","0.5"," ","","","0","25","只要我殲滅那些魔物，就能解除那個魔法陣。"
"","","4","STREAM","EID_0200_a0035_0174_NIER010_X","0.5"," ","","","0","2","你做得到嗎？"
"","","4","STREAM","EID_0200_a0035_0190_BOOKW010_X","1"," ","","","0","25","你以為我是誰？<LF>我是能賦予你力量的「白書」，別小看我！"
"","","4","STREAM","EID_0200_a0035_0195_NIER010_X","0.5"," ","","","0","2","小白，快點想想辦法！"
"","","4","STREAM","EID_0200_a0035_0210_BOOKW010_X","0.5"," ","","","0","26","不准省略我的名字！"
"","","4","STREAM","EID_0200_a0035_0215_NIER010_X","0.5"," ","","","0","2","魔物越來越多了！"
"","","4","STREAM","EID_0200_a0037g_0010_BOOKW010_X","0.5","","","","0","26","……愚蠢，竟敢對我刀刃相向。"
"","","4","STREAM","EID_0200_a0037g_0020_BOOKW010_X","0.5","","","","0","26","膽敢對能用言語修飾森羅萬象的「白書」不敬，你們……"
"","","4","STREAM","EID_0200_a0037g_0030_BOOKW010_X","0.5","","","","0","26","……你們……"
"","","4","STREAM","EID_0200_a0037g_0040_BOOKW010_X","0.5","","","","0","26","……"
"","","4","STREAM","EID_0200_a0037g_0050_NIER010_X","0.5","","","","0","2","怎麼了？"
"","","4","STREAM","EID_0200_a0037g_0060_BOOKW010_X","1","","","","0","26","……想不起來要講什麼了。<LF>看來是因為被你猛力打了一下，失去記憶了。"
"","","4","STREAM","EID_0200_a0037g_0070_NIER010_X","0.5","","","<CB=EID_0200_a0037g_EnemyCount>","0","2","怎麼會！"
"1035","","4","STREAM","EID_0200_a0037g_0075_NIER010_X","0.5"," ","","","0","2","總之，得快點想想辦法！"
"1036","","4","STREAM","EID_0200_a0040g_0010_BOOKW010_X","0.5"," ","","","0","",""
"1037","","4","STREAM","EID_0200_a0082g_0010_NIER010_X","0.5","","","","0","2","小白你……吸了那個黑色魔物的血嗎？"
"","","4","STREAM","EID_0200_a0082g_0020_BOOKW010_X","1","","","","0","26","鮮血即是聲音……聲音即是語言……<LF>語言即是……力量……"
"","","4","STREAM","EID_0200_a0082g_0030_NIER010_X","0.5","","","","0","2","小白，你怎麼了？"
"","","4","STREAM","EID_0200_a0082g_0040_BOOKW010_X","0.5","","","","0","26","……這是……記憶？"
"","","4","STREAM","EID_0200_a0082g_0050_NIER010_X","0.5","","","","0","2","還好吧？振作點！"
