"200000","","0","TIME","EXID_TOUCH_BOOCKW_00010","3","","","","0","26","喂，你以為我是誰啊？"
"200001","","0","TIME","EXID_TOUCH_BOOCKW_00020","3","","","","0","26","這算是在打招呼嗎？"
"200002","","0","TIME","EXID_TOUCH_BOOCKW_00030","3","","","","0","26","喂……難道是把我跟小貓小狗搞混了嗎？"
"200003","","0","TIME","EXID_TOUCH_BOOCKW_00040","3","","","","0","26","唉……你也真是不膩啊。"
"200004","","0","TIME","EXID_TOUCH_BOOCKW_00050","3","","","","0","26","怎麼，要說悄悄話嗎？"
"200005","","0","TIME","EXID_TOUCH_BOOCKW_00060","3","","","","0","26","真是的，這到底哪裡有趣了。"
"200006","","0","TIME","EXID_TOUCH_BOOCKW_00070","3","","","","0","26","來，我告訴你一些有用的事情。"
"200007","","0","TIME","EXID_TOUCH_BOOCKW_00080","3","","","","0","26","喂，太隨便了。"
"200008","","0","TIME","EXID_TOUCH_BOOCKW_00090","3","","","","0","26","怎麼，想要我理你嗎？"
"200009","","0","TIME","EXID_TOUCH_BOOCKW_00100","3","","","","0","26","不要老是做同樣的事……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00110","3","","","","0","26","比起這樣做，應該還有其他更重要的事情該做吧？"
"","","0","TIME","EXID_TOUCH_BOOCKW_00120","3","","","","0","26","而且更重要的是……喂，我還沒說完！"
"","","0","TIME","EXID_TOUCH_BOOCKW_00130","3","","","","0","26","真是的，最近的小孩子都不知道尊敬長輩嗎……"
"200010","","0","TIME","EXID_TOUCH_BOOCKW_00140","3","","","","0","26","真是的，我又不是小孩子！"
"200011","","0","TIME","EXID_TOUCH_BOOCKW_00150","3","","","","0","26","你越來越沒大沒小了。"
"200012","","0","TIME","EXID_TOUCH_BOOCKW_00160","3","","","","0","26","終於願意尊敬我了嗎？"
"200013","","0","TIME","EXID_TOUCH_BOOCKW_00170","3","","","","0","26","仔細想想，我跟你認識很久了。"
"200014","","0","TIME","EXID_TOUCH_BOOCKW_00180","3","","","","0","26","……很閒嗎？"
"200015","","0","TIME","EXID_TOUCH_BOOCKW_00190","3","","","","0","26","…………很閒是嗎？"
"200016","","0","TIME","EXID_TOUCH_BOOCKW_00200","3","","","","0","26","怎麼，找我有事？"
"200017","","0","TIME","EXID_TOUCH_BOOCKW_00210","3","","","","0","26","偶爾也陪你玩玩吧。"
"200018","","0","TIME","EXID_TOUCH_BOOCKW_00220","3","","","","0","26","怎麼，叫我嗎？"
"200019","","0","TIME","EXID_TOUCH_BOOCKW_00230","3","","","","0","26","……嗯，偶爾也休息一下吧。"
"200020","","0","TIME","EXID_TOUCH_BOOCKW_00240","3","","","","0","26","畢竟自從與你相遇以來，每天都過得很充實……"
"200021","","0","TIME","EXID_TOUCH_BOOCKW_00250","3","","","","0","26","偶爾待在家裡好好休息如何啊……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00260","3","","","","0","26","不，是我多嘴了，還是快點趕路吧。"
"200022","","0","TIME","EXID_TOUCH_BOOCKW_00270","3","","","","0","26","煩死了！你很煩耶！這種事情去找艾米爾！"
"","","0","TIME","EXID_TOUCH_SNOW_00010","3","","","","0","35","找我！？為什麼！！"
"200023","","0","TIME","EXID_TOUCH_BOOCKW_00280","3","","","","0","26","哼！有完沒完啊！內衣女，妳也說說他啊！"
"","","0","TIME","EXID_TOUCH_KAINE_00010","3","","","","0","28","我很期待你的書頁全部脫落，變成一個≪光頭佬≫。"
"200024","","0","TIME","EXID_TOUCH_SNOW_00020","3","","","","0","35","只有小白先生有機會，太詐了……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00290","3","","","","0","26","我很樂意跟你換。"
"","","0","TIME","EXID_TOUCH_KAINE_00020","3","","","","0","28","做得太過火的話，他身上的≪老人味≫會沾在你手上喔。"
"","","0","TIME","EXID_TOUCH_BOOCKW_00300","3","","","","0","26","總比野獸的味道好吧？"
"200025","","0","TIME","EXID_TOUCH_BOOCKW_00310","3","","","","0","26","明明沒事還……算了。"
"200026","","0","TIME","EXID_TOUCH_BOOCKW_00320","3","","","","0","26","喂，現在是玩的時候嗎！"
"200027","","0","TIME","EXID_TOUCH_BOOCKW_00330","3","","","","0","26","能不能專心看前面啊！"
"200028","","0","TIME","EXID_TOUCH_BOOCKW_00340","3","","","","0","26","喂，別大意！"
"200029","","0","TIME","EXID_TOUCH_BOOCKW_00350","3","","","","0","26","沒想到竟然會有要幫助你的一天。"
"200030","","0","TIME","EXID_TOUCH_BOOCKW_00360","3","","","","0","26","虧我還期待你有所改變，我真是太愚蠢了。"
"200031","","0","TIME","EXID_TOUCH_BOOCKW_00370","3","","","","0","26","你就是這種人。"
"200032","","0","TIME","EXID_TOUCH_BOOCKW_00380","3","","","","0","26","我可是記得很清楚……"
"200033","","0","TIME","EXID_TOUCH_BOOCKW_00390","3","","","","0","26","……好久不見了，凱寧。"
"200034","","0","TIME","EXID_TOUCH_BOOCKW_00400","3","","","","0","26","看起來還挺悠哉的嘛？"
"200035","","0","TIME","EXID_TOUCH_BOOCKW_00410","3","","","","0","26","我可以理解看我看呆了的心情。"
"200036","","0","TIME","EXID_TOUCH_BOOCKW_00420","3","","","","0","26","與其有空摸我，不如認真戰鬥吧？"
"200037","","0","TIME","EXID_TOUCH_BOOCKW_00430","3","","","","0","26","打倒那傢伙之後再摸個夠！"
"200038","","0","TIME","EXID_TOUCH_BOOCKW_00440","3","","","","0","26","好痛！就不能小心一點嗎！"
"200039","","0","TIME","EXID_TOUCH_BOOCKW_00450","3","","","","0","26","真是的，不要一直鬧！有完沒完啊！內衣女！"
"200040","","0","TIME","BOOK_PLAYFUL_040","3","","","","0","26",""
"200041","","0","TIME","BOOK_PLAYFUL_041","3","","","","0","26",""
"200042","","0","TIME","BOOK_PLAYFUL_042","3","","","","0","26",""
"200043","","0","TIME","BOOK_PLAYFUL_043","3","","","","0","26",""
"200044","","0","TIME","BOOK_PLAYFUL_044","3","","","","0","26",""
"200045","","0","TIME","BOOK_PLAYFUL_045","3","","","","0","26",""
"200046","","0","TIME","BOOK_PLAYFUL_046","3","","","","0","26",""
"200047","","0","TIME","BOOK_PLAYFUL_047","3","","","","0","26",""
"200048","","0","TIME","BOOK_PLAYFUL_048","3","","","","0","26",""
"200049","","0","TIME","BOOK_PLAYFUL_049","3","","","","0","26",""
"200050","","0","TIME","BOOK_PLAYFUL_050","3","","","","0","26",""
"200051","","0","TIME","BOOK_PLAYFUL_051","3","","","","0","26",""
"200052","","0","TIME","BOOK_PLAYFUL_052","3","","","","0","26",""
"200053","","0","TIME","BOOK_PLAYFUL_053","3","","","","0","26",""
"200054","","0","TIME","BOOK_PLAYFUL_054","3","","","","0","26",""
"200055","","0","TIME","BOOK_PLAYFUL_055","3","","","","0","26",""
"200056","","0","TIME","BOOK_PLAYFUL_056","3","","","","0","26",""
"200057","","0","TIME","BOOK_PLAYFUL_057","3","","","","0","26",""
"200058","","0","TIME","BOOK_PLAYFUL_058","3","","","","0","26",""
"200059","","0","TIME","BOOK_PLAYFUL_059","3","","","","0","26",""
"200060","","0","TIME","BOOK_PLAYFUL_060","3","","","","0","26",""
"200061","","0","TIME","BOOK_PLAYFUL_061","3","","","","0","26",""
"200062","","0","TIME","BOOK_PLAYFUL_062","3","","","","0","26",""
"200063","","0","TIME","BOOK_PLAYFUL_063","3","","","","0","26",""
"200064","","0","TIME","BOOK_PLAYFUL_064","3","","","","0","26",""
"200065","","0","TIME","BOOK_PLAYFUL_065","3","","","","0","26",""
"200066","","0","TIME","BOOK_PLAYFUL_066","3","","","","0","26",""
"200067","","0","TIME","BOOK_PLAYFUL_067","3","","","","0","26",""
"200068","","0","TIME","BOOK_PLAYFUL_068","3","","","","0","26",""
"200069","","0","TIME","BOOK_PLAYFUL_069","3","","","","0","26",""
"200070","","0","TIME","BOOK_PLAYFUL_070","3","","","","0","26",""
"200071","","0","TIME","BOOK_PLAYFUL_071","3","","","","0","26",""
"200072","","0","TIME","BOOK_PLAYFUL_072","3","","","","0","26",""
"200073","","0","TIME","BOOK_PLAYFUL_073","3","","","","0","26",""
"200074","","0","TIME","BOOK_PLAYFUL_074","3","","","","0","26",""
"200075","","0","TIME","BOOK_PLAYFUL_075","3","","","","0","26",""
"200076","","0","TIME","BOOK_PLAYFUL_076","3","","","","0","26",""
"200077","","0","TIME","BOOK_PLAYFUL_077","3","","","","0","26",""
"200078","","0","TIME","BOOK_PLAYFUL_078","3","","","","0","26",""
"200079","","0","TIME","BOOK_PLAYFUL_079","3","","","","0","26",""
"200080","","0","TIME","BOOK_PLAYFUL_080","3","","","","0","26",""
"200081","","0","TIME","BOOK_PLAYFUL_081","3","","","","0","26",""
"200082","","0","TIME","BOOK_PLAYFUL_082","3","","","","0","26",""
"200083","","0","TIME","BOOK_PLAYFUL_083","3","","","","0","26",""
"200084","","0","TIME","BOOK_PLAYFUL_084","3","","","","0","26",""
"200085","","0","TIME","BOOK_PLAYFUL_085","3","","","","0","26",""
"200086","","0","TIME","BOOK_PLAYFUL_086","3","","","","0","26",""
"200087","","0","TIME","BOOK_PLAYFUL_087","3","","","","0","26",""
"200088","","0","TIME","BOOK_PLAYFUL_088","3","","","","0","26",""
"200089","","0","TIME","BOOK_PLAYFUL_089","3","","","","0","26",""
"200090","","0","TIME","BOOK_PLAYFUL_090","3","","","","0","26",""
"200091","","0","TIME","BOOK_PLAYFUL_091","3","","","","0","26",""
"200092","","0","TIME","BOOK_PLAYFUL_092","3","","","","0","26",""
"200093","","0","TIME","BOOK_PLAYFUL_093","3","","","","0","26",""
"200094","","0","TIME","BOOK_PLAYFUL_094","3","","","","0","26",""
"200095","","0","TIME","BOOK_PLAYFUL_095","3","","","","0","26",""
"200096","","0","TIME","BOOK_PLAYFUL_096","3","","","","0","26",""
"200097","","0","TIME","BOOK_PLAYFUL_097","3","","","","0","26",""
"200098","","0","TIME","BOOK_PLAYFUL_098","3","","","","0","26",""
"200099","","0","TIME","BOOK_PLAYFUL_099","3","","","","0","26",""
""
