"1000","","4","STREAM","EID_0050_a0015g_0010_NIER010_X","0.5","","","","0","25","来るなバケモノ！！"
"1001","","4","STREAM","EID_0050_a0015g_0020_NIER010_X","0.5"," ","","","0","25","来るなっ！"
"1002","","4","STREAM","EID_0050_a0015g_0030_NIER010_X","0.5","","","","0","",""
"","","4","STREAM","EID_0050_a0022_0010_YONAH010_X","3","","","","0","",""
"1003","","4","STREAM","EID_0050_a0030g_0010_NIER010_X","0.5","","","","0","25","くそっ！何体いるんだ……"
"1004","","4","STREAM","EID_0050_a0030g_0020_NIER010_X","0.5","","","","0","25","キリがないぞ！"
"1005","","4","STREAM","EID_0050_a0030g_0030_NIER010_X","0.5","","","","0","25","ヨナには指一本触れさせない！"
"1006","","4","STREAM","EID_0050_a0030g_0040_NIER010_X","0.5","","","","0","25","来るなっ！来るなっ！来るなっ！"
"1007","","4","STREAM","EID_0050_a0040g_0020_NIER010_X","0.5","","","","0","25","負けないぞ！"
"1008","","4","STREAM","EID_0050_a0040g_0030_NIER010_X","0.5","","","","0","25","ヨナは……僕が守るっ！"
"1009","","4","STREAM","EID_0050_a0040g_0040_NIER010_X","0.5","","","","0","25","これが……『黒の書』の力……"
"1010","","4","STREAM","EID_0050_a0040g_0050_NIER010_X","0.5","","","","0","25","まだまだ！"
"1011","","4","STREAM","EID_0100_a0020_00414_NIER010_X","3"," ","","","0","2","橋が壊れてて、渡れないみたいだ。"
"1012","","4","STREAM","EID_0100_a0020_00415_NIER010_X","0.5","","","","0","2","くそっ！マモノがこんなところにも！"
"1013","","4","STREAM","EID_0100_a0020_00416_NIER010_X","0.5","","","","0","2","マモノを放ってはおけない！"
"","","4","STREAM","EID_0100_a0020_00417_NIER010_X","0.5","","","","0","2","村のみんなを……ヨナを守るんだ！"
"1014","","4","STREAM","EID_0100_a0020_00418_NIER010_X","3","","","","0","2","マモノが村のこんな近くに現れるなんて……"
"1015","","4","STREAM","EID_0100_a0020_00416_NIER010_X","0.5","","","","0","2","マモノを放ってはおけない！"
"1016","1017","4","STREAM","EID_0100_a0020_00419_NIER010_X","3"," ","","","0","2","安心して狩りにも行けないな……"
"1017","","4","STREAM","EID_0100_a0020_00420_NIER010_X","3"," ","","","0","2","お店の人に肉を届けに行かないと。"
"1018","","4","STREAM","EID_0100_a0055g_0010_NIER010_X","0.5"," ","","","0","2","ヨナ……"
"","","4","STREAM","EID_0100_a0055g_0002_NIER010_X","0.5"," ","","","0","2","東門に行ってみよう。"
"1019","","4","STREAM","EID_0200_a0015g_0011_NIER010_X","0.5","","","","0","2","ここにもマモノが！"
"1020","","4","STREAM","EID_0200_a0015g_0012_NIER010_X","0.5","","","","0","2","こんな危ないところに……ヨナッ！"
"1021","","4","STREAM","EID_0200_a0015g_0020_NIER010_X","0.5","","","","0","2","ヨナ……どこにいるんだ？"
"1022","","4","STREAM","EID_0200_a0030g_0010_NIER010_X","0.5","","","","0","2","なんだ！こいつら！"
"1023","","4","STREAM","EID_0200_a0030g_0015_NIER010_X","0.5"," ","","","0","2","どけっ！早く……ヨナを！"
"1024","","4","STREAM","EID_0200_a0030g_0030_NIER010_X","0.5","","","<CB=EID_0200_a0030g_Talk02_End>","0","2","妹を……"
"1025","","4","STREAM","EID_0200_a0030g_0020_NIER010_X","0.5","","","<CB=EID_0200_a0030g_Talk03_End>","0","2","邪魔だっ！くそっ！"
"1026","","4","STREAM","EID_0200_a0030g_0040_NIER010_X","0.5"," ","","<CB=EID_0200_a0030g_Talk04_End>","0","2","ヨナを……！返してくれっ！"
"1027","","4","STREAM","EID_0200_a0090_0005_NIER010_X","3"," ","","","0","2","ヨナッ！"
"1028","","4","STREAM","EID_0200_a0035_0030_BOOKW010_X","1"," ","","","0","25","こら、待たぬか！<LF>我を無視するつもりか？"
"","","4","STREAM","EID_0200_a0035_0040_BOOKW010_X","0.05"," ","","","0","25","選ばれし存在である我を、害虫のように扱いおって。"
"","","4","STREAM","EID_0200_a0035_0045_NIER010_X","0.5"," ","","","0","2","ヨナッ！大丈夫！？"
"","","4","STREAM","EID_0200_a0035_0075_NIER010_X","0.5"," ","","","0","2","ヨナッ！ヨナッ！"
"","","4","STREAM","EID_0200_a0035_0080_BOOKW010_X","1"," ","","","0","25","……まったく。<LF>これだからヒトというのは……"
"","","4","STREAM","EID_0200_a0035_0090_BOOKW010_X","0.5"," ","","","0","25","目の前の課題をひとりでやり遂げようという心がけは実に立派である。"
