"1000","","4","STREAM","EID_3000_a0015g_0010_BOOKW010_X","0.5","","","","0","26","¡Se acabaron ya las tonterías!"
"1001","","4","STREAM","EID_3000_a0030_0063_BOOKW010_X_1","0.5","","","","0","26","Hemos perdido demasiado tiempo con eso."
"","","4","STREAM","EID_3000_a0030_0064_NIER020_X","0.5","","","","0","2","Sí..."
"1002","","4","STREAM","EID_3100_a0015g_0010_SNOW010_X1","0.5","","","","0","35","Si esta sala puede controlar la magia,"
"","","4","STREAM","EID_3100_a0015g_0010_SNOW010_X2","","","","","0","35","Podré curar mis ojos."
"","","4","STREAM","EID_3100_a0015g_0020_BOOKW010_X","1.5","","","","0","26","Sería todo un logro si pudiéramos curar a Emil y Kainé al mismo tiempo."
"","","4","STREAM","EID_3100_a0015g_0030_SNOW010_X","0.5","","","","0","35","Vaya, Weiss, pensaba que no te importaba."
"","","4","STREAM","EID_3100_a0015g_0040_BOOKW010_X","0.5","","","","0","26","Parece que este viejo tomo empieza a volverse sensiblero con la edad."
"1003","","4","STREAM","EID_3100_a0015g_0050_SNOW010_X","0.5","","","","0","35","Debería estar por aquí en alguna parte..."
"1004","","4","STREAM","RA_EID_3100_a0027g_0010_BOOKW010_Y","3","","","","0","26",""
"","","4","STREAM","RA_EID_3100_a0027g_0020_NIER020_X","3","","","","0","2",""
"1005","","4","STREAM","RA_EID_3100_a0027g_0030_BOOKW010_Y","3","","","","0","26",""
"1006","","4","STREAM","RA_EID_3100_a0027g_0040_NIER020_X","3","","","","0","2",""
"1007","1008","4","STREAM","EID_3100_a0065g_0040_BOOKW010_X","0.5","","","","0","26","¡Envaina el arma! ¡Podrías hacerle daño al crío!"
"1008","","3","STREAM","EID_3100_a0065g_0050_BOOKW010_X","0.5","","","","0","26","¡Tenemos que hacer uso de la magia para acabar con la bestia!"
"1009","","3","STREAM","EID_3100_a0065g_0060_BOOKW010_Y","0.5","","","","0","26",""
"","","3","STREAM","EID_3100_a0065g_0070_NIER020_X","0.5","","","","0","2",""
"1010","1011","4","STREAM","EID_3100_a0065g_0080_NIER020_X","0.5","","","","0","2","¡Emil, vamos a por ti!"
"1011","","4","STREAM","EID_3100_a0065g_0090_BOOKW010_X","0.5","","","","0","26","¡Regresa con nosotros!"
"1012","","4","STREAM","EID_3100_a0085g_0010_SNOW020_X","0.5","","","","0","35","¡No! ¡No me miréis!"
"","","4","STREAM","EID_3100_a0082_0090_NIER020_X","0.5","","","","0","2","¿Qué pasa, Emil?"
"","","4","STREAM","EID_3100_a0082_0100_SNOW020_X","0.5","","","<CB=snow_Radio_End>","0","35","¡Atrás!"
"1013","","4","STREAM","EID_3100_a0065g_01_BOOKW010_X","0.5","","","","0","26","¡Rápido! ¡Todavía estamos a tiempo de salvarle!"
"","","4","STREAM","EID_3100_a0065g_02_NIER020_X","0.5","","","","0","2","¡Claro que sí!"
"1014","","4","STREAM","EID_3200_a0035g_0010_BOOKW010_X","1","","","","0","26","¡Cuánta ira debe albergar! ¡¿Cómo habrá sobrevivido los últimos cinco años?!"
"","","4","STREAM","EID_3200_a0035g_0020_NIER020_X","0.5","","","","0","2","No pienso permitir que vuelva a suceder. ¡Ha llegado su hora!"
"1015","","4","STREAM","EID_3200_a0035g_0030_NIER020_X","0.5","","","","0","2","¡La espada parece... más ligera!"
"","","4","STREAM","EID_3200_a0035g_0040_BOOKW010_X","0.5","","","<CB=LIB_Reset_PlayerSide_LevelCap_for_BossRadio>","0","26","No es la espada, sino la pericia de quien la blande.<LF>¡Al ataque!"
