"200000","","0","TIME","EXID_TOUCH_BOOCKW_00010","3","","","","0","26","喂，汝把吾当什么了？"
"200001","","0","TIME","EXID_TOUCH_BOOCKW_00020","3","","","","0","26","汝是想打招呼吗？"
"200002","","0","TIME","EXID_TOUCH_BOOCKW_00030","3","","","","0","26","喂……汝以为吾是小猫小狗吗？"
"200003","","0","TIME","EXID_TOUCH_BOOCKW_00040","3","","","","0","26","哈啊……汝也真是有毅力啊。"
"200004","","0","TIME","EXID_TOUCH_BOOCKW_00050","3","","","","0","26","什么？说悄悄话吗？"
"200005","","0","TIME","EXID_TOUCH_BOOCKW_00060","3","","","","0","26","真是的，这有什么好玩的。"
"200006","","0","TIME","EXID_TOUCH_BOOCKW_00070","3","","","","0","26","喂，吾来告诉汝一些有用的事吧。"
"200007","","0","TIME","EXID_TOUCH_BOOCKW_00080","3","","","","0","26","喂，吾不客气了。"
"200008","","0","TIME","EXID_TOUCH_BOOCKW_00090","3","","","","0","26","怎么？想要吾陪陪汝吗？"
"200009","","0","TIME","EXID_TOUCH_BOOCKW_00100","3","","","","0","26","一直重复一样的事……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00110","3","","","","0","26","别干这种事了，汝不是还有非做不可的事吗？"
"","","0","TIME","EXID_TOUCH_BOOCKW_00120","3","","","","0","26","而且第一……喂，吾的话还没说完呢！"
"","","0","TIME","EXID_TOUCH_BOOCKW_00130","3","","","","0","26","真是的，最近的小孩都不知道要尊敬老人吗……"
"200010","","0","TIME","EXID_TOUCH_BOOCKW_00140","3","","","","0","26","真是的，吾又不是小孩子！"
"200011","","0","TIME","EXID_TOUCH_BOOCKW_00150","3","","","","0","26","汝还真不客气啊。"
"200012","","0","TIME","EXID_TOUCH_BOOCKW_00160","3","","","","0","26","对吾产生敬意了吧？"
"200013","","0","TIME","EXID_TOUCH_BOOCKW_00170","3","","","","0","26","突然发现，吾等认识很久了啊。"
"200014","","0","TIME","EXID_TOUCH_BOOCKW_00180","3","","","","0","26","……汝很闲吗？"
"200015","","0","TIME","EXID_TOUCH_BOOCKW_00190","3","","","","0","26","汝……很闲吗？"
"200016","","0","TIME","EXID_TOUCH_BOOCKW_00200","3","","","","0","26","怎么了？找吾有事？"
"200017","","0","TIME","EXID_TOUCH_BOOCKW_00210","3","","","","0","26","偶尔陪陪汝吧。"
"200018","","0","TIME","EXID_TOUCH_BOOCKW_00220","3","","","","0","26","什么？汝叫吾吗？"
"200019","","0","TIME","EXID_TOUCH_BOOCKW_00230","3","","","","0","26","唔……偶尔也要休息一下吧？"
"200020","","0","TIME","EXID_TOUCH_BOOCKW_00240","3","","","","0","26","毕竟遇到汝之后，每天都有一大堆事……"
"200021","","0","TIME","EXID_TOUCH_BOOCKW_00250","3","","","","0","26","偶尔在家里悠闲地……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00260","3","","","","0","26","不，这种担心是多余的。赶路吧。"
"200022","","0","TIME","EXID_TOUCH_BOOCKW_00270","3","","","","0","26","烦人！太烦人了！这种事找艾米尔一起去干吧！"
"","","0","TIME","EXID_TOUCH_SNOW_00010","3","","","","0","35","我吗！？为什么！！"
"200023","","0","TIME","EXID_TOUCH_BOOCKW_00280","3","","","","0","26","哎呀！适可而止吧！内衣女汝也说说他！"
"","","0","TIME","EXID_TOUCH_KAINE_00010","3","","","","0","28","把你的书页通通撕掉，让你变成货真价实的秃老头才好玩呢。"
"200024","","0","TIME","EXID_TOUCH_SNOW_00020","3","","","","0","35","都怪小白，太狡猾了……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00290","3","","","","0","26","吾很乐意和汝换。"
"","","0","TIME","EXID_TOUCH_KAINE_00020","3","","","","0","28","太过火的话，手会沾上老人臭哦。"
"","","0","TIME","EXID_TOUCH_BOOCKW_00300","3","","","","0","26","那也比野兽的臭味强吧？"
"200025","","0","TIME","EXID_TOUCH_BOOCKW_00310","3","","","","0","26","明明什么事都没……算了。"
"200026","","0","TIME","EXID_TOUCH_BOOCKW_00320","3","","","","0","26","喂，现在是玩的时候吗！"
"200027","","0","TIME","EXID_TOUCH_BOOCKW_00330","3","","","","0","26","把注意力放在眼前！"
"200028","","0","TIME","EXID_TOUCH_BOOCKW_00340","3","","","","0","26","喂，别大意！"
"200029","","0","TIME","EXID_TOUCH_BOOCKW_00350","3","","","","0","26","等汝要吾帮忙的时候可别后悔。"
"200030","","0","TIME","EXID_TOUCH_BOOCKW_00360","3","","","","0","26","吾还期待汝会有点改变，吾真是笨蛋。"
"200031","","0","TIME","EXID_TOUCH_BOOCKW_00370","3","","","","0","26","原来汝是这种人。"
"200032","","0","TIME","EXID_TOUCH_BOOCKW_00380","3","","","","0","26","吾记住了……"
"200033","","0","TIME","EXID_TOUCH_BOOCKW_00390","3","","","","0","26","好久不见啊……凯妮。"
"200034","","0","TIME","EXID_TOUCH_BOOCKW_00400","3","","","","0","26","汝很从容嘛？"
"200035","","0","TIME","EXID_TOUCH_BOOCKW_00410","3","","","","0","26","汝如此入迷地看着吾，也是可以理解的。"
"200036","","0","TIME","EXID_TOUCH_BOOCKW_00420","3","","","","0","26","有空戏弄吾，还不如去战斗呢。"
"200037","","0","TIME","EXID_TOUCH_BOOCKW_00430","3","","","","0","26","解决那家伙之后，汝随便怎么摸吾都可以！"
"200038","","0","TIME","EXID_TOUCH_BOOCKW_00440","3","","","","0","26","好痛！就不能轻点吗！"
"200039","","0","TIME","EXID_TOUCH_BOOCKW_00450","3","","","","0","26","真是的，有完没完啊？能适可而止吗！内衣女！"
"200040","","0","TIME","BOOK_PLAYFUL_040","3","","","","0","26",""
"200041","","0","TIME","BOOK_PLAYFUL_041","3","","","","0","26",""
"200042","","0","TIME","BOOK_PLAYFUL_042","3","","","","0","26",""
"200043","","0","TIME","BOOK_PLAYFUL_043","3","","","","0","26",""
"200044","","0","TIME","BOOK_PLAYFUL_044","3","","","","0","26",""
"200045","","0","TIME","BOOK_PLAYFUL_045","3","","","","0","26",""
"200046","","0","TIME","BOOK_PLAYFUL_046","3","","","","0","26",""
"200047","","0","TIME","BOOK_PLAYFUL_047","3","","","","0","26",""
"200048","","0","TIME","BOOK_PLAYFUL_048","3","","","","0","26",""
"200049","","0","TIME","BOOK_PLAYFUL_049","3","","","","0","26",""
"200050","","0","TIME","BOOK_PLAYFUL_050","3","","","","0","26",""
"200051","","0","TIME","BOOK_PLAYFUL_051","3","","","","0","26",""
"200052","","0","TIME","BOOK_PLAYFUL_052","3","","","","0","26",""
"200053","","0","TIME","BOOK_PLAYFUL_053","3","","","","0","26",""
"200054","","0","TIME","BOOK_PLAYFUL_054","3","","","","0","26",""
"200055","","0","TIME","BOOK_PLAYFUL_055","3","","","","0","26",""
"200056","","0","TIME","BOOK_PLAYFUL_056","3","","","","0","26",""
"200057","","0","TIME","BOOK_PLAYFUL_057","3","","","","0","26",""
"200058","","0","TIME","BOOK_PLAYFUL_058","3","","","","0","26",""
"200059","","0","TIME","BOOK_PLAYFUL_059","3","","","","0","26",""
"200060","","0","TIME","BOOK_PLAYFUL_060","3","","","","0","26",""
"200061","","0","TIME","BOOK_PLAYFUL_061","3","","","","0","26",""
"200062","","0","TIME","BOOK_PLAYFUL_062","3","","","","0","26",""
"200063","","0","TIME","BOOK_PLAYFUL_063","3","","","","0","26",""
"200064","","0","TIME","BOOK_PLAYFUL_064","3","","","","0","26",""
"200065","","0","TIME","BOOK_PLAYFUL_065","3","","","","0","26",""
"200066","","0","TIME","BOOK_PLAYFUL_066","3","","","","0","26",""
"200067","","0","TIME","BOOK_PLAYFUL_067","3","","","","0","26",""
"200068","","0","TIME","BOOK_PLAYFUL_068","3","","","","0","26",""
"200069","","0","TIME","BOOK_PLAYFUL_069","3","","","","0","26",""
"200070","","0","TIME","BOOK_PLAYFUL_070","3","","","","0","26",""
"200071","","0","TIME","BOOK_PLAYFUL_071","3","","","","0","26",""
"200072","","0","TIME","BOOK_PLAYFUL_072","3","","","","0","26",""
"200073","","0","TIME","BOOK_PLAYFUL_073","3","","","","0","26",""
"200074","","0","TIME","BOOK_PLAYFUL_074","3","","","","0","26",""
"200075","","0","TIME","BOOK_PLAYFUL_075","3","","","","0","26",""
"200076","","0","TIME","BOOK_PLAYFUL_076","3","","","","0","26",""
"200077","","0","TIME","BOOK_PLAYFUL_077","3","","","","0","26",""
"200078","","0","TIME","BOOK_PLAYFUL_078","3","","","","0","26",""
"200079","","0","TIME","BOOK_PLAYFUL_079","3","","","","0","26",""
"200080","","0","TIME","BOOK_PLAYFUL_080","3","","","","0","26",""
"200081","","0","TIME","BOOK_PLAYFUL_081","3","","","","0","26",""
"200082","","0","TIME","BOOK_PLAYFUL_082","3","","","","0","26",""
"200083","","0","TIME","BOOK_PLAYFUL_083","3","","","","0","26",""
"200084","","0","TIME","BOOK_PLAYFUL_084","3","","","","0","26",""
"200085","","0","TIME","BOOK_PLAYFUL_085","3","","","","0","26",""
"200086","","0","TIME","BOOK_PLAYFUL_086","3","","","","0","26",""
"200087","","0","TIME","BOOK_PLAYFUL_087","3","","","","0","26",""
"200088","","0","TIME","BOOK_PLAYFUL_088","3","","","","0","26",""
"200089","","0","TIME","BOOK_PLAYFUL_089","3","","","","0","26",""
"200090","","0","TIME","BOOK_PLAYFUL_090","3","","","","0","26",""
"200091","","0","TIME","BOOK_PLAYFUL_091","3","","","","0","26",""
"200092","","0","TIME","BOOK_PLAYFUL_092","3","","","","0","26",""
"200093","","0","TIME","BOOK_PLAYFUL_093","3","","","","0","26",""
"200094","","0","TIME","BOOK_PLAYFUL_094","3","","","","0","26",""
"200095","","0","TIME","BOOK_PLAYFUL_095","3","","","","0","26",""
"200096","","0","TIME","BOOK_PLAYFUL_096","3","","","","0","26",""
"200097","","0","TIME","BOOK_PLAYFUL_097","3","","","","0","26",""
"200098","","0","TIME","BOOK_PLAYFUL_098","3","","","","0","26",""
"200099","","0","TIME","BOOK_PLAYFUL_099","3","","","","0","26",""
""
