"100000","","0","STREAM","EXID_MMD_BOOKW_00020","0.5","","","","0","26","수로라. 배를 탄다면 지금처럼 뛰어다니지 않아도 되겠군."
"","","0","STREAM","EXID_MMD_NIER010_00060","0.5","","","","0","2","백은 떠 있을 뿐이잖아."
"","","0","STREAM","EXID_MMD_BOOKW_00030","0.5","","","","0","26","떠 있는 데도 체력이 든단 말이다."
"","","0","STREAM","EXID_MMD_NIER010_00070","0.5","","","","0","2","엇? 그렇구나……"
"","","0","STREAM","EXID_MMD_BOOKW_00040","0.5","","","","0","26","뭐지, 그 꿈이 망가진 것 같은 얼굴은."
"100001","","4","STREAM","EXID_MMD_BOOKW_00080","0.5","","","","0","26","그 남자, 아내가 가출한 이유를 대충 짐작하는 것 같던데……"
"100002","","4","STREAM","EXID_MMD_NIER010_00150","0.5","","","","0","2","이유도 궁금하지만 지금은 한시라도 빨리 찾아내야 해."
"100003","","4","STREAM","EXID_MMD_BOOKW_00090","0.5","","","","0","26","도시 밖으로 나갔다면 찾는 게 보통 일이 아니겠군."
"","","4","STREAM","EXID_MMD_NIER010_00230","0.5","","","","0","2","음…… 마물에게 습격당하지 않았어야 할 텐데……"
"100004","","0","STREAM","EXID_MMD_BOOKW_00100","0.5","","","","0","26","저 마물…… 어쩐지 낌새가 이상한데?"
"100005","","0","STREAM","EXID_MMD_BOOKW_00110_1","0.5","","","","0","26","『빨간 가방을 멘 여자』가 이렇게 멀리까지 오진 않았을 게다."
"","","0","STREAM","EXID_MMD_BOOKW_00110_2","0.5","","","","0","26","남쪽 평원을 중심으로 찾는 것이 좋지 않겠나?"
"100006","","0","STREAM","EXID_MMD_BOOKW_00120","0.5","","","","0","26","마물이 뭔가를 떨어뜨렸어. 주우러 돌아가야지 않나?"
"100007","","4","STREAM","EXID_MMD_BOOKW_20010","0.5","","","","0","26","왠지 피로가 몰려오는군……"
"","","4","STREAM","EXID_MMD_NIER010_00440","0.5","","","","0","2","일단 포폴 씨에게 돌아가자."
"100008","","0","STREAM","EXID_MMD_BOOKW_00320","0.5","","","","0","26","그 빨간 가방 부부, 참 대단들 했지……"
"","","0","STREAM","EXID_MMD_BOOKW_00330","0.5","","","","0","26","그렇게 말싸움을 했는데도 관계가 이어지다니."
"","","0","STREAM","EXID_MMD_NIER010_00450","0.5","","","","0","2","하지만 화해했을 때 두 사람은 무척 행복해 보였어."
"","","0","STREAM","EXID_MMD_NIER010_00460","0.5","","","","0","2","서로의 마음을 솔직하게 털어놓으니까 함께 살 수 있는 걸지도 몰라."
"","","0","STREAM","EXID_MMD_BOOKW_00340","0.5","","","","0","26","만일 네가 그런다면 나는 나가 버릴 거다……"
"100009","","0","STREAM","EXID_MMD_BOOKW_00350","0.5","","","","0","26","수로라…… 드디어 완성됐군. 이제 뛰어다니지 않아도 되면 좋으련만."
"","","0","STREAM","EXID_MMD_NIER020_00010","0.5","","","","0","2","이동이 빨라지면 그만큼 빨리 요나 곁으로 갈 수 있다는 뜻이지."
"","","0","STREAM","EXID_MMD_NIER020_00020","0.5","","","","0","2","적극적으로 활용해야겠어."
"100010","","0","STREAM","EXID_MMD_NIER020_00090","0.5","","","","0","2","이 상황, 전에도 같은 일이 있었지……"
"","","0","STREAM","EXID_MMD_BOOKW_00390","0.5","","","","0","26","그 부부라잖나. 또 싸움이라도 했겠지."
"","","0","STREAM","EXID_MMD_BOOKW_00400","0.5","","","","0","26","이번에는 싸움에 휘말리지 않도록 부디 조심하자고."
"100011","","4","STREAM","EXID_MMD_BOOKW_00450","0.5","","","","0","26","결국 휘말렸군…… 지난번처럼 술집에서 탐문을 해 볼까."
"100012","","0","TIME","RA_EID_9320_a0030g_0020_0002","3","","","","0","26",""
"100012","","0","TIME","RA_EID_9320_a0030g_0020_0003","3","","","","0","2",""
"100013","","0","TIME","RA_EID_9320_a0030g_0040_0001","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0030g_0040_0002","3","","","","0","2",""
"100014","","4","STREAM","EXID_MMD_BOOKW_00470","0.5","","","","0","26","나 참, 그 싸움만 하는 부부가 도시 명물이 되었을 줄이야."
"","","4","STREAM","EXID_MMD_NIER020_00200","0.5","","","","0","2","놀라운 일이네. 하지만 왠지 알겠어."
"","","4","STREAM","EXID_MMD_NIER020_00210","0.5","","","","0","2","그 싸우는 모습이 활기를 북돋워 주는 것 같거든."
"","","4","STREAM","EXID_MMD_BOOKW_00480","0.5","","","","0","26","진심인가? 나는 힘이 쭉 빠지는데……"
"100015","","4","STREAM","EXID_MMD_NIER020_00220","0.5","","","","0","2","그러고 보니 전에 부인이 가출했을 때도 남쪽 평원을 수색했지."
"","","4","STREAM","EXID_MMD_BOOKW_00490","0.5","","","","0","26","그랬나?"
"","","4","STREAM","EXID_MMD_NIER020_00230","0.5","","","","0","2","그 뒤로 많은 것이 변해 버렸지만……"
"","","4","STREAM","EXID_MMD_NIER020_00240","0.5","","","","0","2","그 부부처럼 변하지 않는 것이 있다는 게 어쩐지 기뻐."
"","","4","STREAM","EXID_MMD_BOOKW_00500","0.5","","","","0","26","그 부부는 더 성장해야 한다고 생각한다만."
"100016","","4","STREAM","EXID_MMD_BOOKW_00530","0.5","","","","0","26","남자 하나를 찾자고 이렇게 왕복하게 될 줄이야."
"","","4","STREAM","EXID_MMD_NIER020_00290","0.5","","","","0","2","가끔 이렇게 다른 사람을 돕는 것도 나쁘지 않잖아."
"","","4","STREAM","EXID_MMD_BOOKW_00540","0.5","","","","0","26","폭풍 전의 고요함……이 아니기를 기도한다."
"100017","","4","STREAM","EXID_MMD_NIER020_00280","0.5","","","","0","2",""
"100018","","4","STREAM","EXID_MMD_BOOKW_00550","0.5","","","","0","26","참, 너는 편지를 써 본 적이 있나?"
"","","4","STREAM","EXID_MMD_NIER020_00300","0.5","","","","0","2","있지. 잘 쓰진 못하지만. 뭐라고 써야 할지 엄청 고민해."
"","","4","STREAM","EXID_MMD_BOOKW_00560","0.5","","","","0","26","어리석긴. 편지란 영혼의 외침을 종이에 쏟기만 하면 되는 것인데……"
"","","4","STREAM","EXID_MMD_NIER020_00320","0.5","","","","0","2","그래, 그래."
"100019","","4","TIME","RA_EID_9320_a0090g_0020_0003","3","","","","0","2",""
"","","4","TIME","RA_EID_9320_a0090g_0020_0005","3","","","","0","26",""
"","","4","TIME","RA_EID_9320_a0090g_0020_0006","3","","","","0","26",""
"100020","","4","STREAM","EXID_MMD_BOOKW_20030","0.5","","","","0","26","난파선이라…… 조사해 보는 것이 좋겠군."
"","","4","STREAM","EXID_MMD_NIER020_00360","0.5","","","","0","2","응. 포구에 가 보자."
"100021","","4","STREAM","EXID_MMD_NIER020_00370","0.5","","","","0","2","카이네? 에밀!?"
"100022","","0","STREAM","EXID_MMD_NIER020_00410","0.5","","","","0","2","난파선 안으로 들어갈 방법이 없을까?"
"","","0","STREAM","EXID_MMD_BOOKW_00620","0.5","","","","0","26","이렇게 썩어 있으니, 어딘가에 구멍이라도 뚫려 있지 않겠나?"
"100023","","0","STREAM","EXID_MMD_NIER020_20030","0.5","","","","0","2","어두침침하네. 여기에 도시 사람들이 있을 것 같진 않은데……"
"","","0","STREAM","EXID_MMD_BOOKW_20040","0.5","","","<CB=SetGimmick_Set_Late>","0","26","달리 단서가 없다. 찾아볼 수밖에 없어."
"100024","","0","TIME","RA_EID_9320_a0200g_0040_0001","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0200g_0040_0002","3","","","","0","35",""
"","","0","TIME","RA_EID_9320_a0200g_0040_0003","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0200g_0040_0004","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0200g_0040_0005","3","","","","0","2",""
"","","0","TIME","RA_EID_9320_a0200g_0040_0006","3","","","","0","26",""
"100025","","0","TIME","RA_EID_9320_a0200g_0220_0001","3","","","","0","2",""
"","","0","TIME","RA_EID_9320_a0200g_0220_0002","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0200g_0220_0003","3","","","","1","58",""
"","","0","TIME","RA_EID_9320_a0200g_0220_0004","3","","","","0","28",""
"100026","","0","TIME","RA_EID_9320_a0200g_0270_0001","3","","","","0","26",""
"100027","","0","TIME","RA_EID_9320_a0200g_0280_0001","3","","","","0","2","조리 기구…… 이 방은 주방이었던 건가."
"","","0","TIME","RA_EID_9320_a0200g_0280_0002","3","","","","0","26","어쩐지 기름 냄새가 나더라니."
"100028","","0","TIME","RA_EID_9320_a0200g_0330_0001","4","","<CB=Snow_Disistance>","","0","35","이 방, 도대체 무슨 방이었던 걸까요……"
"100029","","0","TIME","RA_EID_9320_a0200g_0330_0002","4","","<CB=Snow_Disistance>","","0","35","커다란 상자가 많이 있네요…… 내용물을 살펴봐요."
"100030","","0","TIME","RA_EID_9320_a0200g_0330_0003","4","","<CB=Snow_Disistance>","","0","35","……상해 버렸지만 음식 같아요."
"100031","","0","TIME","RA_EID_9320_a0200g_0330_0004","4","","<CB=Snow_Disistance>","","0","35","음식을 보관하는 창고였나?"
"100032","","0","TIME","RA_EID_9320_a0200g_0330_0001","4","","<CB=Snow_Disistance>","","0","35","이……, 도대체…… 방이었던…………"
"100033","","0","TIME","RA_EID_9320_a0200g_0330_0002","4","","<CB=Snow_Disistance>","","0","35","커다란 상자가…… 있네요…… 내용물을 살펴………………"
"100034","","0","TIME","RA_EID_9320_a0200g_0330_0003","4","","<CB=Snow_Disistance>","","0","35","……상해 버렸………… 음식 같아…………"
"100035","","0","TIME","RA_EID_9320_a0200g_0330_0004","4","","<CB=Snow_Disistance>","","0","35","…………보관하는…… 창고였…………?"
"100036","","0","TIME","RA_EID_9320_a0200g_0330_0005","4","","<CB=Snow_Disistance>","","0","35","……방, ……무슨…………었던……………………"
"100037","","0","TIME","RA_EID_9320_a0200g_0330_0006","4","","<CB=Snow_Disistance>","","0","35","………………많이 있네………………봐………………"
"100038","","0","TIME","RA_EID_9320_a0200g_0330_0007","4","","<CB=Snow_Disistance>","","0","35","……상해……렸지…………음식…………요……"
"100039","","0","TIME","RA_EID_9320_a0200g_0330_0008","4","","<CB=Snow_Disistance>","","0","35","음……을…………창고………………"
"100040","","0","STREAM","EXID_MMD_NIER020_20040","0.5","","","","0","2",""
"","","0","TIME","RA_EID_9320_a0200_1525_0002","3","","","","0","26",""
"100041","","0","TIME","RA_EID_9320_a0200_1540_0001","3","","","","0","2",""
"","","0","TIME","RA_EID_9320_a0200_1540_0002","3","","","","0","26",""
"100042","","0","TIME","RA_EID_9320_a0200_1680_0001","3","","","","0","26",""
"","","0","TIME","RA_EID_9320_a0200_1680_0002","3","","","","0","2",""
"100043","","4","STREAM","EXID_MMD_TYRANN_00060","0.5","","","","1","58","크히히히히…… 점점 냄새가 짙어지는군……"
"","","0","STREAM","EXID_MMD_TYRANN_00070","0.5","","","","1","58","기분은 어때…… 카이네?"
"","","0","STREAM","EXID_MMD_KAINE_20060","0.5","","","<CB=snow_Tyrann_Radio_End>","1","28","…………좋을 리 없잖아."
"100044","","0","TIME","RA_EID_9320_a0220g_0010_0001","3","","","","0","2","이런 곳에 시체가…… 도시 사람들인가……"
"","","0","TIME","RA_EID_9320_a0220g_0010_0002","3","","","","0","26","잡아먹혔군…… 잔혹한 짓을……"
"100045","","0","TIME","RA_EID_9320_a0220g_0040_0001","3","","","","1","58","크히히히…… 기분 나쁜 뭔가와 가까워지고 있군…… 카이네?"
"100046","","0","STREAM","EXID_MMD_NIER020_20900","0.5","","","","0","2","으앗!"
"100047","","0","STREAM","EXID_MMD_NIER020_20910","0.5","","","","0","2","윽! 배가 버티지 못해!"
"100048","","0","STREAM","EXID_MMD_BOOKW_01880","0.5","","","","0","26","멈추지 마라!"
"100049","","0","STREAM","EXID_MMD_BOOKW_01890","0.5","","","","0","26","배째 우리를 뭉개 버릴 셈인가!"
"100050","","0","STREAM","EXID_MMD_BOOKW_01900","0.5","","","","0","26","꾸물대지 마라! 배가 무너진다!"
"100051","","0","STREAM","EXID_MMD_BOOKW_01910","0.5","","","","0","26","카이네와 에밀이라면 염려할 것 없다! 우리도 탈출하자!"
"100052","","0","STREAM","EXID_MMD_BOOKW_01920","0.5","","","","0","26","생매장되고 싶나! 서둘러라!"
"100053","","4","STREAM","EXID_MMD_NIER020_20920","0.5","","","","0","2","마물…… 젠장! 비켜!"
"100054","","3","STREAM","EXID_MMD_BOOKW_01930","0.5","","","","0","26",""
"100055","","1","STREAM","EXID_MMD_NIER020_20930","0.5","","","","0","2","이 녀석들 재생되는 건가!?"
"","","1","STREAM","EXID_MMD_BOOKW_01940","0.5","","","","0","26","끝이 없군! 걸리적거리는 것만 베라!"
"100056","","3","STREAM","EXID_MMD_MERMAID_00290","0.5","","","","1","77",""
"","","3","STREAM","EXID_MMD_MERMAID_00310","0.5","","","","1","77",""
"","","3","STREAM","EXID_MMD_MERMAID_00300","0.5","","","","1","77",""
"100057","","3","TIME","RA_EID_9320_a0250g_0070_0001","3","","","","0","26",""
"100058","","4","STREAM","EXID_MMD_NIER020_20940","0.5","","","","0","2","저 구멍을 통해 밖으로 나갈 수 있을 것 같아!"
"100059","","4","TIME","RA_EID_9320_a0260g_0010_0001","3","","","","0","2",""
"","","4","STREAM","RA_EID_9320_a0260g_0010_0002","0.5","","","","0","35",""
"","","4","TIME","RA_EID_9320_a0260g_0010_0003","3","","","","0","2",""
"","","4","TIME","RA_EID_9320_a0260g_0010_0004","3","","","","0","26",""
"","","4","TIME","RA_EID_9320_a0260g_0010_0005","3","","","","0","26",""
"100060","","4","STREAM","EXID_MMD_SNOW_00640","0.5","","","","0","35","햇빛을 쬐고 있는데…… 안 죽다니……"
"","","4","STREAM","EXID_MMD_BOOKW_01990","0.5","","","","0","26","……아니, 그렇지 않아."
"","","4","STREAM","EXID_MMD_BOOKW_02000","0.5","","","","0","26","분명히 놈의 몸은 빛에 타고 있다."
"","","4","STREAM","EXID_MMD_BOOKW_02010","0.5","","","","0","26","그런데 그보다 빠른 속도로 재생되고 있는 게지."
"100061","","4","STREAM","EXID_MMD_NIER020_21010","0.5","","","","0","2","그럼 더 빨리 베어버리면 그만이야!"
"100062","","4","TIME","RA_EID_9320_a0280g_0030_0001","3","","","","0","26",""
"","","4","TIME","RA_EID_9320_a0280g_0030_0002","3","","","","0","35",""
"","","4","TIME","RA_EID_9320_a0280g_0030_0003","3","","","","0","28",""
