"200000","","0","TIME","EXID_TOUCH_BOOCKW_00010","3","","","","0","26","こら、我をなんと心得る？"
"200001","","0","TIME","EXID_TOUCH_BOOCKW_00020","3","","","","0","26","これは、挨拶のつもりか？"
"200002","","0","TIME","EXID_TOUCH_BOOCKW_00030","3","","","","0","26","おい……犬か猫と間違えておるのか？"
"200003","","0","TIME","EXID_TOUCH_BOOCKW_00040","3","","","","0","26","はぁ……お前も飽きないな。"
"200004","","0","TIME","EXID_TOUCH_BOOCKW_00050","3","","","","0","26","なんだ、こそこそ話か？"
"200005","","0","TIME","EXID_TOUCH_BOOCKW_00060","3","","","","0","26","まったく、これのどこが面白いのやら。"
"200006","","0","TIME","EXID_TOUCH_BOOCKW_00070","3","","","","0","26","どれ、我がためになる話をしてやろう。"
"200007","","0","TIME","EXID_TOUCH_BOOCKW_00080","3","","","","0","26","こら、気安いぞ。"
"200008","","0","TIME","EXID_TOUCH_BOOCKW_00090","3","","","","0","26","何だ、我にかまってほしいのか？"
"200009","","0","TIME","EXID_TOUCH_BOOCKW_00100","3","","","","0","26","同じことを何度も何度も……。"
"","","0","TIME","EXID_TOUCH_BOOCKW_00110","3","","","","0","26","こんなことよりも、やらなくてはいけないことがあるのではないか？"
"","","0","TIME","EXID_TOUCH_BOOCKW_00120","3","","","","0","26","それに第一……おい、まだ我の話は終わっておらぬぞ！"
"","","0","TIME","EXID_TOUCH_BOOCKW_00130","3","","","","0","26","まったく最近の子ときたら、年配者を敬うということを知らんのか……"
"200010","","0","TIME","EXID_TOUCH_BOOCKW_00140","3","","","","0","26","全く、子供じゃないのだから！"
"200011","","0","TIME","EXID_TOUCH_BOOCKW_00150","3","","","","0","26","ずいぶんと気安くなったものだな。"
"200012","","0","TIME","EXID_TOUCH_BOOCKW_00160","3","","","","0","26","我を敬う気になったか？"
"200013","","0","TIME","EXID_TOUCH_BOOCKW_00170","3","","","","0","26","気付けばお主とも長い仲だな。"
"200014","","0","TIME","EXID_TOUCH_BOOCKW_00180","3","","","","0","26","……暇なのか？"
"200015","","0","TIME","EXID_TOUCH_BOOCKW_00190","3","","","","0","26","…………暇なのだな？"
"200016","","0","TIME","EXID_TOUCH_BOOCKW_00200","3","","","","0","26","どうした。我に用か？"
"200017","","0","TIME","EXID_TOUCH_BOOCKW_00210","3","","","","0","26","たまにはお主にかまってやるか。"
"200018","","0","TIME","EXID_TOUCH_BOOCKW_00220","3","","","","0","26","何だ、呼んだか？"
"200019","","0","TIME","EXID_TOUCH_BOOCKW_00230","3","","","","0","26","……うむ、時には休息もよかろう。"
"200020","","0","TIME","EXID_TOUCH_BOOCKW_00240","3","","","","0","26","お前と出会ってからというもの、毎日色々なことがありすぎたからな……"
"200021","","0","TIME","EXID_TOUCH_BOOCKW_00250","3","","","","0","26","どうだ、たまには家でゆっくりと……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00260","3","","","","0","26","いや、いらぬ気遣いであったな。先を急ぐとするか。"
"200022","","0","TIME","EXID_TOUCH_BOOCKW_00270","3","","","","0","26","しつこい！しつこいぞ！こういうことはエミールとしろ！"
"","","0","TIME","EXID_TOUCH_SNOW_00010","3","","","","0","35","僕ですか！？なんで！！"
"200023","","0","TIME","EXID_TOUCH_BOOCKW_00280","3","","","","0","26","ええい！いい加減にせんか！何とか言ってやれ下着女！"
"","","0","TIME","EXID_TOUCH_KAINE_00010","3","","","","0","28","ページが全部抜け落ちて本物の≪ハゲジジイ≫になるのが楽しみだな。"
"200024","","0","TIME","EXID_TOUCH_SNOW_00020","3","","","","0","35","シロさんばっかりずるいです……"
"","","0","TIME","EXID_TOUCH_BOOCKW_00290","3","","","","0","26","喜んで交代してやるぞ。"
"","","0","TIME","EXID_TOUCH_KAINE_00020","3","","","","0","28","あんまりやりすぎると手に≪加齢臭≫が染みつくぞ。"
"","","0","TIME","EXID_TOUCH_BOOCKW_00300","3","","","","0","26","獣くさいよりはましなのではないか？"
"200025","","0","TIME","EXID_TOUCH_BOOCKW_00310","3","","","","0","26","用事もないのに……まあよい。"
"200026","","0","TIME","EXID_TOUCH_BOOCKW_00320","3","","","","0","26","おい、遊んでおる場合か！"
"200027","","0","TIME","EXID_TOUCH_BOOCKW_00330","3","","","","0","26","目の前に集中せんか！"
"200028","","0","TIME","EXID_TOUCH_BOOCKW_00340","3","","","","0","26","こら、油断するでない！"
"200029","","0","TIME","EXID_TOUCH_BOOCKW_00350","3","","","","0","26","お前に力を貸す時が来ようとはな。"
"200030","","0","TIME","EXID_TOUCH_BOOCKW_00360","3","","","","0","26","少しは変わったかと期待した我が馬鹿であった。"
"200031","","0","TIME","EXID_TOUCH_BOOCKW_00370","3","","","","0","26","こういう奴だったな、お前は。"
"200032","","0","TIME","EXID_TOUCH_BOOCKW_00380","3","","","","0","26","我はきちんと覚えておるぞ……"
"200033","","0","TIME","EXID_TOUCH_BOOCKW_00390","3","","","","0","26","……久しぶりだな、カイネ。"
"200034","","0","TIME","EXID_TOUCH_BOOCKW_00400","3","","","","0","26","ずいぶんと余裕なのだな？"
"200035","","0","TIME","EXID_TOUCH_BOOCKW_00410","3","","","","0","26","我に見とれる気持ちはわかるがな。"
"200036","","0","TIME","EXID_TOUCH_BOOCKW_00420","3","","","","0","26","我にかまう暇があったら戦ったらどうだ？"
"200037","","0","TIME","EXID_TOUCH_BOOCKW_00430","3","","","","0","26","奴を倒した後で存分に触れるがよい！"
"200038","","0","TIME","EXID_TOUCH_BOOCKW_00440","3","","","","0","26","痛っ！もっと丁寧に扱わんか！"
"200039","","0","TIME","EXID_TOUCH_BOOCKW_00450","3","","","","0","26","全く、何度も何度も。いい加減にせんか！下着女！"
"200040","","0","TIME","BOOK_PLAYFUL_040","3","","","","0","26","かわいがられ040"
"200041","","0","TIME","BOOK_PLAYFUL_041","3","","","","0","26","かわいがられ041"
"200042","","0","TIME","BOOK_PLAYFUL_042","3","","","","0","26","かわいがられ042"
"200043","","0","TIME","BOOK_PLAYFUL_043","3","","","","0","26","かわいがられ043"
"200044","","0","TIME","BOOK_PLAYFUL_044","3","","","","0","26","かわいがられ044"
"200045","","0","TIME","BOOK_PLAYFUL_045","3","","","","0","26","かわいがられ045"
"200046","","0","TIME","BOOK_PLAYFUL_046","3","","","","0","26","かわいがられ046"
"200047","","0","TIME","BOOK_PLAYFUL_047","3","","","","0","26","かわいがられ047"
"200048","","0","TIME","BOOK_PLAYFUL_048","3","","","","0","26","かわいがられ048"
"200049","","0","TIME","BOOK_PLAYFUL_049","3","","","","0","26","かわいがられ049"
"200050","","0","TIME","BOOK_PLAYFUL_050","3","","","","0","26","かわいがられ050"
"200051","","0","TIME","BOOK_PLAYFUL_051","3","","","","0","26","かわいがられ051"
"200052","","0","TIME","BOOK_PLAYFUL_052","3","","","","0","26","かわいがられ052"
"200053","","0","TIME","BOOK_PLAYFUL_053","3","","","","0","26","かわいがられ053"
"200054","","0","TIME","BOOK_PLAYFUL_054","3","","","","0","26","かわいがられ054"
"200055","","0","TIME","BOOK_PLAYFUL_055","3","","","","0","26","かわいがられ055"
"200056","","0","TIME","BOOK_PLAYFUL_056","3","","","","0","26","かわいがられ056"
"200057","","0","TIME","BOOK_PLAYFUL_057","3","","","","0","26","かわいがられ057"
"200058","","0","TIME","BOOK_PLAYFUL_058","3","","","","0","26","かわいがられ058"
