"200000","","0","TIME","EXID_TOUCH_BOOCKW_00010","3","","","","0","26","Ma insomma! Con chi credi di avere a che fare?"
"200001","","0","TIME","EXID_TOUCH_BOOCKW_00020","3","","","","0","26","È così che si saluta a casa tua?"
"200002","","0","TIME","EXID_TOUCH_BOOCKW_00030","3","","","","0","26","Fortuna che non mi reputi un animaletto domestico."
"200003","","0","TIME","EXID_TOUCH_BOOCKW_00040","3","","","","0","26","Com'è possibile che ancora non ti sia stancato di cotanta imbecillità?"
"200004","","0","TIME","EXID_TOUCH_BOOCKW_00050","3","","","","0","26","Sì? Hai un segreto che vuoi confidarmi?"
"200005","","0","TIME","EXID_TOUCH_BOOCKW_00060","3","","","","0","26","Mi spieghi cosa ci trovi di divertente?"
"200006","","0","TIME","EXID_TOUCH_BOOCKW_00070","3","","","","0","26","Eccellente. Ti intratterrò con un racconto che ricorderai in eterno... *ahem*"
"200007","","0","TIME","EXID_TOUCH_BOOCKW_00080","3","","","","0","26","Devi proprio trattarmi con tanta <FONT=ITALIC>impudenza</FONT>?"
"200008","","0","TIME","EXID_TOUCH_BOOCKW_00090","3","","","","0","26","Desideri le attenzioni di Grimoire Weiss?"
"200009","","0","TIME","EXID_TOUCH_BOOCKW_00100","3","","","","0","26","Quante volte ancora dovrai ripetere quest'assurdità?"
"","","0","TIME","EXID_TOUCH_BOOCKW_00110","3","","","","0","26","Non abbiamo faccende più incombenti di cui occuparci?"
"","","0","TIME","EXID_TOUCH_BOOCKW_00120","3","","","","0","26","Per esempio potr... Ma insomma! Il grande Grimoire Weiss stava parlando!"
"","","0","TIME","EXID_TOUCH_BOOCKW_00130","3","","","","0","26","Buon cielo, i giovani di oggi non hanno alcun rispetto per gli adulti..."
"200010","","0","TIME","EXID_TOUCH_BOOCKW_00140","3","","","","0","26","Piantala di scorrazzare come un poppante!"
"200011","","0","TIME","EXID_TOUCH_BOOCKW_00150","3","","","","0","26","Vedo che cominci ad abituarti alla mia presenza."
"200012","","0","TIME","EXID_TOUCH_BOOCKW_00160","3","","","","0","26","Ah, finalmente un po' di rispetto verso chi ti è superiore!"
"200013","","0","TIME","EXID_TOUCH_BOOCKW_00170","3","","","","0","26","È passato molto tempo da quando ci siamo imbarcati in questa avventura."
"200014","","0","TIME","EXID_TOUCH_BOOCKW_00180","3","","","","0","26","Devi proprio?"
"200015","","0","TIME","EXID_TOUCH_BOOCKW_00190","3","","","","0","26","Non hai proprio altro da fare, vedo."
"200016","","0","TIME","EXID_TOUCH_BOOCKW_00200","3","","","","0","26","Sì? Cosa c'è? Cos'è che vuoi?!"
"200017","","0","TIME","EXID_TOUCH_BOOCKW_00210","3","","","","0","26","Non ci vedo nulla di male nel darti qualche attenzione di tanto in tanto."
"200018","","0","TIME","EXID_TOUCH_BOOCKW_00220","3","","","","0","26","Hai chiamato?"
"200019","","0","TIME","EXID_TOUCH_BOOCKW_00230","3","","","","0","26","Una piccola tregua ogni tanto non guasterebbe."
"200020","","0","TIME","EXID_TOUCH_BOOCKW_00240","3","","","","0","26","Tutto si può dire sul tempo trascorso insieme, tranne che sia stato noioso!"
"200021","","0","TIME","EXID_TOUCH_BOOCKW_00250","3","","","","0","26","Sai, ragazzo, ti consiglio di concederti una serata libera a casa ogni tanto."
"","","0","TIME","EXID_TOUCH_BOOCKW_00260","3","","","","0","26","No, dimentica ciò che ho detto. Forza, la prossima avventura ci attende!"
"200022","","0","TIME","EXID_TOUCH_BOOCKW_00270","3","","","","0","26","Se proprio devi fare questi giochini stupidi, falli con Emil!"
"","","0","TIME","EXID_TOUCH_SNOW_00010","3","","","","0","35","Eh?! Perché proprio io?!"
"200023","","0","TIME","EXID_TOUCH_BOOCKW_00280","3","","","","0","26","Sono stufo di tanta insolenza. Tu, sgualdrina! Ordinagli di piantarla!"
"","","0","TIME","EXID_TOUCH_KAINE_00010","3","","","","0","28","Vorrei strapparti le pagine, così torneresti a essere il fermaporta che eri."
"200024","","0","TIME","EXID_TOUCH_SNOW_00020","3","","","","0","35","Perché è sempre Weiss a divertirsi? Non è giusto."
"","","0","TIME","EXID_TOUCH_BOOCKW_00290","3","","","","0","26","Grimoire Weiss ti concederebbe volentieri questo piacere!"
"","","0","TIME","EXID_TOUCH_KAINE_00020","3","","","","0","28","Meglio di no. Se lo tocchi, non ti levi più di dosso quella puzza."
"","","0","TIME","EXID_TOUCH_BOOCKW_00300","3","","","","0","26","Un odore ben più gradevole di quello di una sporca sgualdrina!"
"200025","","0","TIME","EXID_TOUCH_BOOCKW_00310","3","","","","0","26","Che vuoi da me? Niente? Ah, meglio così."
"200026","","0","TIME","EXID_TOUCH_BOOCKW_00320","3","","","","0","26","Non è il momento di scherzare!"
"200027","","0","TIME","EXID_TOUCH_BOOCKW_00330","3","","","","0","26","Concentrati su quello che hai di fronte!"
"200028","","0","TIME","EXID_TOUCH_BOOCKW_00340","3","","","","0","26","Forza! Sta' in guardia!"
"200029","","0","TIME","EXID_TOUCH_BOOCKW_00350","3","","","","0","26","E pensare che un giorno ti affiderò il mio potere."
