"Kainé... sou eu... vovó...","Kainé... It's me... Grandma...","Kainé... Soy yo... La abuela..."
"Nossa! Como você cresceu.","Oh, how you've grown.","Oh, cuánto has crecido."
"Kainé? O que houve!?","Kainé? What's wrong!?","¿Kainé? ¡¿Qué ocurre?!"
"Oh! Meu coração está tão feliz por poder te ver de novo.","Oh, it gladdens my heart to finally see you again.","Ay, no sabes cuánto me alegro de volver a verte."
"Vo-vó...?","G-Grandma...?","¿A-abuela...?"
"Venha, Kainé. Venha para o lado da sua avó.","Come, Kainé. Come to your Grandma's side.","Ven, Kainé. Acércate a tu abuela."
,,
"Você está sozinha há tanto tempo...","You've been lonely for so, so long...","Llevas tanto tiempo sintiéndote sola..."
"Tanta dor... tanto desespero... por que continuar vivendo?","So much pain... So much despair... Why go on living anymore?","Cuánto dolor... Cuánta desesperación... ¿Por qué seguir viviendo?"
"...Kainé?","...Kainé?","¿Kainé?"
"...É isso?","...Is that it?","¿Ya?"
"Hum?","Hmm?","¿Mmm?"
"Já terminou?","Are you finished yet?","¿Has terminado ya?"
"Não fale com sua avó assim—","Don't speak to your Grandma like—","No le hables así a tu abuela..."
"Cê vai parar de falar agora.","You're going to stop talking now.","Ahora vas a callarte."
"E então, vou caminhar leeentamente em sua direção...","And then I'm gonna slooowly walk over to you...","Y entonces voy a aproximarme a ti leeentamente..."
"enfiar minha mão na merda do seu peito e ARRANCAR A PORRA DO SEU CORAÇÃO!","cram my hand inside your goddamn bitch-ass chest, and PULL OUT YOUR FUCKING HEART!","¡y voy a meter la mano en ese pecho de cobarde que tienes<LF>para arrancarte el puto corazón!"
,,
