"Ngh...","Ngh...","Arg..."
"Você está bem?","Are you all right?","¿Estás bien?"
"...Yonah?","...Yonah?","¿Yonah...?"
"Foi você. Quem me ajudou, quero dizer... não foi?","It was you. The one who helped me, I mean... Wasn't it?","Fuiste tú. La persona que me ayudó... ¿no?"
"Muito obrigada!","Thank you so much!","¡Muchas gracias!"
"Estou feliz que você esteja bem.","I'm glad you're okay.","Me alegro de que estés bien."
"O que está errado?","What's wrong?","¿Qué pasa?"
"Huh?","Huh?","¿Eh?"
"Quero dizer, você derrotou o Shadowlord e tudo mais, mas você... você não parece feliz.","I mean, you defeated the Shadowlord and everything, but you...you don't look happy.","A ver, has derrotado al Señor de las sombras y todo eso, pero... no pareces contenta."
"Não pareço?","I don't?","¿No?"
"Esta é uma Lágrima Lunar! Que linda!","This is a Lunar Tear! How pretty!","¡Es una Lágrima lunar! ¡Qué hermosa!"
,,
"Você está chorando?","Are you crying?","¿Estás llorando?"
"Hum.. sim. Acho que estou.","Um...yeah. I guess I am.","Mmm..., sí. Supongo que sí."
"É como se eu tivesse acabado de encontrar algo especial.","It's like I just found something special.","Es como si hubiera encontrado algo especial."
"Algo muito especial.","Something very special.","Algo muy especial."
