"Ei! Pare! Me deixe ir! Pare! Droga ... Rei, NÃO!","Hey! Stop! Let me go! Stop it! Dammit... King, NOO!","¡Eh! ¡Parad! ¡Soltadme! ¡Apartaos! Leches... ¡Majestad, no!"
"(Nos encontraremos novamente, você e eu, assim que tudo isso acabar.)","(We'll meet again, you and I, once all of this is over.)","(Nos volveremos a ver, tú y yo, cuando todo esto acabe)."
"(Até lá então!)","(Until then!)","(¡Hasta entonces!)."
"Não! Abra a porta! Você não pode lutar com essa coisa por conta própria!","No! Open the door! You can't fight that thing on your own!","¡No! ¡Abrid la puerta! ¡No podéis enfrentaros a esa cosa vosotros solos!"
"(Está tudo bem!)","(It's all right!)","(¡No te preocupes!)."
"(Você tem que continuar! Derrote o Shadownlord e recupere sua irmã!)","(You have to keep going! Defeat the Shadowlord and get your sister back!)","(¡Tienes que seguir adelante! ¡Derrota al Señor de las sombras y recupera a tu hermana!)."
"(Você tem que sentir novamente a alegria de ter alguém que você ama ao seu lado!)","(You must once again know the joy of having one you love by your side!)","(¡Tienes que volver a sentir la alegría de tener a tu lado a un ser querido!)."
"(Agora, vá!)","(Now then!)","(¡Entonces, a ver!)."
"(Diga, quantas regras existem sobre o que gritar antes de morrer na batalha?)","(Say, how many rules are there about what to shout before dying in battle?)","(Dime, ¿cuántas reglas hay sobre lo que se debe gritar antes de morir en combate?)."
"(Oitenta e oito, meu senhor.)","(Eighty-eight, my liege.)","(Ochenta y ocho, mi señor)."
"(Incrível! Como você se lembra de todas essas coisas?)","(Amazing! How do you remember all these things?)","(¡Impresionante! ¿Cómo puedes recordar todas esas cosas?)."
"(Não se desespere, meu senhor. Estamos com você.)","(Do not despair, my liege. We are with you.)","(No desespere, mi señor. Estamos con usted)."
"(...Eu sei.)","(...I know.)","(Lo sé...)."
"(Vamos tentar de novo...)","(Let's try this again...)","(Vamos a volver a intentarlo...)."
"(Pela honra da máscara!)","(By the honor of the mask!)","(¡Por el honor de la máscara!)."
"(Pela honra do nosso Rei! Pela honra da nossa Rainha!)","(For the honor of our king! For the honor of our queen!)","(¡Por el honor de nuestro rey! ¡Por el honor de nuestra reina!)."
"Abra a maldita porta!","Open the damn door!","¡Abre la maldita puerta!"
"Pare já com isso. Vamos.","Knock it off already. Let's go.","Venga, ya vale. Vamos."
"Kainé...","Kainé...","Kainé..."
"Ele está lutando por você! E pela Fyra! Não deixe que sua morte seja em vão.","He's fighting for you! And for Fyra! Don't let him die for nothing.","¡Está luchando por ti! ¡Y por Fyra! No hagas que su muerte sea en vano."
