"Devola? DEVOLA!","Devola? DEVOLA!","¿Devola? ¡Devola!"
"Popola... você está chorando?","Popola... Are you crying?","Popola... ¿Estás llorando?"
"Não! Não morra!","No! Don't die!","¡No! ¡No te mueras!"
"Sabe, Popola, agora entendo por que somos gêmeas.","You know, Popola, I understand now why we're twins.","¿Sabes, Popola? Ahora entiendo por qué somos gemelas."
"É porque... porque nascemos sem almas.","It's because...because we were born without souls.","Es porque..., porque nacimos sin alma."
"Devola, não consigo parar o sangramento. Meu Deus, eu não consigo parar!","Devola, I can't stop the bleeding. Oh god, I can't stop it!","Devola, no puedo parar la hemorragia. Ay, Dios, ¡no puedo pararla!"
"Este mundo é tão... tão solitário para alguém sem alma. Há muita... frieza.","This world is too... too lonely for one without a soul. There's too much...emptiness.","Este mundo es... demasiado solitario para alguien sin alma. Hay demasiada... frialdad."
"Não temos uma alma... e ainda assim, de alguma forma, nossas lágrimas ainda funcionam. É meio estranho.","Our souls are missing...and yet somehow our tears still work. It's kinda weird.","Carecemos de alma... y, aun así, podemos llorar. Es algo extraño."
"Desculpa, mana. Eu... te amo.","Sorry, Sis. I...love you.","Lo siento, hermanita. Te... quiero."
"Devola? Devola! Não vá!","Devola? Devola! Don't you go!","¿Devola? ¡Devola! ¡No te vayas!"
"Não! Não, eu não posso ficar sozinha!","No! No, I can't be alone!","¡No! ¡No, no puedo estar sola!"
"Devolaaaaaaaaaaaa!","Devolaaaaaaaaaaaa!","¡Devolaaa!"
"Popola, vamos parar com isso agora.","Popola, let's stop this now.","Popola, vamos a parar esto ahora."
"Parar? Parar? Agora você quer parar?","Stop? Stop? Now you want to stop?","¿Parar? ¿Parar? ¿Quieres que pare?"
"Acha que pode se dar ao luxo de parar?","You think you have the luxury to stop?","¿Crees que puedo permitirme el lujo de parar?"
"Você cortou minha irmã como um maldito animal e agora você quer PARAR!?","You cut down my sister like a goddamn animal and now you want to STOP!?","¡¿Rebanas a mi hermana como si fuera un animal y me pides que pare?!"
"Popola, espere! Não precisa...","Popola, wait! It doesn't have to—","¡Popola, espera! No tiene por qué..."
"Ninguém vai PARAR! É tarde demais PRA PARAR!","No one STOPS! It's way too late to STOP!","¡Aquí no va a parar nadie! ¡Es muy tarde para parar!"
"Ninguém... VAI PARAAAAAAAAR!","No one...STOOOOOOPS!","¡Aquí no va a parar... nadieeeee!"
