"(Fyra! Fyra!)","(Fyra! Fyra!)","(¡Fyra! ¡Fyra!)."
"(Não! Por que você me protegeu!?","(No! Why did you protect me!?)","(¡No! ¡¿Por qué me has protegido?!)."
"(Fyra! Diga alguma coisa!)","(Fyra! Say something!)","(¡Fyra! ¡Di algo, por favor!)."
"(Chega, meu marido... o povo... está nervoso.)","(Enough, my husband... The people...are nervous.)","(Ya basta, mi marido... La gente... está nerviosa)."
"(Isso não importa! Fyra, você...)","(Never mind that! Fyra, you're—)","(¡Eso da igual! Fyra, tú...)."
"(Obrigada.)","(Thank...you.)","(Gracias...)."
"(Você vai ficar bem.)","(You're going to be all right.)","(Te pondrás bien)."
"(Obrigada por fazer de... alguém como eu... sua noiva.)","(Thank you for making...someone like me...your bride.)","(Gracias por aceptar... a alguien como yo... como esposa)."
"(Fyra! Não! Não se vá! Fyra! FYRA! VOLTE!)","(Fyra! No! Don't leave! Fyra! FYRA! COME BACK!)","(¡Fyra! ¡No! ¡No te vayas! ¡Fyra! ¡Fyra! ¡Vuelve!)."
"(Ela se foi, meu senhor.)","(She is gone, my liege.)","(Se ha ido, mi señor)."
"(Nunca haverá uma Rainha mais majestosa e mais esplêndida.)","(A prouder, more splendid queen there will never be.)","(Jamás habrá una reina más gloriosa y brillante)."
"(Fyra...)","(Fyra...)","(Fyra...)."
"(Sua vida acabou de começar!)","(Your life had just begun!)","(¡Tu vida acababa de empezar!)."
"(Você veio de fora... sua vida era difícil...)","(You came from the outside... Your existence was hard...)","(Viniste de otras tierras... Habías tenido una vida complicada...)."
"(Mas você ia finalmente ser feliz!)","(But you were finally going to be happy!)","(¡Pero ibas a ser feliz al fin!)."
"(Meu senhor...)","(My liege...)","(Mi señor...)."
"(Nós íamos viajar, conhecer coisas novas e ficar juntos.)","(We were going to travel. To see new things. To be together.)","(Íbamos a viajar, a ver cosas nuevas y a estar juntos)."
"(Íamos ficar juntos para sempre.)","(We were going to be together forever.)","(Íbamos a estar juntos para siempre)."
"(Prometemos um ao outro!)","(We promised each other!)","(¡Nos los habíamos prometido!)."
"(Homens, peguem suas armas! Os lobos morrerão hoje à noite!)","(All men, take arms! The wolves die tonight!)","(¡Tomen las armas! ¡Los lobos morirán esta noche!)."
"Eu reconsideraria, Vossa Majestade. Enfretaremos uma batalha que não podereis vencer.","I would rethink this course of action, King. Ahead lies a battle you cannot win.","Yo me lo replantearía, majestad. Se acerca una batalla de la que no podréis salir vencedor."
"(Majestade, não devemos!)","(My liege, we mustn't!)","(¡No deberíamos hacerlo, mi señor!)."
"(Então, eu vou sozinho!)","(Then I go myself!)","(¡Pues iré yo!)."
"(Não podeis, meu senhor!)","(You can't, my lord!)","(¡No puede, mi señor!)."
"(Eles devem morrer! Matem os lobos! Matem todos eles!)","(They must die! Kill the wolves! Kill them all!)","(¡Deben morir! ¡Voy a matar a los lobos! ¡A todos!)."
"(A Rainha não ficaria feliz com essa decisão!)","(The queen would very much frown upon this course of action!)","(¡La reina no estaría nada satisfecha con esta decisión!)."
"(......)","(......)","(......)"
"(Sois o rei e líder do Povo Mascarado.)","(You are the king and leader of the Masked People.)","(Usted es el rey y el líder del Pueblo enmascarado)."
"(Seu dever é para com vosso povo e suas famílias.)","(Your duty is to your people and their homes.)","(Se debe a su pueblo y a sus hogares)."
"(Embora a ameaça dos lobos seja iminente, devemos primeiro fortalecer as defesas de Facade.)","(While the threat of the wolves looms large, we must first solidify Facade's defenses.)","(Aunque la amenaza de los lobos sea considerable, primero debemos reforzar las defensas de Fachada)."
"(Eu lhe imploro, não envergonhe a memória da Rainha. Como Rei - ou marido.)","(I beg of you, do not bring shame to the queen's memory. As a ruler—or a husband.)","(Se lo ruego, no manche de vergüenza la memoria de la reina. Como rey... o como marido)."
