"Weiss!","Weiss!","¡Weiss!"
"Não!","No!","¡No!"
"Nnngh...","Nnngh...","Uf..."
"Você vai entender... com o tempo.","You will understand...in time.","Ya lo entenderás... con el tiempo."
"Yonah...","Yonah...","Yonah..."
"Levante!","Get up!","¡Levanta!"
"Nããão!","Nooo!","¡Nooo!"
"Dê... minha irmã... de volta...","Give...my sister...back...","Devuélveme... a mi hermana..."
"Não importa como as coisas se desenrolem, tudo volta para nós. Tudo mesmo.","No matter how things unfold, it all returns to us. All of it.","Pase lo que pase, todo acaba volviendo. Todo."
"Yonah... Yonah... Yonah!","Yonah... Yonah... Yonah!","Yonah... Yonah... ¡Yonah!"
"Você está bem?","Are you okay?","¿Estás bien?"
"Yonah...","Yonah...","Yonah..."
"Isso é sangue?","Is this blood?","¿Esto es sangre?"
"A luta acabou...","The fight's over...","La batalla ha terminado..."
"... e acho que perdemos.","...and I think we lost.","Y creo que hemos perdido."
"""Nós?""","""We?""","¿""Hemos""?"
"Desculpa, pessoal... acho que deu para mim também.","Sorry, guys... I think this is it for me, too.","Lo siento, chicos... Aquí también me incluyo yo."
"Kainé, não!","Kainé, no!","¡Kainé, no!"
"Oh, pare de chorar. Olha, antes de ir, precisamos cuidar desse cara.","Oh, quit crying. Look, before I go, we need to take care of this guy.","Ay, no llores más. Debemos encargarnos de este tipo antes de que me vaya."
"Emil?","Emil?","¿Emil?"
"S-sim?","Y-yeah?","¿S-sí?"
"Eu quero que você...","I want you to...","Quiero que tú..."
"Eu quero que você me petrifique. Você pode me usar para manter essa coisa trancada lá embaixo.","I want you to petrify me. You can use me to keep this thing locked away down there.","Quiero que me conviertas en piedra. Puedes usarme para mantener encerrada a esta cosa ahí abajo."
"Não! Não posso!","No! I can't!","¡No! ¡No puedo!"
"Kainé... pare...","Kainé... Stop...","Kainé... Déjalo ya..."
"Ele tem razão! É suicídio! Você não pode fazer isso!","He's right! It's suicide! You can't do it!","¡Lleva razón! ¡Es un suicidio! ¡No puedes!"
"Seus poderes existem para proteger os outros, certo?","Your powers exist to protect others, right?","Tus poderes sirven para proteger a los demás, ¿no?"
"Kainé...","Kainé...","Kainé..."
"Apenas faça isso, Emil.","Just do it, Emil.","Hazlo y ya está, Emil."
"Mas...","But...","Pero..."
"Se não aquela coisa vai quebrar esta porra de porta!","If you don't, it's gonna break down this fucking door!","¡Si no lo haces, va a reventar la puta puerta!"
"Eu... eu não sei o que fazer...","I...I don't know what to do...","No... No sé qué hacer..."
