"Não demorará muito mais. Eu prometo.","It won't be much longer. I promise.","Ya queda poco. Te lo prometo."
"Finalmente consegui todos os Versos Selados.","I finally collected all of the Sealed Verses.","Por fin he conseguido todos los Versos sellados."
"Agora eu só preciso encontrar o Grimório Noir.","Now I just need to find Grimoire Noir.","Ahora tengo que dar con Grimoire Noir."
"Parece perigoso. Você vai ficar bem?","It sounds dangerous. Will you be okay?","Suena peligroso. No te pasará nada, ¿verdad?"
"Claro que vou.","Of course I will.","Por supuesto que no."
"Isso vai me deixar melhor? Minha tosse vai passar?","Is this gonna make me better? Is my cough going to go away?","¿Me curaré con esto? ¿Se me quitará la tos?"
"Yonah?","Yonah?","¿Yonah?"
"Você... você não... você não vai me odiar por causa disso, vai?","You... You're...you're not gonna hate me because of this, are you?","No... No me... No me odiarás por esto, ¿verdad?"
"Do que você está falando?","What are you talking about?","¿De qué estás hablando?"
"É só... não quero que você me odeie por causa dessa doença terrível.","It's just... I don't want you to hate me because of this terrible disease.","Es que... no quiero que me odies por culpa de esta horrible enfermedad."
"Yonah, eu jamais poderia te odiar!","Yonah, I could never hate you!","Yonah, ¡jamás podría odiarte!"
"Vou ver se Popola tem mais remédio.","I'm gonna go see if Popola has more medicine.","Voy a ver si Popola tiene más medicinas."
