"Bem, não é uma maravilha?","Well, ain't that precious?","Vaya, ¿no es hermoso?"
"Estou feliz por eles.","I'm happy for 'em.","Me alegro por ellos."
"Sabe, florzinha, o Rabisco Negro quase te dominou completamente.","You know, florzinha, that Black Scrawl has almost completely taken you over.","¿Sabes, florecilla? Esa necrosis rúnica casi se ha adueñado por completo de ti."
"Sim, eu sei.","Yeah, I know.","Sí, lo sé."
"Mas porra, a gente se divertiu, hein? Matar e matar, e mais matança... Que loucura!","But goddamn, we had fun, huh? Killing and killing and more killing... What a rush!","Pero, joder, qué bien nos lo hemos pasado, ¿eh? Venga a matar, y matar y matar... ¡Qué locura!"
"Sim...? Ngh...","Yeah...? Ngh...","¿Sí...? Ya..."
"Espere... Não. Não, não, não! Não foi nada divertido!","Wait... No. No, no, no! It wasn't fun at all!","Espera... No. ¡No, no, no! ¡No ha sido divertido para nada!"
"Te transformei em uma máquina de matar! Espalhei o mal e o caos pelo mundo!","I turned you into a killing machine! I spread evil and chaos around the world!","¡Te convertí en una máquina de matar! ¡He propagado la maldad y el caos por todo el mundo!"
"Mas tudo parece tão vazio agora! Por quê!? Eu não entendo!","But it all feels so empty now! Why!? I don't understand!","¡Y ahora me siento muy vacío! ¡¿Por qué?! ¡No lo entiendo!"
"Desculpe, parece que você ficou muito tempo dentro de mim...florzinha.","Sorry, looks like you stayed inside me for a little too long...florzinha.","Lo siento, parece que has estado mucho tiempo en mi interior... florecilla."
"Pare! Pare de ser legal comigo! Não me faça sentir assim!","Stop! Don't be nice to me! Don't make me feel like this!","¡Basta! ¡Déjate de amabilidades! ¡No me hagas sentir así!"
