"Cara, deve haver toneladas de máquinas aqui!","Man, there's gotta be tons of machinery here!","Madre mía, ¡aquí tiene que haber cientos de máquinas!"
"Sim, mas não sei o quanto podemos realmente usar.","Yeah, but I don't know how much we can actually use.","Sí, pero a saber las que podremos usar."
"Oh, uau! Veja isso! Parece nova!","Oh, wow! Check this out! It looks brand-new!","¡Vaya! ¡Fíjate! ¡Esta parece nueva!"
"Ei, tenha cuidado, tudo bem? Este lugar é perigoso!","Hey, be careful, all right? This place is dangerous!","Eh, ten cuidado, ¿vale? ¡Este sitio es peligroso!"
"Vou ficar beeem!","I'll be fiiine!","¡Estoy biiien!"
"Oh não!","Oh no!","¡Oh, no!"
"Hã?","Huh?","¿Eh?"
"Olhe!","Look out!","¡Cuidado!"
"Jakob!?","Jakob!?","¡¿Jakob?!"
"Oh, Deus! Isso não pode estar acontecendo... Jakob? Jakob!","Oh, god, this can't be happening... Jakob? Jakob!","Ay, no, esto no puede estar pasando... ¿Jakob? ¡Jakob!"
"Nãããããão!","Nooooooooo!","¡Nooooooooo!"
