"Um canal, é? Fascinante. Se tivéssemos uma balsa, poderíamos deixar para trás esses dias de correr sem fim.","A canal, is it? Fascinating. If we had a ferry, we could put these days of endlessly running about behind us.","¿Un canal? Si tuviéramos un transbordador, podríamos dejarnos de caminatas."
"Mas você não flutua em todos os lugares mesmo?","Don't you just float everywhere anyway?","¿Y a ti qué más te da? ¡Tú levitas!"
"Você acha que eu sou carregada pelo vento, garoto? É preciso ter resistência para manter essa altura!","Do you think I am borne aloft by the winds, lad? It takes stamina to maintain this height!","¿Crees que me mantiene el viento? Yo también me canso."
"Ah... Mesmo?","Oh... Really?","Anda... ¿En serio?"
"Você poderia pelo menos tentar esconder a total consternação, sabe...","You could at least try to hide the utter dismay, you know...","¡Al menos intenta disimular la decepción!"
"Eu aposto que esse homem sabe mais sobre a fuga de sua esposa do que ele está deixando transparecer...","I'm willing to bet that man knows more about his wife absconding than he is letting on...","Me apuesto lo que sea a que sabe más de lo que dice sobre su esposa fugada."
"Sim, também estou curioso, mas por enquanto, devemos nos concentrar em encontrá-la.","Yeah, I'm curious, too—but for now, we should just focus on finding her.","A mí también me genera curiosidad, pero tenemos que centrarnos en encontrarla."
"Se ela realmente deixou esta encantadora aldeia, encontrá-la pode ser muito difícil.","If she has truly left this charming hamlet, finding her may prove most difficult indeed.","Si de verdad ha abandonado esta bonita aldea, encontrarla va a ser complicado."
"Só espero que ela não tenha sido atacada por Sombras ou algo assim...","I just hope she hasn't been attacked by Shades or anything...","Solo espero que no la hayan atacado las Sombras, ni nada por el estilo..."
"Hmm... Algo sobre aquela Sombra parece meio...estranho.","Hmm... Something about that Shade seems rather...odd.","Mmm... Hay algo raro en esa Sombra."
"Não consigo imaginar que a mulher da bolsa vermelha tenha se aventurado tão longe.","I cannot imagine the woman with the red bag would have ventured this far.","No creo que la mujer del zurrón rojo pudiera llegar tan lejos."
"Talvez nosso tempo seja melhor gasto focando em uma busca pelas planícies do sul.","Perhaps our time would be best spent focusing on a search of the southern plains.","Quizá deberíamos buscar en las llanuras del sur."
"Aquela Sombra deixou cair algo. É melhor voltarmos para pegá-lo.","That Shade dropped something. We had best return to claim it.","Esa Sombra ha soltado algo. Volvamos a recogerlo."
"Céus, isso foi exaustivo...","Heavens, that was exhausting...","Madre mía, ha sido agotador..."
"Me conte sobre isso. De qualquer forma, vamos dar uma atualização para a Popola.","Tell me about it. Anyway, let's go give Popola an update.","Qué me vas a contar. En fin, vamos a avisar a Popola."
"O casal com as bolsas vermelhas era um par estranho mesmo.","The couple with the red bags were a strange pair indeed.","La pareja del zurrón rojo era de lo más peculiar."
"É incrível pensar que a relação deles pode persistir apesar de tantas brigas intensas.","It boggles the mind to think their relationship can persist despite such intense squabbling.","Resulta increíble que su relación sobreviva a discusiones de esa envergadura."
"Bem, eles pareciam bem felizes no final, pelo menos.","Well, they looked pretty happy in the end, at least.","Bueno, por lo menos al final parecían bastante felices."
"Talvez o segredo para viver uma vida feliz seja compartilhar seus sentimentos mesmo quando eles são meio maldosos e estranhos.","Maybe the secret to living a happy life is sharing your feelings even when they're sorta mean and weird.","Tal vez ese sea el secreto de la felicidad: compartir cualquier sentimiento."
"Se você adotar essa estratégia, eu posso ir às compras um dia e nunca mais voltar...","If you adopt such a strategy, I may leave for groceries one day and never return...","Si adoptas esa estrategia, quizás salga un día a hacer recados y no vuelva..."
"Que excelente notícia saber que o canal está concluído! Espero que isso ponha fim aos nossos dias de correria.","How excellent to know the canal is finished! Hopefully this puts our days of running all over behind us.","¡Qué bien que hayan terminado el canal! Espero que no haga falta correr más."
"Quanto mais rápido pudermos nos mover, mais rápido poderemos salvar Yonah.","The faster we can move, the faster we can save Yonah.","Cuanto más rápido avancemos, antes salvaremos a Yonah."
"Vamos usá-lo sempre que precisarmos.","Let's use it as often as we need.","Aprovechémoslo siempre que nos haga falta."
"Isso parece alarmantemente familiar.","This feels alarmingly familiar.","Esto me resulta demasiado familiar."
"Pah! Tenho certeza de que aquele casal está apenas tendo outra de suas discussões tolas.","Pah! I'm sure that couple is merely having another one of their inane spats.","¡Fua! Seguro que la pareja está con una de esas discusiones absurdas de nuevo."
"Vamos fazer o nosso melhor para não nos envolvermos desta vez, mmm?","Let us do our utmost not to get dragged into it this time, mmm?","Hagamos lo posible para no vernos arrastrados a ella de nuevo, ¿vale?"
"E lá vamos nós de novo! *suspiro* Devemos começar perguntando por aí no taverna como antes?","And here we go again! *sigh* Shall we begin by asking around at the tavern like before?","¡Otra vez! *suspiro* ¿Y si empezamos preguntando en la taberna, como antes?"
"","",""
"","",""
"","",""
"","",""
"Pensar que as brigas mesquinhas daquele casal se tornaram algo de atração para os moradores locais...","To think that couple's petty squabbles have become something of an attraction for the locals...","Las riñas de la pareja se han convertido en una atracción para los vecinos..."
"Não me surpreende nem um pouco.","Doesn't surprise me in the least.","No me sorprende ni lo más mínimo."
"Ver pessoas assim coloca um pouco de animação em seu passo, sabe?","Seeing people like that puts a little spring in your step, you know?","Ver a gente así me llena de energía, ¿sabes?"
"Vocês humanos realmente são um grupo irritante. Tal palhaçada não faz nada além de desgastar este velho tomo!","You humans truly are a maddening bunch. Such buffoonery does little more than wear this old tome out!","Los humanos sois irritantes. Tanta payasada hace que me desgaste."
"Nós procuramos nas planícies do sul quando a esposa fugiu, certo?","We searched the southern plains back when the wife ran off, too, right?","Cuando la mujer huyó, también buscamos por las llanuras del sur, ¿no?"
"Eu acredito que sim.","I believe we did, yes.","Eso creo, sí."
"Muita coisa mudou desde então, então é legal quando encontramos algo que não mudou.","A lot's changed since then, so it's kinda nice when we find something that hasn't.","Mucho ha cambiado desde entonces, pero me alegra ver que no todo lo ha hecho."
"O fato de que o casal ainda está discutindo quase me enche de... Eu não sei. Esperança, eu acho.","The fact that couple is still arguing almost fills me with...I dunno. Hope, I guess.","Ver a esa pareja discutiendo aún, me genera... esperanza, supongo."
"Se me perguntar, aquele casal em particular poderia se beneficiar de um pouco de mudança...","If you ask me, that particular couple could benefit from a little change...","Yo pienso que a esa pareja le vendría bien un pequeño cambio..."
"Pah! Eu não consigo acreditar quantas viagens fizemos apenas para rastrear um único homem!","Pah! I cannot believe how many trips we have made simply to track down a single man!","¡Bah! La de vueltas que hemos dado para encontrar a un solo tipo."
"Está tudo bem fazer esse tipo de coisa de vez em quando.","It's all right to do this kind of thing every now and then.","Eh, no hay nada de malo en hacer este tipo de cosas de cuando en cuando."
"Só espero que isso não seja a calma antes de algum tipo de tempestade...","I only pray this is not the calm before some manner of storm...","Solo espero que esta no sea la calma que precede a la tormenta..."
"","",""
"Diga aí, rapaz. Você já escreveu uma carta?","Say there, lad. Have you ever penned a missive?","Oye, muchacho. ¿Alguna vez has redactado una misiva?"
"Quer dizer uma carta? Não sou muito bom em escrever. Sempre levo uma eternidade para descobrir o que quero dizer.","You mean a letter? No. I'm not big on writing. It always takes me forever to figure out what I want to say.","¿Una carta, dices? No es lo mío. Siempre me cuesta saber lo que quiero decir."
"O que há para ""descobrir""? Simplesmente se pega a pena na mão e se despeja a alma na página!","What's to ""figure out""? One simply takes quill in hand and unleashes their soul upon the canvas of the page!","¡Ni falta que hace! ¡Tú coges la pluma y plasmas tu alma en las páginas!"
"Como você quiser, Weiss.","Whatever you say, Weiss.","Lo que tú digas, Weiss."
"","",""
"","",""
"","",""
"Um naufrágio, é isso? Suponho que possamos investigar, já que não temos outras pistas viáveis.","A shipwreck, is it? I suppose we might as well investigate, seeing as how we lack any other tenable leads.","¿Un barco encallado? Podríamos investigarlo, no tenemos otra pista mejor."
"Certo. Vamos em direção à entrada.","Right. Let's head for the inlet.","De acuerdo. Vamos a la ensenada."
"Kainé? Emil?","Kainé? Emil?","¿Kainé? ¿Emil?"
"Vamos precisar encontrar alguma maneira de entrar nisso.","We're gonna need to figure out some way to get inside that thing.","Tenemos que encontrar una forma de entrar ahí."
"Este navio está em um estado de decadência total. Certamente podemos encontrar um buraco ou algo assim se nos concentrarmos nisso.","This ship is in a state of wanton decay. Surely we can find a hole or some such if we put our minds to it.","Este barco ha visto días mejores. Seguro que podemos encontrar algún agujero."
"Este lugar é bem sombrio; Estou tendo dificuldade para imaginar qualquer morador da cidade pendurado aqui.","This place is pretty gloomy; I'm having a hard time imagining any townsfolk hanging around here.","Qué lúgubre todo. No me imagino a los lugareños en un sitio así."
"Bem, como não temos outras pistas... que a busca comece!","Well, as we've no other leads...let the search begin!","Como no tenemos más pistas... ¡que comience la búsqueda!"
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"Muitos utensílios de cozinha aqui. Eu acho que esta era a cozinha.","Lotta cookware in here. I'm guessing this was the kitchen.","Veo muchos utensilios para cocinar, así que supongo que era la cocina."
"Isso explicaria por que cheira a óleo.","That would explain why it reeks of oil.","De ahí el intenso olor a aceite."
"Que diabos era ESTA sala para?","What the heck was THIS room for?","¿Qué demonios hacían en esta habitación?"
"Ooo, olhe as caixas! Vamos dar uma olhada dentro.","Ooo, look at the boxes! Let's peek inside.","¡Anda, mira las cajas! Vamos a echarles un vistazo."
"Isso é comida. Comida podre. ... <FONT=ITALIC>Muito</FONT> podre.","That's food. Rotten food. ...<FONT=ITALIC>Very</FONT> rotten food.","Comida. Comida podrida... Comida <FONT=ITALIC>muy</FONT> podrida."
"Acho que aqui era onde eles guardavam sua comida.","Guess this was where they stored their food.","Supongo que esto serviría de despensa."
"Caramba... para quê...","Gosh...the heck...for...","Qué... demonios... habitación..."
"Olhe as caixas! Vamos dar uma olhada...","Look at...boxes! ...peek...","¡Mira... cajas! ...echarles..."
"Comida...podre...","Food...rotten...","Comida... podrida..."
"Acho que é um depósito onde eles guardavam...","I guess...storeroom where...","Serviría... de despensa..."
"...esse lugar é...","...eck...room...","monios... habitación..."
"...todas essas caixas...vamos dar uma olhada...","...all these...peek...","las cajas... echarles..."
"...podre...Muito...","...otten...Very...","odrida... muy..."
"...isso era onde guardavam...","...this...stored...","de... despensa..."
"","",""
"","",""
"","",""
"","",""
"","",""
"","",""
"Kya ha ha! Oh cara, esse cheiro está ficando <FONT=ITALIC>forte</FONT>!","Kya ha ha! Oh man, that smell is gettin' <FONT=ITALIC>ripe</FONT>!","¡Ja, ja, ja! ¡Vaya, cada vez es más <FONT=ITALIC>intenso</FONT> ese olor!"
"Como você está se sentindo aí, florzinha?","How ya feelin' there, florzinha?","¿Cómo te encuentras, florecilla?"
"Não muito bem. Não consegue perceber?","Not great. Can't you tell?","Regular, ¿no me ves?"
"Espera, então esses corpos são...as pessoas da cidade?","Wait, so these corpses are...the people from town?","A ver. ¿Estos cuerpos son de... habitantes de la ciudad?"
"Sim, e eles foram devorados. Que destino horrível.","Yes, and they have been devoured. What a horrid fate.","Sí, los han devorado. Qué destino tan cruel."
"Kya ha ha! Oh, estamos chegando muito perto de algo desagradável, florzinha.","Kya ha ha! Oh, we're gettin' reeeal close to somethin' nasty, florzinha.","¡Ja, ja, ja! ¡Nos acercamos a algo muy desagradable, florecilla!"
"Ugh!","Ugh!","¡Arg!"
"Maldição! O navio não aguentará nesse ritmo!","Damn! The ship won't hold at this rate!","¡Mierda! ¡El barco no va a aguantar mucho más!"
"Não pare, rapaz!","Don't stop, lad!","¡No te detengas, muchacho!"
"Eles vão destruir todo o navio para nos alcançar!","They will crush this entire ship in order to get at us!","¡Van a destrozar el barco entero con tal de llegar a nosotros!"
"Chega de perder tempo! O navio vai desmoronar!","Enough dawdling! The ship is going to collapse!","¡Basta de perder el tiempo! ¡El barco va a venirse abajo!"
"Kainé e Emil ficarão bem - temos que garantir nossa própria fuga imediatamente!","Kainé and Emil will be fine—we must make good our own escapes at once!","Kainé y Emil estarán bien. ¡Tenemos que asegurarnos de escapar cuanto antes!"
"Você quer ser enterrado vivo? Apressa-te!","Do you wish to be buried alive? Hurry!","¿Quieres quedar sepultado? ¡Aprisa!"
"Sombras! Droga, eles estão no caminho!","Shades! Dammit, they're in the way!","¡Sombras! ¡Mierda, están en nuestro camino!"
"","",""
"Ah, ótimo, essas coisas se regeneram!?","Oh, great, these things regenerate!?","Vaya, qué bien, ¡¿estas cosas se regeneran?!"
"Apenas corte através daqueles que estão em seu caminho ou ficaremos aqui até o fim dos tempos!","Only cut through the ones in your path or we shall be here until doomsday!","¡Encárgate solo de las que estén en tu camino o nos darán las uvas!"
"","",""
"","",""
"","",""
"","",""
"Parece que podemos sair por aquele buraco lá em cima!","It looks like we can get out through that hole up there!","¡Parece que podemos colarnos por aquel agujero!"
"","",""
"","",""
"","",""
"","",""
"","",""
"Por que esta Sombra não está sendo afetado pelo sol!?","Why isn't this Shade being hurt by the sun!?","¡¿Por qué esta Sombra no se ve afectada por el sol?!"
"Isso não é precisamente o caso.","That is not precisely the case.","No es precisamente el caso."
"Certamente ESTÁ sendo queimado pelo sol...","It most certainly IS being burned by the sunlight...","Desde luego, se está quemando con la luz del sol..."
"No entanto, suas habilidades regenerativas superam em muito o dano que a luz é capaz de causar.","However, its regenerative abilities far outpace whatever damage the light is able to inflict.","Sin embargo, su capacidad de regeneración supera al daño que puede infligirle la luz."
"Então, teremos que aumentar nossos próprios ataques para igualar.","Then we'll just have to up our own attacks to match.","Entonces, solo tendremos que sumarle nuestros ataques."
"","",""
"","",""
"","",""
"Não importava quantas pessoas eu comesse!","It didn't matter how many people I ate!","¡No importaba a cuánta gente me comiese!"
"Eu nunca estava satisfeito!","I was never satisfied!","¡Nunca estaba satisfecha!"
"Ninguém nunca me ajudou!","Nobody ever helped me!","¡Nadie me ayudó jamás!"
"Ele foi o único que foi gentil comigo!","He's the only one who was ever kind to me!","¡Él fue el único que se portó bien conmigo!"
"Ele me ensinou o que é bondade!","He taught me what kindness is!","¡Él me enseñó lo que era la amabilidad!"
"Eu...eu me tornarei humano!","I...I will become human!","Me... ¡Me convertiré en humana!"
"Nós...nós falaremos a mesma língua...","We'll...we'll speak the same language...","Hablaremos... Hablaremos el mismo idioma..."
"E ficaremos juntos!","And we will stay together!","¡Y estaremos juntos!"
"Você está fazendo isso por <FONT=ITALIC>ele</FONT>? Que triste! Que precioso!","You're doing it for <FONT=ITALIC>him</FONT>? How sad! How precious!","¿Lo estás haciendo por <FONT=ITALIC>él</FONT>? ¡Qué triste! ¡Qué hermoso!"
"Kyaaa ha ha ha!","Kyaaa ha ha ha!","¡Jaaa, ja, ja, ja!"
"Não sei de onde vieram as aulas de canto, mas eu sei que está tentando nos devorar!","I dunno where the singin' lessons came from, but I DO know it's sure as hell tryin' to eat us!","No sé de dónde vendrían las lecciones de canto, ¡pero quiere devorarnos!"
"Não pare agora! Concentre-se no próximo!","Don't stop now! Focus on the next one!","¡No paréis! ¡A por el siguiente!"
"","",""
"","",""
"","",""
"","",""
