"0","2","26","4294967295","7.9","10","7.9","10","","","","Yonah? Talk to me!"
"","","","","10.8","13.5","10.8","13.5","","","","It's okay, I'm fine... What about you?"
"","","","","13.6","16","13.6","16","","","","Ahh, those guys were nothin'."
"","","","","16.3","22","16.3","22.4","","","","Okay, good. ...Hey, by the way, look at this. I found it while you were gone."
"","","","","22.8","25.8","22.8","25.8","","","","Whoa, is that a cookie?"
"","","","","25.9","28.8","25.9","28.8","","","","Here, we can split it."
"","","","","29","31","29","30","","","","No, you take it."
"","","","","31.8","34","31.8","34","","","","No! You need to eat too."
"","","","","36.3","38","36.3","38","","","","Fine. I'll take the small half."
"","","","","38","44.6","38","44.6","","","","No. Come on, you need to keep up your strength—"
"","","","","50.7","53","51.1","53","","","","Yonah? Yonah!"
"","","","","54","65.4","54","63","","","","Oh no... I'm sorry I dropped the cookie... I didn't mean to..."
"","","","","65.4","70","65.6","70","","","","Yonah...? Why did you—"
"","","","","70.8","79.5","70.8","79.5","","","","You've...always been the one...helping me, so...so I just wanted to..."
"","","","","79.6","84","79.6","84","","","","No! Yonah! YONAH!"
"","","","","92.5","94","92.5","94","","","","We need help..."
"","","","","95.3","101.5","95.5","101.5","","","","Please, somebody, we need help! Help us!"
"","","","","140.7","144","140.7","142","","","","Oh, Yonah..."
""
