"0","2","26","4294967295","8.4","10.4","8.4","10.4","","","","Emil? Listen to me."
"","","","","14.9","17.5","15.1","17","","","","What is it, Kainé?"
"","","","","22","27","22.1","26.5","","","","Your eyes are not a sin. Don't ever be ashamed of them."
"","","","","27.75","29.8","27.75","29.8","","","","They're a vital part of you."
"","","","","30","33","30","33","","","","Do you understand?"
"","","","","48.5","53","48.5","53","","","","What's this? A Shade!? How did you...?"
"","","","","54","56.8","54.1","56.5","","","","This arm is an accursed weapon."
"","","","","57.2","61.3","57.5","61.8","","","","I thought I would only need it until I had earned my revenge."
"","","","","62","69","62.3","69","","","","Once that happened, I figured it was all over."
"","","","","70.4","74.3","70.7","74.3","","","","But there's a reason I'm alive—that my arm is alive."
"","","","","74.4","77","74.6","77","","","","And there's a reason for your eyes, too."
"","","","","78.2","79.2","78.5","79.2","","","","Kainé..."
"","","","","81.2","85.7","81.6","85","","","","But listen. If this Shade should ever..."
"","","","","101.7","103","101.7","103","","","","No..."
""
