"0","2","26","4294967295","8.5","13.5","8.5","13.5","","","","(Queen Fyra was a kind and gentle woman.)"
"","","","","14.5","17","14.5","17","","","","(All in our city loved her, did they not?)"
"","","","","19","20.5","19","20.5","","","","(Hear me, Men of the Mask! Who is our leader!?)"
"","","","","21","23.5","21","23.5","","","","(The king of Facade!)"
"","","","","24","27","24","27","","","","(And who is our king's beloved!?)"
"","","","","27.5","30","27.5","30","","","","(Queen Fyra!)"
"","","","","30.5","33","30.5","33","","","","(Who stained the court with the blood of our queen!?)"
"","","","","34.5","36.5","34.5","36.5","","","","(The wolves did!)"
"","","","","37","40.5","37","40.5","","","","(Then who are the ones that will vanquish the wolves!?)"
"","","","","41","44","41","44","","","","(The Men of the Mask!)"
"","","","","45.5","49.5","45.5","49.5","","","","(Sire, I request permission to join these men in battle.)"
"","","","","51","54.5","51","54.5","","","","(I apologize; it took time to obtain the blessing of every citizen for the war.)"
"","","","","55.5","57","55.5","57","","","","(You visited...all of them?)"
"","","","","58","63","58","63","","","","(I did, my liege. There are rules about this sort of thing, after all.)"
"","","","","63.7","64.5","63.7","64.5","","","","(Rules—)"
"","","","","65","69","65","69","","","","(Do not exist to bind you. They exist so you may know your freedoms.)"
"","","","","70","71","70","71","","","","(I...yes. I understand now.)"
"","","","","72","76","72","76","","","","(My liege, you are a worthy successor to your father.)"
"","","","","76.5","78","76.5","78","","","","(You...)"
"","","","","79","84","79","84","","","","(A foolish king attracts a foolish people. Do not forget this.)"
"","","","","84.5","88","84.5","88","","","","(You are a foolish people indeed, to sacrifice so much for an idiot like myself.)"
""
