"0","2","26","4294967295","5","5.7","5","6","","","","Weiss!"
"","","","","7.2","8","7.2","8","","","","No!"
"","","","","10","12","10","12","","","","Nnngh..."
"","","","","20.5","23.5","20.5","23.5","","","","You will understand...in time."
"","","","","29.5","32","29.5","32","","","","Yonah..."
"","","","","32.5","34","32.5","34","","","","Get up!"
"","","","","34.2","35.1","34.2","35.1","","","","Nooo!"
"","","","","37","40","37.3","41","","","","Give...my sister...back..."
"","","","","46.7","53","46.5","51","","","","No matter how things unfold, it all returns to us. All of it."
"","","","","58.2","72","59.2","71","","","","Yonah... Yonah... Yonah!"
"","","","","75.88","76.68","75.88","76.68","","","","Are you okay?"
"","","","","76.75","78.2","77.5","78.2","","","","Yonah..."
"","","","","78.25","80","78.25","80","","","","Is this blood?"
"","","","","80.4","82","80.4","82","","","","The fight's over..."
"","","","","82.7","86","82.7","85","","","","...and I think we lost."
"","","","","86.1","89.15","86.1","88","","","","""We?"""
"","","","","89.25","94.5","89.25","94.5","","","","Sorry, guys... I think this is it for me, too."
"","","","","96.9","98.4","96.9","98.4","","","","Kainé, no!"
"","","","","98.6","104.6","98.6","104","","","","Oh, quit crying. Look, before I go, we need to take care of this guy."
"","","","","104.95","106","104.95","106","","","","Emil?"
"","","","","106.3","107.5","106.3","107.5","","","","Y-yeah?"
"","","","","108.3","111","108.3","111","","","","I want you to..."
"","","","","115.1","121.6","115.1","121","","","","I want you to petrify me. You can use me to keep this thing locked away down there."
"","","","","121.8","124","122.5","124","","","","No! I can't!"
"","","","","124","126.4","124","126.4","","","","Kainé... Stop..."
"","","","","126.4","131.4","126.4","131.4","","","","He's right! It's suicide! You can't do it!"
"","","","","131.5","137.1","131.5","135","","","","Your powers exist to protect others, right?"
"","","","","138.3","140","138.3","140","","","","Kainé..."
"","","","","140.7","142.4","140.7","142.4","","","","Just do it, Emil."
"","","","","142.4","143.7","142.4","143.7","","","","But..."
"","","","","144","147.5","144","147.5","","","","If you don't, it's gonna break down this fucking door!"
"","","","","148","151","148","151","","","","I...I don't know what to do..."
""
