"0","2","26","4294967295","9.9","13","9.9","12.5","","","","Here. You can have this cookie."
"","","","","15","18","15","18","","","","Don't worry about it, Yonah. I'm already full."
"","","","","18.5","22","18.5","21","","","","This again? That's what you said yesterday."
"","","","","22.6","26.5","22.6","25","","","","You haven't been eating anything lately."
"","","","","33","36.4","33.5","36","","","","Come on. At least take half."
"","","","","40.5","44","40.5","41.5","","","","...Thanks."
"","","","","59","61","59","61","","","","Why...? Why...?"
"","","","","72.9","74.2","73","74.2","","","","...Hey."
"","","","","92.2","96.1","92.5","95","","","","Thanks for always being there for me."
"","","","","97","99.7","97","99.7","","","","Oh, here! I brought your half."
"","","","","102","104","102.3","104","","","","Thanks, Yonah..."
""
