"0","2","26","4294967295","30.5","33","30.9","32.5","","","","只要有小白在，就能拯救悠娜！"
"","","","","34.3","37","34.5","37","","","","你就是……『哥哥』？"
"","","","","38","40.5","38.2","40","","","","不行！<LF>請不要靠近我。"
"","","","","41.5","44.5","41.5","44.5","","","","再見，保重啊"
"","","","","45.7","47.6","45.7","47.6","","","","【１４００年後的未來】"
"","","","","105.65","106.5","105.65","106","","","","【逐漸毀滅的世界】<LF>"
"","","","","106.5","108.3","106","107.7","","","","【逐漸毀滅的世界】<LF>難道連那都是魔物？"
"","","","","108.3","108.5","107.7","108.2","","","","拜託！快住手！<LF>難道連那都是魔物？"
"","","","","108.5","109.5","108.2","109","","","","拜託！快住手！<LF> "
"","","","","109.5","109.7","109","109.7","","","","拜託！快住手！<LF>竟敢反抗我們的王"
"","","","","109.7","111","109.7","111.5","","",""," <LF>竟敢反抗我們的王"
"","","","","111","111.3","111.5","111.8","","","","我不想傷害夥伴！<LF>竟敢反抗我們的王"
"","","","","111.3","112","111.8","112.1","","","","我不想傷害夥伴！<LF> "
"","","","","112","112.5","112.1","113","","","","我不想傷害夥伴！<LF>哈哈哈哈哈哈！殺吧殺吧殺吧全都殺光吧！"
"","","","","112.5","113.5","113","115.5","","",""," <LF>哈哈哈哈哈哈！殺吧殺吧殺吧全都殺光吧！"
"","","","","113.5","117.3","115.5","117.3","","","","我有要保護的東西！有要活下去的意義！<LF>哈哈哈哈哈哈！殺吧殺吧殺吧全都殺光吧！"
"","","","","167.3","168.5","167.3","170","","","","說穿了不過是道具罷了……<LF> "
"","","","","168.5","168.7","170","170.3","","","","說穿了不過是道具罷了……<LF>我要終結一切！"
"","","","","168.7","170","170.3","170.8","","",""," <LF>我要終結一切！"
"","","","","170","170.3","170.8","171.1","","","","凱寧姊！小心！<LF>我要終結一切！"
"","","","","170.3","171.5","171.1","171.5","","","","凱寧姊！小心！<LF> "
"","","","","171.5","171.7","171.5","171.7","","","","凱寧姊！小心！<LF>我們不可能遺失真實的記憶！"
"","","","","171.7","175","171.7","175.3","","",""," <LF>我們不可能遺失真實的記憶！"
"","","","","175","175.3","175.3","175.8","","","","希望能再等一百年……到下一個世代<LF>我們不可能遺失真實的記憶！"
"","","","","175.3","177.8","175.8","177.8","","","","希望能再等一百年……到下一個世代<LF> "
"","","","","177.8","178.1","177.8","178.2","","","","希望能再等一百年……到下一個世代<LF>我已經做了決定，要跟這些傢伙並肩作戰！"
"","","","","178.1","180.5","178.2","181.5","","",""," <LF>我已經做了決定，要跟這些傢伙並肩作戰！"
"","","","","180.5","180.7","181.5","182","","","","如果我還有一點時間可以待在這個瘋狂的世界……<LF>我已經做了決定，要跟這些傢伙並肩作戰！"
"","","","","180.7","184.5","182","184.5","","","","如果我還有一點時間可以待在這個瘋狂的世界……<LF> "
"","","","","184.5","186.5","184.5","187.5","","","","我願意成為他的刀刃而死！<LF> "
"","","","","186.5","186.8","187.5","187.8","","","","我願意成為他的刀刃而死！<LF>不可以！凱寧姊────────"
"","","","","186.8","189.5","187.8","189.5","","",""," <LF>不可以！凱寧姊────────"
"","","","","189.5","189.8","189.5","190.3","","","","我一定會救妳！！<LF>不可以！凱寧姊────────"
"","","","","189.8","191.5","190.3","191.5","","","","我一定會救妳！！<LF> "
"","","","","196","199","196.5","199","","","","謝謝你……一直陪著我"
""
