"0","2","26","4294967295","7.9","10","7.9","10","","","","괜찮아? ……요나!"
"","","","","10.8","13.5","10.8","13.5","","","","오빠야말로…… 괜찮아?"
"","","","","13.6","16","13.6","16","","","","저런 놈들은 아무것도 아니야."
"","","","","16.3","22","16.3","22.4","","","","다행이다…… 아, 이거 아까 찾았어……"
"","","","","22.8","25.8","22.8","25.8","","","","……쿠키? 요나가 아주 좋아하는 거잖아!"
"","","","","25.9","28.8","25.9","28.8","","","","응! 오빠랑 반으로 나눠서…… 먹으려고."
"","","","","29","31","29","30","","","","괜찮아, 나는."
"","","","","31.8","34","31.8","34","","","","오빠랑 같이 먹고 싶어."
"","","","","36.3","38","36.3","38","","","","……그럼, 작은 쪽으로."
"","","","","38","44.6","38","44.6","","","","아니. 오빠는 아빠랑 엄마 몫까지 먹어……"
"","","","","50.7","53","51.1","53","","","","요나!? 요나!!"
"","","","","54","65.4","54","63","","","","쿠키…… 떨어뜨려…… 버렸네…… 미안해."
"","","","","65.4","70","65.6","70","","","","아니…… 왜……"
"","","","","70.8","79.5","70.8","79.5","","","","난 항상 도움을 받기만…… 하니까……"
"","","","","79.6","84","79.6","84","","","","안 돼! 요나…… 요나!!!"
"","","","","92.5","94","92.5","94","","","","누가……"
"","","","","95.3","101.5","95.5","101.5","","","","누가 요나를 도와주세요! 누구 없나요!"
"","","","","140.7","144","140.7","142","","","","요나……"
""
