"0","2","26","4294967295","4","11","5","11","","","","이, 네놈……들…… 죽이겠다!!! 아아아아아아앗!"
"","","","","19.5","20","19.5","20","","","","다리가!"
"","","","","20.2","23","20.2","23","","","","큰일이다! 아아아아, 앞으로 못 가게 되겠는걸."
"","","","","24","25.5","24","25.5","","","","제가 어떻게든 할게요!"
"","","","","33.9","34.8","34.4","34.8","","","","아!"
"","","","","42","44","42.6","45","","","","안 되나! 젠장!"
"","","","","45","46.5","45","46.5","","","",""
"","","","","49","50","49","50","","","","괜찮아요."
"","","","","51","52","51","52","","","","?"
"","","","","55","59.3","55","61","","","","저…… 소년이었을 때의 석화시키는 눈도"
"","","","","62.7","67","63","67","","","","이 흉한 몸이 된 후의 모습도 정말로 싫었어요."
"","","","","68.4","74","68","76","","","","그렇지만, 동시에 『자랑』이었어요. 왜냐면…… 이 모습 덕에,"
"","","","","77.2","81","77.5","81","","","","여러분과…… 동료가 됐으니까."
"","","","","83.7","88","83.7","88","","","","여러분, 감사했어요."
"","","","","90.8","91.8","90.8","91.8","","","","에밀?"
"","","","","92.5","101.3","92.5","101.3","","","","지금, 사람을 『지키기』 위한 병기가 될 수 있어서 정말 감사해요."
"","","","","101.7","102.5","101.7","102.5","","","","그만둬."
"","","","","105.5","107.5","105.5","107.5","","","","자, 가 주세요!"
"","","","","108","108.8","108","108.8","","","","에밀!"
"","","","","109.6","112","109.6","112","","","","저라면 괜찮을 테니까."
"","","","","118","120","118","120","","","","에밀! 에밀!"
"","","","","121.4","128.3","123","128.3","","","","에밀! 에밀! 에밀! 에밀------!"
"","","","","135","136","135","136","","","","……휴우."
"","","","","137.5","142","137.5","142","","","","카이네 씨는 괴팍하고, 백 씨는 잔소리가 많고,"
"","","","","143","146.5","143","146.5","","","","중요한 순간에 싸우지 말아야 할 텐데."
"","","","","148","151","148","151","","","","……이제 제가 중재할 수 없으니까요."
"","","","","161","162","161","162","","","","<NIER> 씨……"
"","","","","165.3","166.3","165.3","166.3","","","","나……"
"","","","","172.8","183","172.8","183","","","","당신을 다시 한번…… 만나고…… 싶어. 당신……을……"
"","","","","188.3","196","188.3","196","","","","죽고 싶지 않아…… 죽고 싶지…… 않아……"
"","","","","204","206.9","204","206.9","","","",""
""
