"0","2","26","4294967295","7.3","9.5","7.3","9.7","","","","It won't be much longer. I promise."
"","","","","10","13.2","10.5","13.4","","","","I finally collected all of the Sealed Verses."
"","","","","13.8","17.2","14.1","17.2","","","","Now I just need to find Grimoire Noir."
"","","","","18.9","23.5","19.2","23.3","","","","It sounds dangerous. Will you be okay?"
"","","","","24.1","26.6","25","26","","","","Of course I will."
"","","","","27","32.2","27","32.2","","","","Is this gonna make me better? Is my cough going to go away?"
"","","","","38","40","38.5","39","","","","Yonah?"
"","","","","41.5","48.8","41.8","48.8","","","","You... You're...you're not gonna hate me because of this, are you?"
"","","","","49","50.6","49.5","50.8","","","","What are you talking about?"
"","","","","50.9","59","51.2","58.5","","","","It's just... I don't want you to hate me because of this terrible disease."
"","","","","59.7","62","59.7","62","","","","Yonah, I could never hate you!"
"","","","","63.4","66","63.8","66.3","","","","I'm gonna go see if Popola has more medicine."
""
