"0","2","26","4294967295","21.5","24","21.5","24","","","","Uaaah!"
"","","","","34.5","36.5","34.5","36.5","","","","Das ist also das Potenzial der Replikanten!"
"","","","","37.2","41.5","37.2","41.5","","","","Die Möglichkeiten der Zukunft ... haben sich mit der Zeit vermischt, in der wir momentan leben!"
"","","","","41.5","42.5","41.5","42.3","","","","Das Licht ..."
"","","","","42.5","44","42.3","44","","","","Ich höre ein Lied ..."
"","","","","46","48.5","46","48.5","","","","...iné ... ... Stopp ..."
"","","","","49","51","49","51","","","","... Geh nicht ... zurück ..."
"","","","","51.5","54","52","54","","","","Halt die Klappe, halt die Klappe, halt die Klappeee!"
"","","","","0","1.5","0","1.5","","","","Ich habe bereits einen Entschluss gefasst!"
"","","","","2","6.5","2","6.5","","","","Niemand sagt mir, was ich zu tun habe! Ich habe geschworen, ein Schwert zu sein!"
"","","","","7.5","12","7.5","12","","","","Ich habe geschworen, DEIN Schwert zu sein! Hörst du?!"
"","","","","12.3","17","12.3","17","","","","Daher werde ich dich zurückholen – egal, was auch passiert!"
"","","","","17","22","17","22","","","","Was zum Teufel glaubst du, wer du bist, einfach so zu verschwinden, hm?"
"","","","","23","25.5","23","25.5","","","","ICH bin diejenige, die zu entscheiden hat, was mir mein Leben bedeutet!"
"","","","","26","29.5","26","29.5","","","","Das ist MEIN Leben, und ich werde damit tun, was ich will!"
"","","","","30.1","34.5","30.1","34.5","","","","Also hör auf, meine Zeit wie ein hirnloser Idiot zu vergeuden<LF>und SCHWING SOFORT DEINEN ARSCH HIERHER!"
""
