"0","2","26","4294967295","20.1","20.9","20","20.9","","","","Donne-moi la clé !"
"","","","","21","22.4","21","21.5","","","","D'accord !"
"","","","","24","25","24","25","","","","Quoi ?"
"","","","","28.1","29.1","28","29","","","","Non !"
"","","","","56.8","59.9","57","58.5","","","","Par les dieux..."
"","","","","62.8","64.5","62.6","64.5","","","","Yonah !"
"","","","","101.8","105.8","102.2","105","","","","Serait-ce le maître de ces créatures ?"
"","","","","111","113","111","113","","","",""
"","","","","112","115","113.5","115","","","","Aaah !"
"","","","","115.7","116.8","116.5","117","","","","Oh, fait chier."
"","","","","117","121","118.8","120.6","","","","Non ! N'approche pas, Kainé ! Scelle la porte !"
""
