"0","2","26","4294967295","3.6","6.5","3.6","5","","","","¡Maldita sea! ¡¿Dónde se han metido?!"
"","","","","8.1","11.5","8.2","10.5","","","","¡A por ellos! ¡Que no escapen!"
"","","","","14.8","18","14.8","18","","","","¿Vamos a morir, mamá?"
"","","","","19","21","19","21","","","","Cariño mío..."
"","","","","21","23.5","21","23.5","","","","¡Allí hay algo!"
"","","","","25.5","29.6","25.5","29.6","","","","Has crecido mucho, cielo. Permanece fuerte."
"","","","","31","33.7","31","33.7","","","","Ahora corre, ¿entendido? Corre lo más rápido que puedas."
"","","","","34","35.5","34","35.5","","","","¿Qué vas a hacer tú?"
"","","","","35.6","38.5","35.6","38.5","","","","Yo me enfrentaré a ellos y así tendrás tiempo para huir."
"","","","","38.8","40.8","38.8","40.8","","","","¡No! ¡No puedes!"
"","","","","41","46","41","46","","","","Cuídate, hijo mío. Cuídate y sé feliz."
"","","","","46.2","52.5","46.2","52.5","","","","Prométeme que te acordarás de tu mami."
"","","","","52.8","56.7","52.8","56.7","","","","¿Mamá? ¡Mamá, espera! ¡Vamos juntos!"
"","","","","57","61.7","57","61.7","","","","¡Mamááá!"
"","","","","62.3","64.7","62.8","64.7","","","","¡Aquí! ¡Están aquí!"
"","","","","74","83","74","83","","","","¡Mamá, no! ¡No me dejes!"
""
