"0","2","26","4294967295","24","29","24","29","","","","... mil... Em... ...l. ¡Emil...!"
"","","","","36.8","39.2","36.8","38","","","","Halua..."
"","","","","41","44","41","43","","","","Emil, despierta."
"","","","","48","51.5","48","51.5","","","","Halua, yo..."
"","","","","52.5","56.5","52.5","56","","","","Está bien. Se ha acabado."
"","","","","58.3","62.5","58.3","62","","","","Siempre cuidaré de ti, Emil."
"","","","","63.6","66.5","64","66.5","","","","Gracias, Halua."
"","","","","72.2","73","72.2","73","","","","¡Emil!"
"","","","","73.4","74.5","73.7","74.6","","","","¿Sí?"
"","","","","75.2","77.3","75.2","77","","","","¿Estás bien?"
"","","","","78","83","78.3","83.3","","","","¡Sigo... vivo! ¡Siento el poder de mi hermana en mi interior!"
"","","","","84","86.4","84","86.4","","","","¡Ahora puedo controlar mis habilidades!"
"","","","","88","91.6","88","91.6","","","","Sí, estamos todos muy contentos. ¡Ahora largo de aquí!"
"","","","","91.7","96.5","91.7","96.5","","","","Un momento. No veo... No veo muy bien."
"","","","","98.3","99.5","98.6","99.5","","","","......!"
""
