"0","2","26","4294967295","3","8.2","3","8.2","","","","可惡，殺了……你……們！！！啊啊啊啊啊啊啊！"
"","","","","17.8","18.8","17.8","18.8","","","","橋！"
"","","","","18.9","21.5","18.9","21.5","","","","糟糕！沒沒沒沒沒辦法前進了。"
"","","","","22.7","25","22.7","25","","","","讓我來想辦法！"
"","","","","32.5","33.5","32.5","33.5","","","","啊！"
"","","","","41","43.7","41","43.7","","","","行不通嗎！可惡！"
"","","","","45","46.5","45","46.5","","","",""
"","","","","47.5","48.6","47.5","48.6","","","","沒問題的！"
"","","","","49.6","51","49.6","51","","","","？"
"","","","","53","60.8","53","60.8","","","","我……很痛恨少年時期會將人石化的雙眼，"
"","","","","61","65.2","61","65.2","","","","還有身體變成這醜陋的模樣。"
"","","","","66.3","77","66.3","77","","","","但同時卻也感到『驕傲』。因為……多虧我變成這副模樣，"
"","","","","77.5","79.5","77.5","79.5","","","","才能跟大家……成為夥伴。"
"","","","","82","87","82","87","","","","各位，謝謝你們。"
"","","","","89.1","90.8","89.1","90.8","","","","艾米爾？"
"","","","","91","100","91","100","","","","我很感激自己現在成了可以『守護』人們的兵器。"
"","","","","100.2","101","100.2","101","","","","別這樣。"
"","","","","104","105.9","104","105.9","","","","好了，請你們前進吧！"
"","","","","106.2","107","106.2","107","","","","艾米爾！"
"","","","","108","111.6","108","111.6","","","","我沒事的。"
"","","","","116.5","118","116.5","118","","","","艾米爾！艾米爾！"
"","","","","121","126","121","126","","","","艾米爾！艾米爾！艾米爾！艾米──────爾！"
"","","","","133","135","133","135","","","","……唉唉。"
"","","","","136","140","136","140","","","","凱寧姊那麼粗暴，小白先生又那麼囉嗦，"
"","","","","141","144.7","141","144.7","","","","希望在重要時刻別吵起來才好啊。"
"","","","","145.9","150","145.9","150","","","","……因為我已經沒辦法勸架了。"
"","","","","159","161","159","161","","","","<NIER>哥……"
"","","","","164","166","164","166","","","","我……"
"","","","","170.7","180","170.7","180","","","","我真想再……見你……一面。再見……到你……"
"","","","","185","194.8","185","194.8","","","","我不想死……真不想……死啊……"
"","","","","204","206.9","204","206.9","","","",""
""
