"0","2","26","4294967295","11.6","13.6","10.6","14","","","","Oh, bon sang. Un instant, s'il vous plaît..."
"","","","","14.9","16","15.3","16","","","","Tout va bien ?"
"","","","","16.8","20","16.8","20","","","","Tout va bien, tout va bien ! ... Bon, d'accord, ça ne va pas du tout."
"","","","","21","22","21","22","","","","Weiss..."
"","","","","22.5","28.5","22.5","28","","","","Il semblerait qu'un idiot borné ait décidé de me pousser au-delà de mes limites."
"","","","","29.5","32.6","28.5","32.6","","","","J'aurais dû accepter ce boulot de livre de cuisine quand on me l'a proposé."
"","","","","32.9","36.7","32.9","36.7","","","","Weiss, je suis désolé. Je suis désolé. Je..."
"","","","","36.8","40.6","36.8","40.6","","","","Je plaisante. Je déteste les livres de cuisine."
"","","","","41.3","42.3","41.3","42.3","","","","Mais..."
"","","","","42.3","49","42.3","48","","","","Allez, hors de mon chemin ! J'ai encore une dernière tâche à accomplir."
"","","","","50.3","51.7","50.3","51.7","","","","Où vas-tu ?"
"","","","","52","54.8","52","54","","","","Je vais l'arrêter, bien sûr !"
"","","","","55.1","56","55.1","56","","","","Hein ?!"
"","","","","55.8","59","56","59","","","","Mais ensuite, ce sera à toi de jouer."
"","","","","60.2","66.7","60.2","66.7","","","","Toi seul peux mener ce combat à son terme. Je te souhaite bonne chance... mon ami."
"","","","","67.5","68.5","67.5","68.5","","","","Non !"
"","","","","69","70.6","69","71","","","","J'ai juré de toujours combattre à tes côtés !"
"","","","","70.7","78","71","77","","","","Bah ! Tu es décidément beaucoup trop borné. Tu le sais, ça ?"
"","","","","78.8","84.7","80","84.7","","","","Peut-être est-ce pour cela que j'ai tant apprécié ces moments passés ensemble."
"","","","","85","88.4","85.2","88.4","","","","J'ai toutefois peur que ce soit la fin de notre périple."
"","","","","89.1","90","89.3","90","","","","Weiss !"
"","","","","90.3","95","91","95","","","","Oh, et te souviens-tu que je t'avais demandé de ne pas raccourcir mon nom ?"
"","","","","96.8","97.8","97","97.8","","","","Euh..."
"","","","","98.4","105","98.4","104","","","","Eh bien, oublie ça. Finalement, ce n'est pas si mal, Weiss."
"","","","","106.8","107.5","106.8","107.5","","","","Weiss..."
"","","","","109.3","111","110","111.5","","","","Je savais que tu finirais par changer d'avis."
"","","","","111.7","116.9","111.7","115","","","","Oui, enfin, ne laisse tout de même pas ça te monter à la tête..."
""
