"0","2","26","4294967295","2.2","8.8","2.2","8.8","","","","Hey! Stopp! Lasst mich gehen! Aufhören! Verdammt ... König, NEIN!"
"","","","","9","13","9","13","","","","(Wir werden uns wiedersehen, du und ich, wenn dies alles hier vorüber ist.)"
"","","","","14","16","14","16","","","","(Man sieht sich!)"
"","","","","19.7","22.3","19.7","22.3","","","","Nein! Öffnet die Tür! Ihr könnt das Ding nicht alleine bekämpfen!"
"","","","","22.3","23.3","22.3","23.3","","","","(Das ist schon in Ordnung!)"
"","","","","23.5","28","23.5","28","","","","(Ihr müsst weitermachen! Besiegt den Schattenfürsten<LF>und hol deine Schwester zurück!)"
"","","","","28.3","31.6","28.3","31.6","","","","(Ihr sollt erneut die Freude erfahren,<LF>einen geliebten Menschen an eurer Seite zu haben!)"
"","","","","35.7","38","35.7","37.8","","","","(Also dann!)"
"","","","","38.6","42.5","38.6","41.8","","","","(Wie viele Regeln besagen, was man rufen muss, bevor man in der Schlacht stirbt?)"
"","","","","42.8","43.5","42.5","43.5","","","","(Achtundachtzig, mein Gebieter.)"
"","","","","44.5","47","44.5","47","","","","(Erstaunlich! Wie kannst du dir das alles merken?)"
"","","","","48","51.5","48","51.5","","","","(Nicht verzweifeln, mein Gebieter. Wir sind bei Euch.)"
"","","","","52","52.5","52","52.5","","","","(... Ich weiß.)"
"","","","","54.7","56.8","54.7","56.8","","","","(Lasst es uns noch mal versuchen!)"
"","","","","59.5","61.8","59.5","61.8","","","","(Bei der Ehre der Maske!)"
"","","","","62.7","65.7","62.7","65.7","","","","(Für die Ehre unseres Königs! Für die Ehre unserer Königin!)"
"","","","","70.7","73","71","73","","","","Öffnet die verdammte Tür!"
"","","","","77.3","79.7","77.7","79.7","","","","Komm schon. Auf geht's."
"","","","","79.8","81.9","79.8","81.9","","","","Kainé ..."
"","","","","82","87","82","87","","","","Für dich kämpft er! Und für Fyra! Lass ihn nicht umsonst sterben."
""
