"0","2","26","4294967295","8.5","10","8.2","9","","","","快逃！"
"","","","","11.3","15.1","11.3","15.1","","","","我不要！怎麼能拋下姊姊逃走！"
"","","","","17.6","18.8","17.6","18.8","","","","凱寧，他們是嗎？"
"","","","","19.3","22","19.3","22","","","","女的是魔物！別被騙了！！"
"","","","","29.6","32.1","29.6","33","","","","姊姊！……姊姊！"
"","","","","38.8","41.5","38.6","41.5","","","","我看你們才是怪物吧！？"
"","","","","42","45.81","42","45","","","","你的姊姊……已經變成魔物了喔！"
"","","","","45.9","51.75","45.7","51.75","","","","不管她是不是魔物，都是我……我溫柔的姊姊！"
"","","","","64.95","66.05","64.75","65.55","","","","凱寧！"
""
