"0","2","26","4294967295","8","9.6","8","9.6","","","","干得好……"
"","","","","10.1","13.6","10.1","13.6","","","","要救你心爱的凯妮，"
"","","","","13.8","16","13.8","16","","","","有两种方法。"
"","","","","16.3","20.9","16.3","19.5","","","","一种方法是……把剑插入凯妮的胸膛。"
"","","","","21","25.5","20.5","25.5","","","","凯妮也希望能得到解脱。"
"","","","","25.8","26.9","25.8","26.9","","","","另一种呢？"
"","","","","27.1","33.4","27.1","32","","","","另一种方法是……让凯妮变回人类。"
"","","","","33.6","39.4","33.3","38","","","","选择这种方法需要以你的“存在”作为交换。"
"","","","","39.7","42.6","39.7","42","","","","你选吧。"
"","","","","42.8","48.7","42.6","47.8","","","","你是凯妮体内的魔物吗？你为什么要帮凯妮？"
"","","","","49","52.4","49","52","","","","理由……大概和你一样吧。"
"","","","","53.8","57","53.8","56.3","","","","快选吧！"
""
