"0","2","26","4294967295","4","11","5","11","","","","Es gibt kein Aufhören! Niemals! Aaaaaah!"
"","","","","19.5","20","19.5","20","","","","Die Brücke!"
"","","","","20.2","23","20.2","23","","","","Verdammt! Wir sitzen in der F-F-F-Falle!"
"","","","","24","25.5","24","25.5","","","","Ich habe eine Idee!"
"","","","","33.9","34.8","34.4","34.8","","","","...!"
"","","","","42","44","42.6","45","","","","Ich fürchte, wir sind erledigt!"
"","","","","45","46.5","45","46.5","","","",""
"","","","","49","50","49","50","","","","Alles wird gut werden."
"","","","","51","52","51","52","","","","Hm?"
"","","","","55","59.3","55","61","","","","Wisst ihr, ... als ich jung war, habe ich ... Ich habe meine Augen gehasst."
"","","","","62.7","67","63","67","","","","Und da ich nun älter bin, hasse ich, was aus meinem Körper geworden ist."
"","","","","68.4","74","68","76","","","","Aber da ist jetzt auch etwas anderes. Etwas wie ... Stolz. Wisst ihr? Ich meine, ..."
"","","","","77.2","81","77.5","81","","","","... ohne all das wäre ich nie euer Freund geworden."
"","","","","83.7","88","83.7","88","","","","Auf Wiedersehen, meine Freunde. Vielen Dank für alles."
"","","","","90.8","91.8","90.8","91.8","","","","Emil?"
"","","","","92.5","101.3","92.5","101.3","","","","Für lange Zeit war Zerstörung alles, was ich anrichten konnte.<LF>Aber nun habe ich die Chance, etwas zu retten."
"","","","","101.7","102.5","101.7","102.5","","","","Nein!"
"","","","","105.5","107.5","105.5","107.5","","","","Und jetzt macht schon, in Ordnung?"
"","","","","108","108.8","108","108.8","","","","Emil!"
"","","","","109.6","112","109.6","112","","","","Macht euch keine Sorgen. Alles wird gut!"
"","","","","118","120","118","120","","","","Emil! Emil!"
"","","","","121.4","128.3","123","128.3","","","","Emil, du Blödmann, komm zurück! ... EMIIIL!"
"","","","","135","136","135","136","","","","... Oje."
"","","","","137.5","142","137.5","142","","","","Kainé ist so wankelmütig, und Weiss kann es nicht lassen, mit Leuten zu diskutieren."
"","","","","143","146.5","143","146.5","","","","Ich hoffe, sie kriegen alles hin, wenn ich nicht mehr da bin."
"","","","","148","151","148","151","","","","Tja, ich denke, sie werden es lernen müssen."
"","","","","161","162","161","162","","","","Leute ..."
"","","","","165.3","166.3","165.3","166.3","","","","Ich ..."
"","","","","172.8","183","172.8","183","","","","Ich will ... euch wiedersehen. Ich will euch alle wiedersehen. Nur ein einziges Mal."
"","","","","188.3","196","188.3","196","","","","Ich ... habe Angst. Ich will nicht ... sterben ..."
"","","","","204","206.9","204","206.9","","","",""
""
