"0","2","26","4294967295","8.5","13.5","8.5","13.5","","","","（そして王妃……いえ、フィーアは心根の優しい良い子でした）"
"","","","","14.5","17","14.5","17","","","","（街のみんなも好いておりました……）"
"","","","","19","20.5","19","20.5","","","","（おまえたち！我らが長は誰だ！？）"
"","","","","21","23.5","21","23.5","","","","（仮面の王でありますッ！）"
"","","","","24","27","24","27","","","","（王の最愛の人は誰だ！）"
"","","","","27.5","30","27.5","30","","","","（フィーア王妃でありますッ！）"
"","","","","30.5","33","30.5","33","","","","（フィーア王妃を血で汚したのは何者だ！）"
"","","","","34.5","36.5","34.5","36.5","","","","（狼でありますッ！）"
"","","","","37","40.5","37","40.5","","","","（ならば、狼どもを八つ裂きにするのは誰だ！）"
"","","","","41","44","41","44","","","","（王の下僕たる我ら『仮面の人』でありますッ！）"
"","","","","45.5","49.5","45.5","49.5","","","","（この老体も、微力ながら参戦させて頂きたく思います）"
"","","","","51","54.5","51","54.5","","","","（全ての民の家を訪問し、同意を得るのに時間がかかっておりました）"
"","","","","55.5","57","55.5","57","","","","（すべての……？）"
"","","","","58","63","58","63","","","","（申し訳ありません。なにぶん掟に書かれておりますゆえ）"
"","","","","63.7","64.5","63.7","64.5","","","","（『掟は』……）"
"","","","","65","69","65","69","","","","（『縛るためにあるんじゃない。自由を知るために存在する』）"
"","","","","70","71","70","71","","","","（え？）"
"","","","","72","76","72","76","","","","（王よ、貴方は立派に先代の遺志をお継ぎですぞ）"
"","","","","76.5","78","76.5","78","","","","（おまえ達……）"
"","","","","79","84","79","84","","","","（愚かな王には愚かな民がつくものです……お忘れなきよう）"
"","","","","84.5","88","84.5","88","","","","（……そうだな。本当に……皆、どうしようもない）"
""
