"0","2","26","4294967295","15.4","17","15.4","17","","","","ん……"
"","","","","26","27.5","26","27.5","","","","だいじょうぶですか？"
"","","","","29.8","30.7","29.8","30.7","","","","……ヨナ？"
"","","","","31.3","35.3","31.5","35.5","","","","あなたが、助けてくれた……のよね？"
"","","","","56.4","58","56.4","58","","","","ありがとう！！"
"","","","","61.3","63.3","61.5","63","","","","……無事でよかった。"
"","","","","71.3","72.8","71.3","72.5","","","","どうしたの？"
"","","","","73.2","74.2","73.5","74.2","","","","え？"
"","","","","75","81.7","75","81","","","","せっかく魔王を倒したのに、ちっとも嬉しそうじゃないのね。"
"","","","","84","87","84.3","85.3","","","","そうか……？"
"","","","","96.4","100","96.4","100","","","","“月の涙”だわ。すてき！"
"","","","","101","104","101","104","","","",""
"","","","","113.7","115.7","114","115.7","","","","泣いてるの？"
"","","","","116.5","122.5","117","122.5","","","","そうらしい……なぜだろう？"
"","","","","141.4","147.9","141.4","147.9","","","","何か大切なモノを……もらった気がするんだ。"
"","","","","149","153.1","149.5","153.5","","","","とても大切な、何かを……"
""
