"0","2","26","4294967295","8.4","10.4","8.4","10.4","","","","¿Emil? Escúchame."
"","","","","14.9","17.5","15.1","17","","","","¿Qué sucede, Kainé?"
"","","","","22","27","22.1","26.5","","","","Tus ojos no son ningún pecado. Ni se te ocurra avergonzarte de ellos."
"","","","","27.75","29.8","27.75","29.8","","","","Forman una parte muy importante de ti."
"","","","","30","33","30","33","","","","¿Lo comprendes?"
"","","","","48.5","53","48.5","53","","","","¿Qué es esto? ¡¿Una Sombra?! ¿Cómo has...?"
"","","","","54","56.8","54.1","56.5","","","","Este brazo es un arma maldita."
"","","","","57.2","61.3","57.5","61.8","","","","Pensaba que solo lo necesitaría hasta haber obtenido mi venganza."
"","","","","62","69","62.3","69","","","","Y creí que todo acabaría una vez conseguida esta."
"","","","","70.4","74.3","70.7","74.3","","","","Pero hay un motivo por el que sigo con vida... Y por el que mi brazo está vivo."
"","","","","74.4","77","74.6","77","","","","Y otro motivo por el que también lo están tus ojos."
"","","","","78.2","79.2","78.5","79.2","","","","Kainé..."
"","","","","81.2","85.7","81.6","85","","","","Presta atención. Si esta Sombra hubiera..."
"","","","","101.7","103","101.7","103","","","","No..."
""
