"0","2","26","4294967295","5.2","7.5","5.2","7.5","","","","Si c'est pas mignon..."
"","","","","8.2","11.3","9.5","11.3","","","","Je suis heureuse pour eux."
"","","","","14.5","21.9","15.6","20","","","","Tu sais, ma chérie, la nécrose runique contrôlera bientôt tout ton corps."
"","","","","22","23.7","21.5","23.7","","","","Ouais, je sais."
"","","","","24.3","31.7","24.3","31","","","","Mais putain, on s'est bien marré, hein ? Tuer, tuer et tuer encore... Quel pied !"
"","","","","32","35","32","35","","","","Ouais... ? Hmm..."
"","","","","38.5","43.3","39","43.3","","","","Attends... Non. Non, non, non ! On ne s'est pas marré du tout !"
"","","","","43.6","50.5","45","50","","","","J'ai fait de toi une machine à tuer ! J'ai semé le mal et le chaos dans le monde !"
"","","","","51","54.9","50.5","54.9","","","","Mais tout ça me semble insignifiant, à présent ! Pourquoi ?! Je ne comprends pas !"
"","","","","61.7","69","61.5","69","","","","Désolée, je crois que tu es resté en moi un peu trop longtemps... Mon chéri."
"","","","","70.3","76.5","72","76","","","","Arrête ! Arrête d'être gentille avec moi ! Je veux pas ressentir ça !"
""
