"0","2","26","4294967295","10.3","12","11","12","","","","哥哥……？"
"","","","","15.2","18","15.5","17","","","","妳還好嗎，悠娜？"
"","","","","20","27","19.2","27","","","","對不起，哥哥。我等一下就不會咳嗽了……對不起。"
"","","","","32.8","39.3","33","39.5","","","","要是聽到悠娜咳嗽，那種黑黑的妖怪又會跑來嗎？"
"","","","","40.3","44.3","41","44.5","","","","不用擔心，哥哥才不會輸給妖怪。"
"","","","","50","54.9","50.8","54.1","","","","妳等著，我去找可以吃的東西回來。"
"","","","","61.3","63","61.7","63.4","","","","……悠娜。"
"","","","","64.8","66.5","64.8","66.5","","","","……什麼事？"
"","","","","68","73.5","68.5","72.5","","","","不管發生什麼事，都別碰那本書，絕對不行。"
"","","","","74","75.5","74.5","75.5","","","","……嗯。"
""
