"0","2","26","4294967295","4","11","5","11","","","","Vi basta? Vi basta?? Aaaaaaaah!"
"","","","","19.5","20","19.5","20","","","","Il ponte!"
"","","","","20.2","23","20.2","23","","","","Diamine! Siamo in t-t-t-t-trappola!"
"","","","","24","25.5","24","25.5","","","","Mi è venuta un'idea!"
"","","","","33.9","34.8","34.4","34.8","","","","......!"
"","","","","42","44","42.6","45","","","","Siamo spacciati!"
"","","","","45","46.5","45","46.5","","","",""
"","","","","49","50","49","50","","","","Andrà tutto bene!"
"","","","","51","52","51","52","","","","Eh?"
"","","","","55","59.3","55","61","","","","Sapete... Da piccolo... detestavo i miei occhi. "
"","","","","62.7","67","63","67","","","","Ora che sono grande, detesto il mio aspetto."
"","","","","68.4","74","68","76","","","","Ma c'è anche qualcos'altro. Mi sento... colmo di orgoglio. È come se..."
"","","","","77.2","81","77.5","81","","","","Senza tutto questo, non sarei diventato vostro amico."
"","","","","83.7","88","83.7","88","","","","Addio, amici. Grazie di tutto."
"","","","","90.8","91.8","90.8","91.8","","","","Emil?"
"","","","","92.5","101.3","92.5","101.3","","","","Sono stato creato per distruggere, ma ora ho la possibilità di fare qualcosa di buono."
"","","","","101.7","102.5","101.7","102.5","","","","No!"
"","","","","105.5","107.5","105.5","107.5","","","","Ora, andate via."
"","","","","108","108.8","108","108.8","","","","Emil!"
"","","","","109.6","112","109.6","112","","","","Non preoccupatevi per me! Andrà tutto bene!"
"","","","","118","120","118","120","","","","Emil! Emil!"
"","","","","121.4","128.3","123","128.3","","","","Emil, razza di idiota! Torna subito qui! ... EMIL!"
"","","","","135","136","135","136","","","","Oh, santo cielo."
"","","","","137.5","142","137.5","142","","","","Kainé è una squilibrata e Weiss litigherebbe con chiunque."
"","","","","143","146.5","143","146.5","","","","Spero che riescano a stare uniti anche senza di me."
"","","","","148","151","148","151","","","","Beh, prima o poi dovranno pur cavarsela da soli."
"","","","","161","162","161","162","","","","Ragazzi..."
"","","","","165.3","166.3","165.3","166.3","","","","Io..."
"","","","","172.8","183","172.8","183","","","","Voglio... rivedervi. Tutti quanti. Anche solo per un'ultima volta."
"","","","","188.3","196","188.3","196","","","","Ho... Ho paura. Non voglio... morire..."
"","","","","204","206.9","204","206.9","","","",""
""
