"0","2","26","4294967295","3","8.2","3","8.2","","","","¡Nada de parar! ¡Nunca! ¡Aaah!"
"","","","","17.8","18.8","17.8","18.8","","","","¡El puente!"
"","","","","18.9","21.5","18.9","21.5","","","","¡Maldita sea! ¡Estamos a-a-a-atrapados!"
"","","","","22.7","25","22.7","25","","","","¡Tengo una idea!"
"","","","","32.5","33.5","32.5","33.5","","","","¡...!"
"","","","","41","43.7","41","43.7","","","","¡Me temo que estamos acabados!"
"","","","","45","46.5","45","46.5","","","",""
"","","","","47.5","48.6","47.5","48.6","","","","Va a salir bien."
"","","","","49.6","51","49.6","51","","","","¿Eh?"
"","","","","53","60.8","53","60.8","","","","Sabéis... cuando era un niño, yo... odiaba mis ojos. "
"","","","","61","65.2","61","65.2","","","","Y, ahora que soy más mayor, odio en lo que se ha convertido mi cuerpo."
"","","","","66.3","77","66.3","77","","","","Pero ahora hay algo más. Algo como... orgullo. ¿Sabéis?<LF>Me refiero a que sin todo esto..."
"","","","","77.5","79.5","77.5","79.5","","","","Nunca habría sido vuestro amigo."
"","","","","82","87","82","87","","","","Adiós, amigos míos. Gracias por todo."
"","","","","89.1","90.8","89.1","90.8","","","","¿Emil?"
"","","","","91","100","91","100","","","","Durante mucho tiempo, lo único que podía hacer era destruir. Pero ahora tengo la oportunidad de salvar algo."
"","","","","100.2","101","100.2","101","","","","¡No!"
"","","","","104","105.9","104","105.9","","","","Venga, andando."
"","","","","106.2","107","106.2","107","","","","¡Emil!"
"","","","","108","111.6","108","111.6","","","","¡No os preocupéis! ¡Estaré bien!"
"","","","","116.5","118","116.5","118","","","","¡Emil! ¡Emil!"
"","","","","121","126","121","126","","","","¡Emil, gilipollas, vuelve aquí! ¡¡¡Emil!!!"
"","","","","133","135","133","135","","","","Ay, señor..."
"","","","","136","140","136","140","","","","Kainé es muy inestable, y Weiss siempre está discutiendo con la gente."
"","","","","141","144.7","141","144.7","","","","Espero que puedan apañárselas sin mí."
"","","","","145.9","150","145.9","150","","","","Bueno, supongo que tendrán que aprender a hacerlo."
"","","","","159","161","159","161","","","","<NIER>..."
"","","","","164","166","164","166","","","","Yo..."
"","","","","170.7","180","170.7","180","","","","Quiero... volver a verte. Quiero volver a veros a todos. Solo... una vez... más."
"","","","","185","194.8","185","194.8","","","","Estoy... asustado. No quiero... morir..."
"","","","","204","206.9","204","206.9","","","",""
""
