"0","2","26","4294967295","8.5","10","8.2","9","","","","Fuori di qui, subito!"
"","","","","11.3","15.1","11.3","15.1","","","","No! Non abbandonerò mia sorella!"
"","","","","17.6","18.8","17.6","18.8","","","","Kainé! Che succede?!"
"","","","","19.3","22","19.3","22","","","","Non ascoltarla! Lei è un'Ombra!"
"","","","","29.6","32.1","29.6","33","","","","No! No..."
"","","","","38.8","41.5","38.6","41.5","","","","Siete voi i mostri!"
"","","","","42","45.81","42","45","","","","Sta' indietro! Ormai tua sorella è una di loro!"
"","","","","45.9","51.75","45.7","51.75","","","","Non mi importa! È mia sorella e le voglio bene!"
"","","","","64.95","66.05","64.75","65.55","","","","Kainé!"
""
