"0","2","26","4294967295","8.5","13.2","8.5","11","","","","Bist ... du das ...?"
"","","","","17.6","19.5","17.6","18.5","","","","Yonah!"
"","","","","25","28.4","25","28.4","","","","Ist das ... mein ... Körper?"
"","","","","28.3","31.9","28.3","31.9","","","","Ja, Yonah. Es ist deiner. Ganz allein deiner."
"","","","","35.2","40.5","35.2","40.5","","","","Du siehst ... größer aus als zuvor. Als ob du gewachsen wärst."
"","","","","40.8","44.6","40.8","44.6","","","","Tja, du hast mich lange nicht gesehen."
"","","","","44.7","48","44.7","47","","","","Habe ich die ganze Zeit geschlafen?"
"","","","","49.8","51.6","49.8","51.6","","","","Etwas in der Art."
"","","","","52.1","56.5","52.1","56.5","","","","Es ist fast so, als wäre ich eine Prinzessin aus einem Märchen."
"","","","","57.7","62","57.7","62","","","","Ach, Yonah. Ich bin so froh, dich zurückzuhaben."
"","","","","63.2","65","63.2","65","","","","Ich auch ..."
"","","","","67.5","68.3","67.7","68.3","","","","Kainé?"
"","","","","71.5","74.8","71.5","74.8","","","","Ihr zwei genießt das Leben, in Ordnung?"
"","","","","75","77","75","76","","","","Wo wirst du hingehen?"
"","","","","77.1","78","77.5","78","","","","Ich werde wohl ..."
"","","","","78","79.5","78","80","","","","Du könntest bei uns bleiben."
"","","","","82.7","85","83","84.5","","","","Danke, aber ich muss passen."
"","","","","85","90","85.5","90","","","","Du weißt ja, wie das ist. Ich muss mich um meinen eigenen Scheiß kümmern."
"","","","","90.5","91.5","90.5","91.5","","","","Was meinst du damit?"
"","","","","91.8","99","91.8","98","","","","Etwas Persönliches, ja? Wie auch immer ... Macht's gut, in Ordnung?"
"","","","","99.8","100.7","100","100.7","","","","Kainé ..."
"","","","","100.7","103.5","100.7","103","","","","Hey, sieh mal!"
"","","","","106.5","108","107","108.3","","","","Es ist wunderschön!"
"","","","","114.3","118.7","114.5","119.7","","","","Seit so langer Zeit schon erzählt mir jemand, dass er das Licht sehen will ..."
"","","","","121.5","125","121.8","125","","","","Und nun kann er es endlich erblicken."
""
