"0","2","26","4294967295","1.3","7.8","1.8","7.8","","","","No... No te mueras... ¡No te mueras!"
"","","","","8","10.9","8","9","","","","¿Abuela...?"
"","","","","11.5","15","11.5","15","","","","¡No puedes morir, Kainé! ¡Debes volver con nosotros!"
"","","","","26","29","26","29","","","","Oh... Eh..."
"","","","","30.8","31.5","30.8","31.5","","","","¡Ah!"
"","","","","46.7","51.6","46.9","51.6","","","","Emil. Eras tú quien me llamaba, ¿no?"
"","","","","54","57","54.3","57","","","","¿Todavía... me reconoces?"
"","","","","57.3","61.8","57.5","61","","","","Por supuesto. Supe quién eras al instante."
"","","","","62","65.5","62","65","","","","Gracias, Kainé."
"","","","","67.8","69.7","67.8","70","","","","Bienvenida de nuevo, Kainé."
"","","","","72","74","72.3","74.3","","","","Vaya, ¡cuánto has crecido!"
"","","","","76.6","78.7","76.6","78.7","","","","¿Cuánto tiempo ha pasado?"
"","","","","78.8","80.5","79","80.5","","","","Cinco años."
""
