"0","2","26","4294967295","30.5","33","30.9","32.5","","","","Puedes salvar a Yonah, Weiss."
"","","","","34.3","37","34.5","37","","","","Eres tú..., ¿verdad?"
"","","","","38","40.5","38.2","40","","","","¡No! ¡No os acerquéis!"
"","","","","41.5","44.5","41.5","44.5","","","","En fin... Tómatelo con calma, ¿vale? "
"","","","","45.7","47.6","45.7","47.6","","","","""1400 años más tarde..."""
"","","","","105.65","106.5","105.65","106","","","","""El mundo está al borde de la destrucción...""<LF> "
"","","","","106.5","108.3","106","107.7","","","","""El mundo está al borde de la destrucción...""<LF>¿Esta bestia también es una Sombra?"
"","","","","108.3","108.5","107.7","108.2","","","","¡No! ¡Debéis detener esto!<LF>¿Esta bestia también es una Sombra?"
"","","","","108.5","109.5","108.2","109","","","","¡No! ¡Debéis detener esto!<LF> "
"","","","","109.5","109.7","109","109.7","","","","¡No! ¡Debéis detener esto!<LF>¿Qué esperanza tiene un simple peón contra el Señor de las sombras?"
"","","","","109.7","111","109.7","111.5","","",""," <LF>¿Qué esperanza tiene un simple peón contra el Señor de las sombras?"
"","","","","111","111.3","111.5","111.8","","",""," ¡No quiero hacer daño a mis amigos!<LF>¿Qué esperanza tiene un simple peón contra el Señor de las sombras?"
"","","","","111.3","112","111.8","112.1","","",""," ¡No quiero hacer daño a mis amigos!<LF> "
"","","","","112","112.5","112.1","113","","",""," ¡No quiero hacer daño a mis amigos!<LF>¡Ja, ja, ja! ¡Matadlos a todos, queridos cabrones! ¡Matadlos a todos!"
"","","","","112.5","113.5","113","115.5","","",""," <LF>¡Ja, ja, ja! ¡Matadlos a todos, queridos cabrones! ¡Matadlos a todos!"
"","","","","113.5","117.3","115.5","117.3","","","","¡Un motivo para vivir!<LF>¡Ja, ja, ja! ¡Matadlos a todos, queridos cabrones! ¡Matadlos a todos!"
"","","","","167.3","168.5","167.3","170","","","","¡Somos iguales! ¡Peones en una partida de ajedrez!<LF> "
"","","","","168.5","168.7","170","170.3","","","","¡Somos iguales! ¡Peones en una partida de ajedrez!<LF>¡Esto se acaba aquí!"
"","","","","168.7","170","170.3","170.8","","",""," <LF>¡Esto se acaba aquí!"
"","","","","170","170.3","170.8","171.1","","","","¡Kainé!<LF>¡Esto se acaba aquí!"
"","","","","170.3","171.5","171.1","171.5","","","","¡Kainé!"
"","","","","171.5","171.7","171.5","171.7","","","","¡Kainé!<LF>¡Nuestros verdaderos recuerdos siguen allí! ¡¿Cómo osas ignorarlos?!"
"","","","","171.7","175","171.7","175.3","","",""," <LF>¡Nuestros verdaderos recuerdos siguen allí! ¡¿Cómo osas ignorarlos?!"
"","","","","175","175.3","175.3","175.8","","","","Esperábamos poder postergarlo otros cien años. Hasta la nueva generación.<LF>¡Nuestros verdaderos recuerdos siguen allí! ¡¿Cómo osas ignorarlos?!"
"","","","","175.3","177.8","175.8","177.8","","","","Esperábamos poder postergarlo otros cien años. Hasta la nueva generación.<LF> "
"","","","","177.8","178.1","177.8","178.2","","","","Esperábamos poder postergarlo otros cien años. Hasta la nueva generación.<LF>¡Y lucharé junto a ellos! ¡Ahora... y siempre!"
"","","","","178.1","180.5","178.2","181.5","","",""," <LF>¡Y lucharé junto a ellos! ¡Ahora... y siempre!"
"","","","","180.5","180.7","181.5","182","","","","Estoy cansada de este mundo y de la gente que vive en él.<LF>¡Y lucharé junto a ellos! ¡Ahora... y siempre!"
"","","","","180.7","184.5","182","184.5","","","","Estoy cansada de este mundo y de la gente que vive en él. <LF> "
"","","","","184.5","186.5","184.5","187.5","","","","¡Pero me convertiré en su espada una última vez!"
"","","","","186.5","186.8","187.5","187.8","","","","¡Pero me convertiré en su espada una última vez!<LF>¡No! ¡Kainé!"
"","","","","186.8","189.5","187.8","189.5","","",""," <LF>¡No! ¡Kainé!"
"","","","","189.5","189.8","189.5","190.3","","","","Voy a salvarte. ¡Te lo juro!<LF>¡No! ¡Kainé!"
"","","","","189.8","191.5","190.3","191.5","","","","Voy a salvarte. ¡Te lo juro!<LF> "
"","","","","196","199","196.5","199","","","","Gracias por estar siempre ahí."
""
