"0","2","26","4294967295","5.3","11","5.3","11","","","","迪瓦菈！迪瓦菈！"
"","","","","21.5","26.4","24","26.6","","","","哈……哈哈……波波菈。妳在哭嗎？"
"","","","","27.1","30","27.3","30","","","","迪瓦菈！妳不可以死！"
"","","","","30.8","34.7","31","34.9","","","","我們為什麼……會被創造成雙胞胎。"
"","","","","35.95","41.3","36.5","41.3","","","","我現在明白了……沒有靈魂的我們……"
"","","","","42","48.5","43","48.8","","","","別說話了！血……血流個不停！迪瓦菈！！"
"","","","","49","57.9","49","57.9","","","","……一個人要活在……這個世界太寂寞了。時間太漫無止盡了。"
"","","","","64.7","73","65","73","","","","明明會流淚……卻沒有靈魂……真的是……好奇怪的一件事。"
"","","","","75","78","75","78","","","","……對不起……波波……菈。"
"","","","","78.5","84","78.3","83","","","","不要！迪瓦菈，別丟下我！"
"","","","","84","87.6","84.5","87","","","","別丟下我一個人。"
"","","","","87.8","92","89","91","","","","不要！不要啊啊啊啊啊啊啊！"
"","","","","98.9","103.4","99.4","103.4","","","","波波菈小姐……我們停手吧……"
"","","","","105.6","111.1","106.3","111.1","","","","停手？停手？你說要停手？"
"","","","","114.1","117.4","114.1","117.4","","","","你以為自己有決定的自由嗎？"
"","","","","118.3","122.5","118.3","124","","","","……把迪瓦菈殺了之後……還有臉那麼說。"
"","","","","124.4","126.25","124.8","126.25","","","","請住手吧！趁現在還……"
"","","","","126.4","129.3","126.9","130.8","","","","已經太遲了！一切都太遲了。"
"","","","","129.4","132.5","131.2","133","","","","我要殺了你們！你們都得死！"
""
