"0","2","26","4294967295","30.5","33","30.9","32.5","","","","シロがいれば、ヨナを救えるんだ！"
"","","","","34.3","37","34.5","37","","","","あなたが……『おにいちゃん』？"
"","","","","38","40.5","38.2","40","","","","だめっ！近づかないでくださいっ。"
"","","","","41.5","44.5","41.5","44.5","","","","では、元気でな。"
"","","","","45.7","47.6","45.7","47.6","","","","【１４００年後の未来】"
"","","","","105.65","106.5","105.65","106","","","","【滅び行く世界】<LF> "
"","","","","106.5","108.3","106","107.7","","","","【滅び行く世界】<LF>あれも……マモノだというのか？"
"","","","","108.3","108.5","107.7","108.2","","","","お願い！やめてください！<LF>あれも……マモノだというのか？"
"","","","","108.5","109.5","108.2","109","","","","お願い！やめてください！<LF> "
"","","","","109.5","109.7","109","109.7","","","","お願い！やめてください！<LF>我らが王に刃向かうとは。"
"","","","","109.7","111","109.7","111.5","","",""," <LF>我らが王に刃向かうとは。"
"","","","","111","111.3","111.5","111.8","","","","私は仲間を傷つけたくないっ！<LF>我らが王に刃向かうとは。"
"","","","","111.3","112","111.8","112.1","","","","私は仲間を傷つけたくないっ！<LF> "
"","","","","112","112.5","112.1","113","","","","私は仲間を傷つけたくないっ！<LF>カカカカカカカッ！みんな殺せ殺せ殺せ殺せ！"
"","","","","112.5","113.5","113","115.5","","",""," <LF>カカカカカカカッ！みんな殺せ殺せ殺せ殺せ！"
"","","","","113.5","117.3","115.5","117.3","","","","俺には守るものがある！生きる意味があるんだッ！<LF>カカカカカカカッ！みんな殺せ殺せ殺せ殺せ！"
"","","","","167.3","168.5","167.3","170","","","","所詮は道具なんだ……<LF> "
"","","","","168.5","168.7","170","170.3","","","","所詮は道具なんだ……<LF>何もかも終わらせてやるっ！"
"","","","","168.7","170","170.3","170.8","","",""," <LF>何もかも終わらせてやるっ！"
"","","","","170","170.3","170.8","171.1","","","","カイネさん！危ない！<LF>何もかも終わらせてやるっ！"
"","","","","170.3","171.5","171.1","171.5","","","","カイネさん！危ない！<LF> "
"","","","","171.5","171.7","171.5","171.7","","","","カイネさん！危ない！<LF>我らの真の記憶、無くした訳ではあるまい！"
"","","","","171.7","175","171.7","175.3","","",""," <LF>我らの真の記憶、無くした訳ではあるまい！"
"","","","","175","175.3","175.3","175.8","","","","あと百年……次の世代にしたかった。<LF>我らの真の記憶、無くした訳ではあるまい！"
"","","","","175.3","177.8","175.8","177.8","","","","あと百年……次の世代にしたかった。<LF> "
"","","","","177.8","178.1","177.8","178.2","","","","あと百年……次の世代にしたかった。<LF>我はこやつらと共に戦う。そう決めたのだ！"
"","","","","178.1","180.5","178.2","181.5","","",""," <LF>我はこやつらと共に戦う。そう決めたのだ！"
"","","","","180.5","180.7","181.5","182","","","","この狂った世界で過ごす時間がまだ少しでもあるのなら……<LF>我はこやつらと共に戦う。そう決めたのだ！"
"","","","","180.7","184.5","182","184.5","","","","この狂った世界で過ごす時間がまだ少しでもあるのなら……<LF> "
"","","","","184.5","186.5","184.5","187.5","","","","奴の刃になって死んでやる！<LF> "
"","","","","186.5","186.8","187.5","187.8","","","","奴の刃になって死んでやる！<LF>ダメです！カイネさんっ。"
"","","","","186.8","189.5","187.8","189.5","","",""," <LF>ダメです！カイネさんっ。"
"","","","","189.5","189.8","189.5","190.3","","","","俺が必ずおまえを助けるっ！！<LF>ダメです！カイネさんっ。"
"","","","","189.8","191.5","190.3","191.5","","","","俺が必ずおまえを助けるっ！！<LF>"
"","","","","196","199","196.5","199","","","","ずっといっしょにいてくれて……ありがとう。"
""
