"0","2","26","4294967295","15.4","17","15.4","17","","","","Ngh..."
"","","","","26","27.5","26","27.5","","","","Stai bene?"
"","","","","29.8","30.7","29.8","30.7","","","","... Yonah?"
"","","","","31.3","35.3","31.5","35.5","","","","Tu. Sei stata tu ad aiutarmi... vero?"
"","","","","56.4","58","56.4","58","","","","Grazie infinite!"
"","","","","61.3","63.3","61.5","63","","","","Sono felice che tu stia bene..."
"","","","","71.3","72.8","71.3","72.5","","","","Che succede?"
"","","","","73.2","74.2","73.5","74.2","","","","Eh?"
"","","","","75","81.7","75","81","","","","Hai sconfitto il Signore delle Ombre, eppure... non sembri affatto felice."
"","","","","84","87","84.3","85.3","","","","Ah no...?"
"","","","","96.4","100","96.4","100","","","","È una Lacrima lunare! È bellissima!"
"","","","","101","104","101","104","","","",""
"","","","","113.7","115.7","114","115.7","","","","Ma stai piangendo?"
"","","","","116.5","122.5","117","122.5","","","","Ehm... sì. Credo proprio di sì."
"","","","","141.4","147.9","141.4","147.9","","","","È come se avessi trovato qualcosa di speciale."
"","","","","149","153.1","149.5","153.5","","","","Qualcosa di molto speciale."
""
