"0","2","26","4294967295","8.5","13.5","8.5","13.5","","","","(La regina Fyra possedeva un animo nobile e gentile.)"
"","","","","14.5","17","14.5","17","","","","(La città provava grande affetto per lei, non è forse vero?)"
"","","","","19","20.5","19","20.5","","","","(Uomini della maschera, ascoltatemi! Chi è il nostro sovrano?!)"
"","","","","21","23.5","21","23.5","","","","(Il re di Facciata!)"
"","","","","24","27","24","27","","","","(E chi è l'amata del nostro re?)"
"","","","","27.5","30","27.5","30","","","","(La regina Fyra!)"
"","","","","30.5","33","30.5","33","","","","(La nostra corte è stata macchiata con il sangue della nostra regina. Chi sono i responsabili?)"
"","","","","34.5","36.5","34.5","36.5","","","","(I lupi! I lupi!)"
"","","","","37","40.5","37","40.5","","","","(E chi ha il dovere di sconfiggere i lupi?!)"
"","","","","41","44","41","44","","","","(Gli Uomini della maschera!)"
"","","","","45.5","49.5","45.5","49.5","","","","(Sire, chiedo il permesso di unirmi a questi uomini in battaglia.)"
"","","","","51","54.5","51","54.5","","","","(Chiedo scusa, ma ottenere la benedizione di tutti i cittadini ha richiesto parecchio tempo. Sarà guerra.)"
"","","","","55.5","57","55.5","57","","","","(Avete parlato... con ogni cittadino?)"
"","","","","58","63","58","63","","","","(Sì, maestà. Ci sono delle regole da seguire per questo.)"
"","","","","63.7","64.5","63.7","64.5","","","","(Le regole...)"
"","","","","65","69","65","69","","","","(Non esistono per incatenarci, ma per mostrarci dove comincia la libertà.)"
"","","","","70","71","70","71","","","","(Sì... Ora lo capisco.)"
"","","","","72","76","72","76","","","","(Sire, siete un degno successore di vostro padre.)"
"","","","","76.5","78","76.5","78","","","","(Io...)"
"","","","","79","84","79","84","","","","(Un re folle merita un popolo folle... Non lo dimenticate.)"
"","","","","84.5","88","84.5","88","","","","(E voi lo siete: solo un popolo folle si sacrifica per un idiota come me.)"
""
