"0","2","26","4294967295","0.2","2","0.2","2","","","","Weiss ! Espèce d'abruti !"
"","","","","2.5","5.5","2.3","5.5","","","","Ressaisis-toi, bouquin pourri, ou tu vas le regretter !"
"","","","","5.5","7.8","5.5","7.5","","","","Je vais t'arracher les pages, une par une !"
"","","","","7.8","9.7","7.5","9.4","","","","Ou alors te jeter dans un putain de fourneau !"
"","","","","9.8","13.1","9.8","13.2","","","","Comment un être si intelligent peut-il se faire hypnotiser comme une vulgaire petite garce ? Hein ?!"
"","","","","13.3","15.3","13.4","15.2","","","","Oh, Maître des Ombres ! Je t'aime tellement, Maître des Ombres !"
"","","","","15.4","20.8","15.3","18.3","","","","Oh, Maître des Ombres ! Viens donner un gros baiser bien baveux à Weiss !"
"","","","","21","22.5","18.3","22.5","","","","Maintenant, sors ta foutue tête de ton cul et donne-nous un PUTAIN DE COUP DE MAIN !"
"","","","","24","26","24.2","26.3","","","","1 400 ans dans le futur..."
"","","","","35.5","37.8","35.8","38","","","","La fin du monde est imminente..."
""
