"0","2","26","4294967295","9.9","13","9.9","12.5","","","","오빠, 이 쿠키 줄게."
"","","","","15","18","15","18","","","","오빠는 벌써 먹었으니까 필요 없어."
"","","","","18.5","22","18.5","21","","","","오빠, 어제도 그렇게 말했잖아."
"","","","","22.6","26.5","22.6","25","","","","사실은 하나도 안 먹었으면서."
"","","","","33","36.4","33.5","36","","","","딱…… 반으로 나눠 먹자?"
"","","","","40.5","44","40.5","41.5","","","","……고마워."
"","","","","59","61","59","61","","","","윽…… 윽."
"","","","","72.9","74.2","73","74.2","","","","……오빠."
"","","","","92.2","96.1","92.5","95","","","","계속 같이 있어 줘서…… 고마워."
"","","","","97","99.7","97","99.7","","","","자. 오빠 몫이야."
"","","","","102","104","102.3","104","","","","요나……"
""
