"0","2","26","4294967295","10.3","12","11","12","","","","¿Ya no están?"
"","","","","15.2","18","15.5","17","","","","Eh, ¿estás bien?"
"","","","","20","27","19.2","27","","","","Eso... creo. Lo siento. Ahora paro, te lo prometo."
"","","","","32.8","39.3","33","39.5","","","","Pero ¿y esos monstruos? ¿Va-van a volver a por mí?"
"","","","","40.3","44.3","41","44.5","","","","No te preocupes, Yonah. No permitiré que se acerquen a ti."
"","","","","50","54.9","50.8","54.1","","","","Quédate sentada. Voy a ver si encuentro algo de comer."
"","","","","61.3","63","61.7","63.4","","","","Ah, y Yonah..."
"","","","","64.8","66.5","64.8","66.5","","","","¿Sí?"
"","","","","68","73.5","68.5","72.5","","","","Jamás toques ese libro, ¿entendido?"
"","","","","74","75.5","74.5","75.5","","","","Entendido."
""
