"0","2","26","4294967295","1.3","7.8","1.8","7.8","","","","Alive... Stay alive... Stay alive!"
"","","","","8","10.9","8","9","","","","Grandma...?"
"","","","","11.5","15","11.5","15","","","","Kainé, you gotta live! You gotta come back to us!"
"","","","","26","29","26","29","","","","Oh... Hey..."
"","","","","30.8","31.5","30.8","31.5","","","","Ah!"
"","","","","46.7","51.6","46.9","51.6","","","","Emil. You were the one calling me, weren't you?"
"","","","","54","57","54.3","57","","","","You still...recognize me?"
"","","","","57.3","61.8","57.5","61","","","","Of course. I knew you right away."
"","","","","62","65.5","62","65","","","","Thank you, Kainé."
"","","","","67.8","69.7","67.8","70","","","","Welcome back, Kainé."
"","","","","72","74","72.3","74.3","","","","Wow. You grew up."
"","","","","76.6","78.7","76.6","78.7","","","","So... How long has it been?"
"","","","","78.8","80.5","79","80.5","","","","Five years."
""
