"0","2","26","4294967295","3","8.2","3","8.2","","","","我要杀……了……你们！！！啊啊啊啊啊啊啊！"
"","","","","17.8","18.8","17.8","18.8","","","","桥被……"
"","","","","18.9","21.5","18.9","21.5","","","","糟了！没没没没、没法前进了。"
"","","","","22.7","25","22.7","25","","","","我来想办法！"
"","","","","32.5","33.5","32.5","33.5","","","","啊！"
"","","","","41","43.7","41","43.7","","","","不行吗！可恶！"
"","","","","45","46.5","45","46.5","","","",""
"","","","","47.5","48.6","47.5","48.6","","","","没关系的！"
"","","","","49.6","51","49.6","51","","","","？"
"","","","","53","60.8","53","60.8","","","","我……无论是少年时期会让人石化的眼睛，"
"","","","","61","65.2","61","65.2","","","","还是这幅丑陋的身体，都让我非常厌恶自己。"
"","","","","66.3","77","66.3","77","","","","可是，这同时也是我的“骄傲”。因为……多亏了这些，"
"","","","","77.5","79.5","77.5","79.5","","","","我才能……成为各位的同伴。"
"","","","","82","87","82","87","","","","谢谢各位。"
"","","","","89.1","90.8","89.1","90.8","","","","艾米尔？"
"","","","","91","100","91","100","","","","能够成为“保护”他人的武器，我心存感激。"
"","","","","100.2","101","100.2","101","","","","不要啊。"
"","","","","104","105.9","104","105.9","","","","行了，你们快走吧！"
"","","","","106.2","107","106.2","107","","","","艾米尔！"
"","","","","108","111.6","108","111.6","","","","我会没事的。"
"","","","","116.5","118","116.5","118","","","","艾米尔！艾米尔！"
"","","","","121","126","121","126","","","","艾米尔！艾米尔！艾米尔！艾米————尔！"
"","","","","133","135","133","135","","","","哎呀哎呀……"
"","","","","136","140","136","140","","","","凯妮姐很粗暴，小白又很唠叨，"
"","","","","141","144.7","141","144.7","","","","希望他们别在关键时刻吵架。"
"","","","","145.9","150","145.9","150","","","","毕竟……我已经没法劝架了。"
"","","","","159","161","159","161","","","","<NIER>……"
"","","","","164","166","164","166","","","","我……"
"","","","","170.7","180","170.7","180","","","","我想再……见你……一次。再……见你……"
"","","","","185","194.8","185","194.8","","","","我真的不想死啊……我……不想死的……"
"","","","","204","206.9","204","206.9","","","",""
""
