"0","2","26","4294967295","15","16.8","15","16.8","","","","(피아가! 피아가!)"
"","","","","20.7","22.5","20.7","22.5","","","","(피아가 나를 감싸느라……)"
"","","","","23.2","25","23.2","25","","","","(정신 차려! 뭐라고 말 좀 해 봐!)"
"","","","","27.4","37.5","27.4","37.5","","","","(왕…… 조용……히. 백성이…… 불안……해…… 합니다.)"
"","","","","38.3","41","38.3","41","","","","(피아…… 그보다 너를……)"
"","","","","44.5","46","44.5","46","","","","(고마워요……)"
"","","","","48","50","48","50","","","","(무슨…… 말이냐.)"
"","","","","52.5","68","52.5","68","","","","(……나 같은 사람을…… 신부로…… 삼아 줘서, 고마……웠어……요.)"
"","","","","71","77","71","77","","","","(피아! 안 돼! 가지 마! 안 돼! 피아!! 눈을 떠-----!)"
"","","","","79","80.5","79","80.5","","","","(서거하셨습니다……)"
"","","","","82","85","82","85","","","","(실로 긍지 높고 훌륭한 왕비셨습니다.)"
"","","","","85.5","87.9","85.5","87.9","","","","(피아……!)"
"","","","","88.3","90","88.3","90","","","","(이제부터 시작이잖아!)"
"","","","","91","96.5","91","96.5","","","","(외지에서 온 당신이, 오랫동안 고생했던 당신이……)"
"","","","","97","100","97","100","","","","(이제부터 행복해질 참이었는데!!!)"
"","","","","101","102","101","102","","","","(왕이시여……)"
"","","","","108","114","108","114","","","","(나와 함께 여행을 하자고, 노래를 부르자고)"
"","","","","116","119","116","119","","","","(앞으로는 쭉 함께 있자고……)"
"","","","","120","123.5","120","123.5","","","","(약속했잖아!)"
"","","","","131.5","134.9","131.5","134.9","","","","(전원 무장! 늑대를 추격한다!)"
"","","","","136.9","141.7","136.5","141.85","","","","그만둬! 마음은 알겠지만 지금 쫓아가도 오히려 당할 뿐이다."
"","","","","141.9","143","141.9","143","","","","(왕이시여, 안 됩니다!)"
"","","","","143","144.2","143","144.2","","","","(그렇다면 나 혼자라도!)"
"","","","","144.2","145","144.2","145","","","","(안 됩니다.)"
"","","","","145.3","151","145.3","151","","","","(죽인다! 죽인다! 늑대를 죽인다! 전부 죽여 버릴 테다!!)"
"","","","","155","158","155","158","","","","(왕비께서는 마지막까지 백성을 걱정하셨습니다!)"
"","","","","158.7","160","158.7","160","","","","(!)"
"","","","","160","164","160","164","","","","(당신은 가면족을 통치하는 왕입니다!)"
"","","","","166","168.5","166","168.5","","","","(백성은 어떻게 하실 겁니까?)"
"","","","","168.6","172","168.6","172","","","","(늑대의 위협이 계속되는 지금,<LF>도시의 수비부터 견고하게 하는 것이 왕의 책무가 아닙니까?)"
"","","","","173.5","180","173.5","180","","","","(왕으로서, 남편으로서 왕비께 부끄럽지 않도록 처신하십시오.)"
""
