"0","2","26","4294967295","9","11","9","11","","","","这……"
"","","","","29.9","34","29.9","34","","","","欢迎回来，艾米尔。你已经很努力了。"
"","","","","34.1","38.6","34.1","38.6","","","","我……我的、身体……"
"","","","","39","39.7","39","39.7","","","","嗯。"
"","","","","40.5","46","40.5","46","","","","我这个被诅咒的身体……在各位面前……"
"","","","","46.4","47.7","46.4","47.7","","","","我不是说过嘛？"
"","","","","48.3","51","48.3","51","","","","不管发生什么事，我们都会在你身边。"
"","","","","53.5","57.5","53.5","57.5","","","",""
"","","","","61.5","63.5","61.5","63","","","","你能看清楚我的脸吗？"
"","","","","69.7","75.6","69.7","75.6","","","","能……和我想象中的一样。"
"","","","","77.8","81","77.8","81","","","","非常……帅气。"
"","","","","82.7","84","83","84","","","","是嘛。"
"","","","","89.3","92","89.5","92","","","","我已经……没事了。"
""
