"0","2","","","2.2","2.9","2.2","2.9","","","","Halt! Nein!"
"","","","","12.1","16.5","12.3","16.5","","","1","Keine Angst ... Schon bald werde ich ..."
"","","","","17","23","16.6","23","","","1","Schon bald werde ich ein Mensch sein, und dann werde ich ..."
"","","","","25.5","28","25.5","28.5","","","","Was machst du da?! Du bringst dich noch um!"
"","","","","40.5","43.5","40.5","43.5","","","","Stopp! Tu diesen Leuten nicht weh!"
"","","","","45.5","50.5","45.5","50.5","","","","Wollt ihr ... euch nicht gemeinsam das Meer ansehen ...?"
"","","","","52","55","52","55","","","","Hast du mich etwa die ganze Zeit belogen?!"
"","","","","56","61.5","56","61.5","","","","Aber du hast mir beigebracht, wie man singt ..."
"","","","","62","65.5","62","65.5","","","","Du ... Du bist ein Monster!"
""
