"0","2","","","2.2","2.9","2.2","2.9","","","","¡Para! ¡No!"
"","","","","12.1","16.5","12.3","16.5","","","1","No te asustes... Pronto, yo..."
"","","","","17","23","16.6","23","","","1","Pronto me convertiré en humana, y entonces podremos..."
"","","","","25.5","28","25.5","28.5","","","","¡¿Qué estás haciendo?! ¡Vas a hacer que te maten!"
"","","","","40.5","43.5","40.5","43.5","","","","¡Para! ¡No le hagas daño a esta gente!"
"","","","","45.5","50.5","45.5","50.5","","","","¿No... quieres que miremos juntos el mar?"
"","","","","52","55","52","55","","","","¡¿Me has estado engañando todo este tiempo?!"
"","","","","56","61.5","56","61.5","","","","Pero me dijiste que cantase..."
"","","","","62","65.5","62","65.5","","","","Tú... ¡Eres un monstruo!"
""
