"0","2","26","4294967295","9","11","9","11","","","","Par les dieux !"
"","","","","29.9","34","29.9","34","","","","Content de te revoir, Émile. Tu as dû surmonter beaucoup d'épreuves."
"","","","","34.1","38.6","34.1","38.6","","","","Mais mon... mon corps..."
"","","","","39","39.7","39","39.7","","","","Ouais, je sais."
"","","","","40.5","46","40.5","46","","","","Je ne supporterai pas de rester à tes côtés avec... cette apparence..."
"","","","","46.4","47.7","46.4","47.7","","","","Rappelle-toi ce que je t'ai dit."
"","","","","48.3","51","48.3","51","","","","Nous serons toujours là pour toi. Quoi qu'il arrive."
"","","","","53.5","57.5","53.5","57.5","","","",""
"","","","","61.5","63.5","61.5","63","","","","Peux-tu voir mon visage ?"
"","","","","69.7","75.6","69.7","75.6","","","","Tu... tu es exactement comme je l'avais imaginé."
"","","","","77.8","81","77.8","81","","","","Tu as beaucoup de classe."
"","","","","82.7","84","83","84","","","","D'accord."
"","","","","89.3","92","89.5","92","","","","Je pense que ça va aller, maintenant."
""
