"0","2","26","4294967295","9.9","13","9.9","12.5","","","","哥哥，這餅乾給你吃。"
"","","","","15","18","15","18","","","","哥哥已經吃過了，不用了喔。"
"","","","","18.5","22","18.5","21","","","","哥哥昨天也這樣說。"
"","","","","22.6","26.5","22.6","25","","","","其實你連一次都沒吃。"
"","","","","33","36.4","33.5","36","","","","一定要……一人一半喔。"
"","","","","40.5","44","40.5","41.5","","","","……謝謝。"
"","","","","59","61","59","61","","","","嗚……嗚……"
"","","","","72.9","74.2","73","74.2","","","","……哥哥。"
"","","","","92.2","96.1","92.5","95","","","","謝謝你……一直陪著我。"
"","","","","97","99.7","97","99.7","","","","來，這是哥哥的。"
"","","","","102","104","102.3","104","","","","悠娜……"
""
